generation,section,smiles,coordList,functionalization,success_prob
0,bottom,C1CCCCCCCCP2CCCCCCCCCCCCCCCCP(CCCCCCC1)CCCCCCCCCCCCCCCC2,"[9, 26]","[{'functional_group': 'bromo', 'smiles_inds': [36]}]",9.343335011917202e-10
0,median,COc1cc(cc(OC)c1OC)C1=NC(=NN1)c1ccccn1,"[22, 15]",[],0.4857796146228072
0,median,S=C1N(C=CN1c1ccccn1)c1ccccn1,"[0, 11]",[],0.485807745381731
0,median,CCCNCCN=Cc1c([O-])ccc2ccccc12,"[10, 6, 3]","[{'functional_group': 'ketone', 'smiles_inds': [16]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [12]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [7]}, {'functional_group': 'bromo', 'smiles_inds': [0]}, {'functional_group': 'fluoro', 'smiles_inds': [14]}, {'functional_group': 'methyl_ester', 'smiles_inds': [1]}]",0.48582943921548344
0,median,Oc1cccc2ccc(CN3CCSCc4cccc(CSCC3)n4)nc12,"[21, 13, 0, 24, 10, 25]",[],0.48583030715585324
0,median,CN1CCN(C)C1=O,[7],"[{'functional_group': 'methyl_ester', 'smiles_inds': [0]}]",0.48583594319950113
0,median,c1ccc(cc1)C1=CN(N=N1)c1cc(nc(c1)c1ccccn1)c1ccccn1,"[14, 8, 22]",[],0.48583767809654316
0,median,CC1=C([O-])C(=O)c2ccccc2C1=O,"[5, 3]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [7]}, {'functional_group': 'thiol', 'smiles_inds': [8]}]",0.4858423468693243
0,median,c1ccc(cc1)N1C=CN=C1c1ccccn1,"[9, 6]",[],0.48588070048373294
0,median,CN1c2ccccc2N=C1c1cccc(C)n1,"[8, 1]","[{'functional_group': 'bromo', 'smiles_inds': [15]}]",0.4858854852596994
0,median,CCNC(=S)NN=CC1=CN(Cc2cccc(Cl)c2)c2ccccc12,"[4, 6]",[],0.4858926271682631
0,median,C1CN=C(CN2[C-]=Cc3ccccc23)O1,"[6, 2]","[{'functional_group': 'thiol', 'smiles_inds': [11]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [0]}, {'functional_group': 'carboxyl', 'smiles_inds': [7]}]",0.48593650043320263
0,median,Fc1c(F)c(F)c(C(=O)NCc2cccnc2)c(F)c1F,[15],"[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [10]}]",0.48593801063382785
0,median,C(CSCc1ccccc1)NCc1ccccn1,"[2, 17, 10]",[],0.486008207550615
0,median,N=C(N=Nc1ccccc1)c1ccccc1,"[3, 0]",[],0.48604710214906394
0,median,[nH+]1cccc2ccc[c-]c12,[8],"[{'functional_group': 'trifluro', 'smiles_inds': [2]}, {'functional_group': 'ethyl', 'smiles_inds': [6]}, {'functional_group': 'chloro', 'smiles_inds': [5]}]",0.4860650342869161
0,median,CC1=NN(C(=C1C=NNC(=O)Cc1ccccc1)[O-])c1ccccc1,"[18, 10, 7]",[],0.48607963109655883
0,median,CC(C)(C)c1cc(cc(c1)C(C)(C)C)C1=Nc2c(N1)c1cccnc1c1ncccc21,"[26, 23]","[{'functional_group': 'trifluro', 'smiles_inds': [21]}]",0.4860924586391637
0,median,O=C1c2ccccc2C(=O)c2c(cccc12)[N-]Cc1ccccn1,"[23, 9, 16]","[{'functional_group': 'phenyl', 'smiles_inds': [22]}, {'functional_group': 'fluoro', 'smiles_inds': [12]}]",0.4861379137412938
0,median,CC(C)C([O-])=NC(C)(C)C,"[4, 5]",[],0.4861409626241067
0,median,Cc1cc(C)nc(NN=C(C)C(C)=NO)n1,"[13, 8, 15]",[],0.486146993924445
0,top,CC1CNCC2(C)CNCC(C)CNCC(C)(CNC1)CNCC(C)CNC2,"[3, 18, 8, 13, 26, 21]",[],0.999075353797004
0,top,Oc1ccc(Br)cc1C=NCCN(CCN=Cc1cc(Br)ccc1[O-])CCN(CCN=Cc1cc(Br)ccc1O)CCN=Cc1cc(Br)ccc1[O-],"[24, 15, 12, 27, 42, 51]",[],0.9991306875499644
0,top,CC12CNCCNCC(CNCCNC1)(CNCCNC2)N(CC(=O)[O-])CC(=O)[O-],"[6, 3, 10, 13, 16, 19]","[{'functional_group': 'methyl', 'smiles_inds': [9]}]",0.9991970767191245
0,top,CC12CNCN(CNC1)CC1(C)CNCC(CNC2)(CNC1)N(=O)=O,"[3, 17, 7, 5, 13, 20]",[],0.9992815005873361
0,top,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]",[],0.9993291942413729
0,top,O=C([O-])CNC12CNCCNCC(CNCCNC1)(CNCCNC2)NCC(=O)[O-],"[7, 10, 17, 14, 23, 20]",[],0.9993633203899277
0,top,Brc1ccc([O-])c(C=NCCN(CCN=Cc2cc(Br)ccc2[O-])CCN=Cc2cc(Br)ccc2[O-])c1,"[5, 23, 35, 8, 14, 26]","[{'functional_group': 'carboxylate', 'smiles_inds': [29]}]",0.9994000032227213
0,top,CC12CNCC(CN(CNC1)CC1(C)CNCC(CNC2)(CNC1)N(=O)=O)N(=O)=O,"[9, 19, 3, 7, 15, 22]",[],0.999601975941481
0,top,COCC1OC2OC3C4CP(CC5OC(OC6C(COC)OC(OC7C8CP(CC9OC(OC1C(OC)C2OC)C(OC)C(OC)C9OC(O8)C(OC)C7OC)c1ccccc1)C(OC)C6OC)C(OC)C(OC)C5OC(O4)C(OC)C3OC)c1ccccc1,"[10, 27]",[],0.999617500465126
0,top,CC12CNCC(CN(CNC1)CC1(C)CNCC(CNC2)(CNC1)N(=O)=O)N(=O)=O,"[9, 19, 3, 7, 15, 22]","[{'functional_group': 'carboxylate', 'smiles_inds': [11]}, {'functional_group': 'tribromo', 'smiles_inds': [10]}]",0.9996187282849711
0,top,C1CN2CCN=Cc3ccc(nc3)c3ccc(C=NCCN(CCN=Cc4ccc(nc4)c4ccc(C=N1)cn4)CCN=Cc1ccc(nc1)c1ccc(C=NCC2)cn1)cn3,"[11, 59, 39, 61, 30, 48]",[],0.9996248380646571
0,top,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CNCCC7=CNC=N7)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,"[37, 30]",[],0.999738215524167
0,top,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C6CP(c7ccccc7)c7ccccc7P(CC7OC(OC8C(COC)OC(OC9C(COC)OC(OC1C(OC)C2OC)C(OC)C9OC)C(OC)C8OC)C(OC)C(OC)C7OC(O6)C(OC)C5OC)c1ccccc1)C(OC)C4OC)C(OC)C3OC,"[39, 26]",[],0.9998965240837083
0,top,COCC1OC2OC3C(COC)OC(OC4C5CP(CC6OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C(OC)C6OC(O5)C(OC)C4OC)c1ccccc1N(C)C)C(OC)C3OC,"[81, 18]",[],0.999976874220747
0,top,COC1C2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(OC7OC(CO)C(O2)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC)C1OC,"[42, 7]",[],0.9999874489366362
0,top,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C6CP(CC7OC(OC8C(COC)OC(OC9C(COC)OC(OC1C(OC)C2OC)C(OC)C9OC)C(OC)C8OC)C(OC)C(OC)C7OC(O6)C(OC)C5OC)c1ccccc1)C(OC)C4OC)C(OC)C3OC,[26],[],0.9999940179592474
0,top,COCC1OC2OC3C(CN)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(CN)OC(OC7C(COC)OC(OC1C(OC)C2OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,"[33, 10]","[{'functional_group': 'ether', 'smiles_inds': [18]}]",0.999996770889531
0,top,COCC1OC2OC3C(COC)OC(OC4C5CN(CC6OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C(OC)C6OC(O5)C(OC)C4OC)Cc1ccccn1)C(OC)C3OC,"[81, 18]",[],0.9999973561513431
0,top,COCC1OC2OC3C(CN)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(CN)OC(OC7C(COC)OC(OC1C(OC)C2OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,"[33, 10]",[],0.9999974468220776
0,top,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C6CN(CC7OC(OC8C(COC)OC(OC9C(COC)OC(OC1C(OC)C2OC)C(OC)C9OC)C(OC)C8OC)C(OC)C(OC)C7OC(O6)C(OC)C5OC)Cc1ccccn1)C(OC)C4OC)C(OC)C3OC,"[26, 89]",[],0.99999959265934
1,bottom,C[Si](C)(C)c1cc(cc(c1)[Si](C#CP(C#C[Si](c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)C#C[Si](c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,[13],"[{'functional_group': 'amide', 'smiles_inds': [127]}]",3.673301215139148e-19
1,bottom,C[Si](C)(C)c1cc(cc(c1)[Si](C#CP(C#C[Si](c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)C#C[Si](c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,[13],[],5.806400515307744e-19
1,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],[],7.139049236631509e-19
1,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],"[{'functional_group': 'cyanimide', 'smiles_inds': [176]}]",7.932062975242861e-19
1,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],"[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [112]}]",8.074784378495526e-19
1,bottom,C[Si](C)(C)c1cc(cc(c1)[Si](C#CP(C#C[Si](c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)C#C[Si](c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,[13],"[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [25]}]",8.900667373865151e-19
1,bottom,CCCC[P](CCCC)(CCCC)CCP(CCP(CCP(CC[P](CCCC)(CCCC)CCCC)CC[P](CCCC)(CCCC)CCCC)c1ccccc1)CC[P](CCCC)(CCCC)CCCC,"[15, 18, 21]","[{'functional_group': 'cyano', 'smiles_inds': [58]}]",4.480237384649873e-14
1,bottom,CP(CCP(C)c1c(cc(cc1C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c1c(cc(cc1C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)C([Si-](C)C)[Si](C)(C)C,"[4, 72, 1]",[],1.1303314632393558e-13
1,bottom,C[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(cc1)P(CCP(c1ccc(cc1)[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(cc1)[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(cc1)[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"[30, 33]",[],1.2665927832342275e-13
1,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1ccccc1)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],[],3.0365643923368726e-13
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c(Sc2ccccc2Sc2ccccc2Sc2ccccc2Sc2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]","[{'functional_group': 'cyanimide', 'smiles_inds': [0]}, {'functional_group': 'fluoro', 'smiles_inds': [55]}]",6.069089647105786e-13
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c(Sc2ccccc2Sc2ccccc2Sc2ccccc2Sc2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]","[{'functional_group': 'ethyl', 'smiles_inds': [54]}]",7.663886033906076e-13
1,bottom,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Cc1cccc(CP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[c-]1,"[27, 62, 117]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [59]}, {'functional_group': 'ether', 'smiles_inds': [58]}]",1.2049668922706344e-12
1,bottom,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Cc1cccc(CP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[c-]1,"[27, 62, 117]",[],2.045563641260437e-12
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c([Se]c2ccccc2[Se]c2ccccc2[Se]c2ccccc2[Se]c2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]","[{'functional_group': 'methyl', 'smiles_inds': [48]}]",2.717002737282114e-12
