generation,sco_kcal,sco_kcal_percentile,octanol_gsolv_eV,octanol_gsolv_eV_percentile,octanol_hl_gap_eV,octanol_hl_gap_eV_percentile,octanol_dipole,octanol_dipole_percentile,SMILES,coordList,functionalization
25,2.393846,11.3,-5.975002,46.9,0.007071,15.3,-2.712422,41.1,C1CCC(CC1)N1C=C(CN2c3ccccc3N=C2C2=CN(N=N2)C2CCCCC2)N=N1,"[17, 23]",[]
25,2.419720,11.4,-23.440627,8.9,0.529239,94.9,-9.354537,8.0,Oc1cccc(C[NH2+]C23CNCCNCC([NH2+]Cc4cccc(O)c4)(CNCCNC2)CNCCNC3)c1,"[10, 13, 29, 26, 35, 32]",[]
25,2.479582,11.5,-30.255216,7.6,0.038869,53.9,-2.975372,38.8,NC1=NC2=[NH+]CCN=C2C(=O)N1,"[10, 7]","[{'functional_group': 'thiol', 'smiles_inds': [0]}, {'functional_group': 'cyano', 'smiles_inds': [6]}]"
25,2.745216,12.5,-6.887971,43.9,0.005440,12.5,-2.614631,42.3,CCCCOc1cc(OCCCC)cc(c1)C1=CC(=NN1)c1cc2ccccc2cn1,"[30, 19]",[]
25,2.831524,12.7,-2.914160,68.2,0.022187,35.2,-12.110409,4.1,O=C(NC1COC(=O)C(COC(=O)C(COC1=O)NC(=O)c1ccc2cccnc2c1[O-])NC(=O)c1ccc2cccnc2c1[O-])c1ccc2cccnc2c1[O-],"[56, 42, 53, 28, 31, 45]","[{'functional_group': 'cyanimide', 'smiles_inds': [22]}]"
25,2.868098,12.8,-4.179216,59.0,0.004643,9.1,-5.859804,20.1,CC1=C(C=C(C(=O)N1)C1=NN=N[N-]1)c1ccncc1,"[12, 6]","[{'functional_group': 'ethyl', 'smiles_inds': [0]}]"
25,2.954610,13.0,-3.695135,63.3,0.008492,17.8,-8.285107,10.1,O=C1C(=C(Oc2ccccc12)c1cccc(c1)N(=O)=O)[O-],"[20, 0]","[{'functional_group': 'ethyl', 'smiles_inds': [12]}]"
25,2.958530,13.0,-9.169254,36.9,0.067022,69.5,-12.915404,3.7,O=N(=O)c1ccc(C=NCCN(CCN=Cc2ccc(cn2)N(=O)=O)CCN=Cc2ccc(cn2)N(=O)=O)nc1,"[38, 8, 21, 14, 34, 27]",[]
25,2.964034,13.1,-3.699718,63.2,0.008371,17.6,-8.293798,10.1,O=C1C(=C(Oc2ccccc12)c1cccc(c1)N(=O)=O)[O-],"[20, 0]","[{'functional_group': 'ethyl', 'smiles_inds': [6]}, {'functional_group': 'phenyl', 'smiles_inds': [9]}]"
25,2.971153,13.2,-8.086641,39.7,0.001424,3.4,-0.403729,86.2,OC(=O)C(C(O)=O)=C1c2cccnc2c2ncccc12,"[15, 12]","[{'functional_group': 'methyl', 'smiles_inds': [10]}, {'functional_group': 'cyano', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'trichloro', 'smiles_inds': [17]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]",[]
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'carbonyl', 'smiles_inds': [14]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'carbonyl', 'smiles_inds': [14]}, {'functional_group': 'phenyl', 'smiles_inds': [1]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'bromo', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [7]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'bromo', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [7]}, {'functional_group': 'fluoro', 'smiles_inds': [1]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'carbonyl', 'smiles_inds': [14]}, {'functional_group': 'phenyl', 'smiles_inds': [1]}, {'functional_group': 'chloro', 'smiles_inds': [7]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'carbonyl', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [1]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'carbonyl', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [1]}, {'functional_group': 'iodo', 'smiles_inds': [7]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'carbonyl', 'smiles_inds': [14]}, {'functional_group': 'phenyl', 'smiles_inds': [1]}, {'functional_group': 'fluoro', 'smiles_inds': [7]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'bromo', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [7]}, {'functional_group': 'bromo', 'smiles_inds': [1]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'fluoro', 'smiles_inds': [14]}, {'functional_group': 'iodo', 'smiles_inds': [7]}, {'functional_group': 'chloro', 'smiles_inds': [0]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'fluoro', 'smiles_inds': [14]}, {'functional_group': 'iodo', 'smiles_inds': [7]}, {'functional_group': 'chloro', 'smiles_inds': [0]}, {'functional_group': 'chloro', 'smiles_inds': [1]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'fluoro', 'smiles_inds': [14]}, {'functional_group': 'iodo', 'smiles_inds': [7]}, {'functional_group': 'chloro', 'smiles_inds': [0]}, {'functional_group': 'phenyl', 'smiles_inds': [1]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'carbonyl', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [1]}, {'functional_group': 'chloro', 'smiles_inds': [7]}]"
25,2.973660,13.2,-6.985643,43.6,0.012228,23.1,-2.400371,45.1,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'bromo', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [7]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}]"
25,3.031500,14.1,-7.297579,42.6,0.004062,8.3,-0.447757,84.9,COc1cc(nc(c1)C1=NC(=N[N-]1)c1ccccc1)C1=NC(=N[N-]1)c1ccccc1,"[5, 12, 23]",[]
25,3.041772,14.3,-9.351415,36.2,0.002328,4.9,-0.024495,99.6,O=C1NC23NC(=O)NC2(N1)c1cccnc1c1ncccc31,"[17, 14]",[]
25,3.136601,14.7,-7.905521,40.1,0.001249,3.0,-0.243953,92.5,OC(=O)C(C(O)=O)=C1c2cccnc2c2ncccc12,"[15, 12]","[{'functional_group': 'methyl', 'smiles_inds': [10]}, {'functional_group': 'cyano', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [5]}]"
25,3.164311,14.9,-7.924091,40.1,0.001244,3.0,-0.304465,90.2,OC(=O)C(C(O)=O)=C1c2cccnc2c2ncccc12,"[15, 12]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxyl', 'smiles_inds': [0]}]"
25,3.176160,15.1,-6.410247,45.4,0.022368,35.2,-2.907870,39.4,N1N=C(C=C1c1cccc(c1)C1=CC(=NN1)c1ccccn1)c1ccccn1,"[27, 1]",[]
25,3.196640,15.1,-6.703135,44.5,0.012230,23.1,-3.098615,37.2,C(NCc1ccccn1)C1=CNC=N1,"[8, 1, 13]","[{'functional_group': 'amide', 'smiles_inds': [6]}]"
25,3.216675,15.2,-7.896148,40.2,0.001234,3.0,-0.254222,92.1,OC(=O)C(C(O)=O)=C1c2cccnc2c2ncccc12,"[15, 12]","[{'functional_group': 'methyl', 'smiles_inds': [10]}, {'functional_group': 'cyano', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'phenyl', 'smiles_inds': [11]}]"
25,3.232509,15.3,-30.704721,7.5,0.134628,81.9,-4.289256,28.5,CC(C)[NH2+]C(C1=NC=CN1)C1=NC=CN1,"[6, 11]",[]
25,3.301994,15.5,-7.924318,40.1,0.000911,2.2,-0.170062,95.0,OC(=O)C(C(O)=O)=C1c2cccnc2c2ncccc12,"[15, 12]","[{'functional_group': 'methyl', 'smiles_inds': [10]}, {'functional_group': 'cyano', 'smiles_inds': [0]}]"
25,3.318477,15.6,-7.890371,40.2,0.000858,2.1,-0.031257,99.6,OC(=O)C(C(O)=O)=C1c2cccnc2c2ncccc12,"[15, 12]","[{'functional_group': 'methyl', 'smiles_inds': [10]}, {'functional_group': 'cyano', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'methyl', 'smiles_inds': [18]}, {'functional_group': 'carboxylate', 'smiles_inds': [16]}]"
25,3.406402,15.8,-4.407075,57.3,0.032940,46.2,-12.657785,4.0,O=N(=O)C1=C([N-]C(=N1)c1ccccn1)N(=O)=O,"[5, 13]","[{'functional_group': 'hydroxyl', 'smiles_inds': [9]}, {'functional_group': 'trichloro', 'smiles_inds': [12]}]"
25,3.561909,16.3,-5.922099,47.1,0.012012,22.9,-3.301469,35.4,c1ccc(nc1)c1cc(ccn1)c1ccc2ccc3cccc4ccc1c2c34,"[4, 11]",[]
25,3.856341,17.1,-3.675068,63.3,0.002847,5.9,-6.538490,17.6,Oc1ccnc(c1)c1cc([O-])ccn1,"[13, 4]","[{'functional_group': 'phenyl', 'smiles_inds': [3]}, {'functional_group': 'phosphonate', 'smiles_inds': [12]}]"
25,3.942991,17.5,-25.688499,8.6,0.009959,20.6,-4.751105,26.1,O=N(=O)c1ccccc1C[NH2+]C12CNCCNCC([NH2+]Cc3ccccc3N(=O)=O)(CNCCNC1)CNCCNC2,"[34, 31, 40, 16, 37, 13]","[{'functional_group': 'carboxyl', 'smiles_inds': [35]}, {'functional_group': 'ketone', 'smiles_inds': [4]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [14]}]"
25,3.950402,17.5,-3.893432,61.9,0.229406,88.5,-17.000190,2.3,CC(=NNC(=O)c1cc(cc(c1[O-])N(=O)=O)N(=O)=O)c1nccnc1C,"[20, 5, 2]",[]
25,4.200872,18.5,-53.622476,6.6,1.249467,98.4,-7.979071,10.9,[NH3+]C12C[NH2+]CC[NH2+]CC(C)(CNCC[NH2+]C1)CSCCNC2,"[17, 6, 11, 20, 3, 14]","[{'functional_group': 'ketone', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [21]}]"
25,4.224052,18.5,-5.800369,47.9,0.029873,42.7,-11.248584,5.2,CC(=NCC(=O)[O-])c1cc(ccc1[O-])N(=O)=O,"[13, 6, 2]","[{'functional_group': 'trichloro', 'smiles_inds': [3]}]"
25,4.324001,18.8,-3.360656,66.0,0.062371,67.9,-16.065524,2.4,O=N(=O)c1ccc([O-])c(CN(CCCN(Cc2ccccn2)Cc2cc(ccc2[O-])N(=O)=O)Cc2ccccn2)c1,"[10, 14, 39, 21, 7, 29]",[]
25,4.426864,19.1,-28.574900,7.8,0.001758,4.0,-20.675704,1.1,[NH3+]CCNC(=O)c1ccnc(c1)c1cc(C)ccn1,"[18, 9]","[{'functional_group': 'carbonyl', 'smiles_inds': [1]}, {'functional_group': 'carboxylate', 'smiles_inds': [8]}, {'functional_group': 'phenyl', 'smiles_inds': [2]}]"
25,4.604298,19.7,-63.810770,6.1,0.016405,29.1,-7.093980,16.0,C[NH+](C)Cc1ccc(nc1)c1ccc(C[NH+](C)C)cn1,"[8, 19]","[{'functional_group': 'methyl_ester', 'smiles_inds': [14]}]"
25,4.659037,19.8,-7.440364,42.4,0.000477,0.4,-0.053749,98.9,CN1C(=CN=C1C1=NC=C(C=O)N1C)C=O,"[7, 4]","[{'functional_group': 'trifluro', 'smiles_inds': [3]}]"
25,4.659037,19.8,-7.440364,42.4,0.000477,0.4,-0.053749,98.9,CN1C(=CN=C1C1=NC=C(C=O)N1C)C=O,"[7, 4]","[{'functional_group': 'methyl', 'smiles_inds': [14]}]"
25,4.659037,19.8,-7.440364,42.4,0.000477,0.4,-0.053749,98.9,CN1C(=CN=C1C1=NC=C(C=O)N1C)C=O,"[7, 4]","[{'functional_group': 'ethyl', 'smiles_inds': [10]}]"
25,4.758596,20.3,-63.832797,6.1,0.017097,29.9,-7.147732,16.0,C[NH+](C)Cc1ccc(nc1)c1ccc(C[NH+](C)C)cn1,"[8, 19]","[{'functional_group': 'carboxylate', 'smiles_inds': [3]}]"
25,5.659816,24.5,-2.870546,68.6,0.000904,2.2,-1.869722,54.2,CCCC1=N[N-]C(=N1)c1ccccn1,"[5, 13]","[{'functional_group': 'aldehyde', 'smiles_inds': [1]}]"
25,5.758539,25.0,-3.093713,67.6,0.000312,0.3,-2.125498,50.3,Cc1ccnc(c1)C1=NC(=N[N-]1)C(C)(C)C,"[4, 11]",[]
25,6.845177,29.1,-3.085812,67.6,0.001512,3.5,-2.144401,50.1,c1ccc(cc1)C1=N[N-]C(=N1)c1ccccn1,"[8, 16]",[]
25,6.915948,29.5,-2.870080,68.6,0.001231,3.0,-3.883618,30.8,Fc1ccc(cc1)C1=N[N-]C(=N1)c1ccccn1,"[17, 9]",[]
25,6.915948,29.5,-2.870080,68.6,0.001231,3.0,-3.883618,30.8,Fc1ccc(cc1)C1=N[N-]C(=N1)c1ccccn1,"[17, 9]","[{'functional_group': 'ethyl', 'smiles_inds': [15]}]"
25,7.042315,30.1,-3.507673,64.9,0.000582,1.2,-1.604179,59.5,CC(C)(C)c1ccc(cc1)C1=N[N-]C(=N1)c1ccccn1,"[20, 12]","[{'functional_group': 'methyl_ester', 'smiles_inds': [2]}]"
25,7.221420,31.2,-5.344990,50.2,0.000334,0.3,-0.010050,99.9,CC1=NN=C(S1)C1=NN=C(C)S1,"[3, 7]",[]
25,7.245743,31.3,-2.947450,68.1,0.000588,1.2,-5.225954,23.6,Brc1ccc(cc1)C1=N[N-]C(=N1)c1ccccn1,"[17, 9]",[]
25,7.245743,31.3,-2.947450,68.1,0.000588,1.2,-5.225954,23.6,Brc1ccc(cc1)C1=N[N-]C(=N1)c1ccccn1,"[17, 9]","[{'functional_group': 'phenyl', 'smiles_inds': [14]}]"
25,7.287441,31.5,-3.011292,68.0,0.000998,2.3,-6.224263,18.6,Brc1cc(Br)cc(c1)C1=N[N-]C(=N1)c1ccccn1,"[10, 18]","[{'functional_group': 'phenyl', 'smiles_inds': [17]}, {'functional_group': 'cyano', 'smiles_inds': [7]}]"
25,7.287441,31.5,-3.011292,68.0,0.000998,2.3,-6.224263,18.6,Brc1cc(Br)cc(c1)C1=N[N-]C(=N1)c1ccccn1,"[10, 18]","[{'functional_group': 'ethyl', 'smiles_inds': [17]}]"
25,7.287441,31.5,-3.011292,68.0,0.000998,2.3,-6.224263,18.6,Brc1cc(Br)cc(c1)C1=N[N-]C(=N1)c1ccccn1,"[10, 18]",[]
25,7.287441,31.5,-3.011292,68.0,0.000998,2.3,-6.224263,18.6,Brc1cc(Br)cc(c1)C1=N[N-]C(=N1)c1ccccn1,"[10, 18]","[{'functional_group': 'tribromo', 'smiles_inds': [17]}]"
25,7.350646,32.0,-9.210072,36.7,0.001659,3.7,-3.223347,36.0,OC(=O)c1ccnc(c1)c1cc(ccn1)C(O)=O,"[14, 6]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [4]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [0]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [0]}, {'functional_group': 'phenyl', 'smiles_inds': [3]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'trifluro', 'smiles_inds': [3]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [0]}, {'functional_group': 'phenyl', 'smiles_inds': [3]}, {'functional_group': 'iodo', 'smiles_inds': [15]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'trifluro', 'smiles_inds': [3]}, {'functional_group': 'iodo', 'smiles_inds': [4]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'cyano', 'smiles_inds': [0]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'phenyl', 'smiles_inds': [4]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'phenyl', 'smiles_inds': [4]}, {'functional_group': 'bromo', 'smiles_inds': [15]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'amide', 'smiles_inds': [3]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'bromo', 'smiles_inds': [3]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [0]}, {'functional_group': 'trifluro', 'smiles_inds': [3]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'iodo', 'smiles_inds': [3]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [0]}, {'functional_group': 'fluoro', 'smiles_inds': [3]}, {'functional_group': 'fluoro', 'smiles_inds': [4]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'cyano', 'smiles_inds': [0]}, {'functional_group': 'iodo', 'smiles_inds': [3]}]"
25,7.380182,32.1,-3.757453,62.8,0.000862,2.1,-1.145955,68.1,Oc1cccc(c1)C1=N[N-]C(=N1)c1ccccn1,"[9, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [14]}, {'functional_group': 'carbonyl', 'smiles_inds': [0]}]"
25,7.728737,33.8,-26.676590,8.1,0.017007,29.8,-22.028317,1.0,[NH3+]CCNC(=O)c1ccnc(c1)c1cc(C)ccn1,"[18, 9]",[]
25,7.770538,34.0,-5.912090,47.1,0.000548,0.5,-3.537761,33.5,Oc1ccccc1c1ccnc(c1)c1ccccn1,"[18, 10]",[]
25,7.770742,34.0,-2.740791,69.5,0.000410,0.4,-4.905135,25.3,Fc1cc(F)cc(c1)C1=N[N-]C(=N1)c1ccccn1,"[18, 10]",[]
25,7.800674,34.3,-3.210573,66.9,0.000919,2.2,-7.504507,12.5,CN([O-])C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,"[2, 4]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'chloro', 'smiles_inds': [8]}, {'functional_group': 'fluoro', 'smiles_inds': [6]}]"
25,7.841667,34.4,-3.228979,66.8,0.000898,2.2,-7.621167,12.0,CN([O-])C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,"[2, 4]",[]
25,7.894273,34.5,-3.210914,66.9,0.000781,1.8,-7.522393,12.5,CN([O-])C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,"[2, 4]","[{'functional_group': 'trifluro', 'smiles_inds': [8]}]"
25,7.899287,34.7,-3.230192,66.8,0.000532,0.5,-7.607050,12.1,CN([O-])C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,"[2, 4]","[{'functional_group': 'tribromo', 'smiles_inds': [0]}, {'functional_group': 'iodo', 'smiles_inds': [10]}, {'functional_group': 'carbonyl', 'smiles_inds': [8]}]"
25,7.999902,35.1,-52.493422,6.6,2.890002,99.4,-8.242719,10.2,[NH3+]C12C[NH2+]CC[NH2+]CC(C)(CNCC[NH2+]C1)CSCCNC2,"[17, 6, 11, 20, 3, 14]","[{'functional_group': 'ketone', 'smiles_inds': [0]}]"
25,8.250371,36.5,-3.775049,62.6,0.001331,3.2,-3.558418,33.3,Nc1nc([S-])c2N=CNc2n1,"[4, 6]",[]
25,8.619891,37.7,-3.714140,63.1,0.000420,0.4,-10.579618,6.1,CCCN(CCC)C([S-])=NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,"[8, 11]",[]
25,8.709184,37.9,-3.825599,62.3,0.001064,2.5,-10.986765,5.4,CCCN(CCC)C([S-])=NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,"[8, 11]","[{'functional_group': 'hydroxyl', 'smiles_inds': [5]}, {'functional_group': 'tribromo', 'smiles_inds': [2]}, {'functional_group': 'hydroxyl', 'smiles_inds': [0]}]"
25,8.782144,38.4,-6.539719,45.0,0.000614,1.4,-0.077363,98.6,[Se]1N=C2c3cccnc3c3ncccc3C2=N1,"[7, 10]","[{'functional_group': 'fluoro', 'smiles_inds': [11]}]"
25,9.314093,40.7,-6.318284,45.6,0.009141,18.8,-22.416078,1.0,OCc1ccc(cn1)c1ccc(cc1)C(=O)[O-],"[0, 7]",[]
25,9.672500,42.8,-3.325290,66.1,0.000368,0.3,-5.962262,19.8,c1ccc(nc1)C1=NC(=N[N-]1)c1ccc(cc1)c1ccncc1,"[4, 10]",[]
25,9.707380,43.0,-96.308790,5.6,0.018670,31.9,-5.179269,23.8,[NH2+]1C2[NH2+]C1C1C34OC1(O3)C24,"[0, 2]","[{'functional_group': 'methyl_ester', 'smiles_inds': [3]}, {'functional_group': 'carbonyl', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [4]}]"
