train_iteration,target,bootstrap,cosine_meta_base,mean_abs_delta,meta_gini,base_gini,norm_par,norm_perp,perp_over_par,topk_overlap_with_base
1,E_at,0,0.9085871577262878,0.07404564321041107,0.9793640410465698,0.9820506377359397,79.87734985351562,9.139930725097656,0.11442456142897914,0.74
1,E_at,1,0.9935558438301086,0.025252899155020714,0.9645174016903697,0.9669066150392818,86.3980484008789,22.361684799194336,0.25882164253801426,0.92
1,E_at,2,0.9954319000244141,0.02526833862066269,0.9689836298523979,0.9710544651301176,97.95843505859375,20.047119140625,0.20464923851257763,0.86
1,E_at,3,0.9940718412399292,0.023851538076996803,0.9682249546918977,0.9693148056054888,106.67044067382812,23.24471664428711,0.21791150854399968,0.96
1,E_at,4,0.9933794140815735,0.026525355875492096,0.9695021123239107,0.9703825323417243,85.38565063476562,9.86797046661377,0.11556942405725402,0.82
1,E_at,5,0.999790370464325,0.004752662498503923,0.9635935320483462,0.9636389173831219,105.50251007080078,40.5299072265625,0.384160596741856,0.96
1,E_at,6,0.9923979043960571,0.02718285284936428,0.9699125857115958,0.9725294232286312,107.6609115600586,14.114012718200684,0.1310969089308443,0.98
1,E_at,7,0.9962095022201538,0.02620571479201317,0.9681367825022309,0.9682866669463273,108.40849304199219,24.023109436035156,0.22159803869545322,0.94
1,E_at,8,0.9858779311180115,0.01617930270731449,0.9778029653999762,0.9796509463466845,39.04146957397461,50.694034576416016,1.2984663520506694,0.94
1,E_at,9,0.9994910359382629,0.010527009144425392,0.974545876241588,0.9751474521334118,116.18451690673828,15.986467361450195,0.13759550572717524,0.98
1,E_at,10,0.9961495995521545,0.01591106504201889,0.9738734170646557,0.9749045020234115,66.6599349975586,23.41949462890625,0.35132789478063525,0.96
1,E_at,11,0.9998593926429749,0.004864191170781851,0.9711922820376893,0.971749608211905,125.0579605102539,15.68807601928711,0.1254464406366262,0.96
1,E_at,12,0.8107702732086182,0.1467742770910263,0.9696653909399051,0.9776957889254612,126.40458679199219,5.6576247215271,0.04475806507589101,0.64
1,E_at,13,0.9944117069244385,0.017646707594394684,0.9781890328440843,0.9790820184209394,86.98583984375,21.34322738647461,0.24536438832817842,0.88
