generation,num_proposed,num_retained,ei_avg,sp_avg,ei_sel_avg,sp_sel_avg,added_points,size_pareto
1,0,0,0,0,0,0,8,8
2,10000,500,0.5494,,1.0,,10,12
3,10000,500,0.097621,,0.9737,,20,29
4,10000,500,0.06378800000000001,,0.8391,,7,12
5,10000,500,0.015364,,0.2189,,8,16
6,10000,500,0.006892000000000001,,0.15169999999999997,,4,15
7,10000,500,0.006894,,0.1419,,5,20
8,10000,500,0.004507,,0.1315,,3,21
9,10000,500,0.00386,,0.1101,,0,21
10,10000,500,0.0037329999999999998,,0.10959999999999999,,3,22
11,10000,500,0.00231,,0.0752,,1,23
12,10000,500,0.003725,,0.09440000000000001,,2,25
13,10000,500,0.0032410000000000004,,0.0938,,4,29
14,10000,500,0.0037719999999999997,,0.0638,,3,32
15,10000,500,0.0038810000000000003,,0.13009999999999997,,1,32
16,10000,500,0.0030559999999999997,,0.0827,,1,32
17,10000,500,0.003133,,0.0745,,4,25
18,10000,500,0.0033350000000000007,,0.06989999999999999,,1,26
19,10000,500,0.003063,,0.07919999999999999,,2,28
20,10000,500,0.0032840000000000005,,0.09359999999999999,,1,17
21,10000,500,0.002152,,0.06649999999999999,,2,18
22,10000,500,0.0025259999999999996,,0.06269999999999999,,0,18
23,10000,500,0.0026659999999999995,,0.0688,,0,18
24,10000,500,0.0022450000000000005,,0.06730000000000001,,2,18
25,10000,500,0.002591,,0.0548,,0,18
26,10000,500,0.002281,,0.0754,,1,18
27,10000,500,0.0025470000000000002,,0.0661,,0,18
28,10000,500,0.002197,,0.0668,,0,18
29,10000,500,0.002176,,0.056900000000000006,,0,18
30,10000,500,0.0021700000000000005,,0.045899999999999996,,0,18
31,10000,500,0.0019439999999999998,,0.043899999999999995,,0,18
32,10000,500,0.001796,,0.041499999999999995,,0,18
33,10000,500,0.0026620000000000003,,0.0665,,0,18
34,10000,500,0.0019219999999999999,,0.046,,0,18
35,10000,500,0.0024,,0.0712,,0,18
36,10000,500,0.002909,,0.0769,,1,19
37,10000,500,0.001823,,0.05580000000000001,,1,20
38,10000,500,0.0019619999999999998,,0.0398989898989899,,0,20
39,10000,500,0.0015470000000000002,,0.05619999999999999,,1,20
40,10000,500,0.002069,,0.06739999999999999,,0,20
41,10000,500,0.0023740000000000002,,0.061399999999999996,,1,21
42,10000,500,0.001498,,0.0492,,0,21
43,10000,500,0.001981,,0.0667,,0,21
44,10000,500,0.0016400000000000002,,0.0684,,0,21
45,10000,500,0.0018030000000000001,,0.053099999999999994,,2,23
46,10000,500,0.001438,,0.06309999999999999,,1,21
47,10000,500,0.001435,,0.0463,,0,21
48,10000,500,0.0013100000000000002,,0.04589999999999999,,0,21
49,10000,500,0.001574,,0.04639999999999999,,0,21
50,10000,500,0.001614,,0.048499999999999995,,0,21
51,10000,500,0.0015410000000000003,,0.0493,,0,21
52,10000,500,0.001327,,0.0423,,0,21
53,10000,500,0.0015180000000000003,,0.045799999999999993,,0,21
54,10000,500,0.001204,,0.0379,,0,21
55,10000,500,0.0016300000000000002,,0.047599999999999996,,0,21
56,10000,500,0.001731,,0.0463,,0,21
57,10000,500,0.0015429999999999999,,0.0647,,0,21
58,10000,500,0.0012829999999999999,,0.046,,0,21
59,10000,500,0.001713,,0.0416,,0,21
60,10000,500,0.001149,,0.0415,,0,21
61,10000,500,0.0019210000000000002,,0.0597,,0,21
62,10000,500,0.001779,,0.0469,,0,21
63,10000,500,0.001438,,0.05209999999999998,,0,21
64,10000,500,0.001689,,0.04619999999999999,,0,21
65,10000,500,0.0014079999999999997,,0.04529999999999999,,0,21
66,10000,500,0.001326,,0.0426,,0,21
67,10000,500,0.0015860000000000002,,0.0471,,0,21
68,10000,500,0.001679,,0.05029999999999999,,0,21
69,10000,500,0.0014269999999999999,,0.04049999999999999,,0,21
70,10000,500,0.0012309999999999999,,0.0411,,0,21
71,10000,500,0.001257,,0.0373,,0,21
72,10000,500,0.001364,,0.051,,0,21
73,10000,500,0.001194,,0.03229999999999999,,0,21
74,10000,500,0.001317,,0.0486,,0,21
75,10000,500,0.001727,,0.05499999999999999,,0,21
76,10000,500,0.0017509999999999997,,0.039799999999999995,,0,21
77,10000,500,0.0014930000000000004,,0.04929999999999999,,1,22
78,10000,500,0.001393,,0.04359999999999999,,0,22
79,10000,500,0.0014670000000000002,,0.0492,,0,22
80,10000,500,0.001335,,0.0385,,0,22
81,10000,500,0.001428,,0.0406,,0,22
82,10000,500,0.000975,,0.037200000000000004,,0,22
83,10000,500,0.001685,,0.0481,,0,22
84,10000,500,0.001131,,0.045,,0,22
85,10000,500,0.001693,,0.043899999999999995,,1,23
86,10000,500,0.00138,,0.0481,,0,23
87,10000,500,0.001157,,0.0368,,0,23
88,10000,500,0.000883,,0.0332,,0,23
89,10000,500,0.001318,,0.04239999999999999,,0,23
90,10000,500,0.0010559999999999999,,0.0475,,0,23
91,10000,500,0.0012519999999999999,,0.04189999999999999,,0,23
92,10000,500,0.001167,,0.03559999999999999,,0,23
93,10000,500,0.001077,,0.043199999999999995,,0,23
94,10000,500,0.00109,,0.0339,,0,23
95,10000,500,0.001126,,0.0379,,0,23
96,10000,500,0.001115,,0.0331,,1,24
97,10000,500,0.00076,,0.0308,,0,24
98,10000,500,0.000998,,0.03149999999999999,,0,24
99,10000,500,0.0011190000000000002,,0.0405050505050505,,0,24
100,10000,500,0.001052,,0.03899999999999999,,0,24
101,10000,500,0.001023,,0.0297,,0,24
