generation,num_proposed,num_retained,ei_avg,sp_avg,ei_sel_avg,sp_sel_avg,added_points,size_pareto
1,0,0,0,0,0,0,5,5
2,0,0,0.5014149999999999,0,0,0,4,6
3,0,0,0.242189,0,0,0,4,6
4,0,0,0.159467,0,0,0,6,10
5,0,0,0.11425500000000002,0,0,0,6,13
6,0,0,0.08904100000000001,0,0,0,0,13
7,0,0,0.079083,0,0,0,1,13
8,0,0,0.08268500000000001,0,0,0,3,15
9,0,0,0.074336,0,0,0,1,16
10,0,0,0.07541800000000001,0,0,0,1,15
11,0,0,0.0686,0,0,0,1,15
12,0,0,0.066793,0,0,0,0,15
13,0,0,0.06235200000000001,0,0,0,0,15
14,0,0,0.06117,0,0,0,1,16
15,0,0,0.05896500000000001,0,0,0,1,14
16,0,0,0.05691700000000001,0,0,0,2,16
17,0,0,0.05296800000000001,0,0,0,1,17
18,0,0,0.048415999999999994,0,0,0,1,16
19,0,0,0.049333,0,0,0,1,16
20,0,0,0.04542,0,0,0,4,20
21,0,0,0.045114,0,0,0,2,15
22,0,0,0.043486000000000004,0,0,0,0,15
23,0,0,0.041099000000000004,0,0,0,0,15
24,0,0,0.041134000000000004,0,0,0,1,16
25,0,0,0.041957999999999995,0,0,0,0,16
26,0,0,0.036874000000000004,0,0,0,1,17
27,0,0,0.037627,0,0,0,0,17
28,0,0,0.036328000000000006,0,0,0,1,16
29,0,0,0.03735499999999999,0,0,0,0,16
30,0,0,0.03397,0,0,0,0,16
31,0,0,0.03735700000000001,0,0,0,1,14
32,0,0,0.034579,0,0,0,0,14
33,0,0,0.035284,0,0,0,0,14
34,0,0,0.031577999999999995,0,0,0,1,15
35,0,0,0.030858,0,0,0,1,16
36,0,0,0.032539000000000005,0,0,0,0,16
37,0,0,0.031306999999999995,0,0,0,1,17
38,0,0,0.028933999999999998,0,0,0,0,17
39,0,0,0.031684000000000004,0,0,0,0,17
40,0,0,0.031219999999999998,0,0,0,0,17
41,0,0,0.029693000000000008,0,0,0,0,17
42,0,0,0.029555,0,0,0,1,18
43,0,0,0.029202000000000002,0,0,0,0,18
44,0,0,0.029044999999999998,0,0,0,0,18
45,0,0,0.029484999999999997,0,0,0,1,19
46,0,0,0.031728000000000006,0,0,0,1,19
47,0,0,0.028997000000000002,0,0,0,0,19
48,0,0,0.028105,0,0,0,0,19
49,0,0,0.029199,0,0,0,0,19
50,0,0,0.025939999999999998,0,0,0,1,20
51,0,0,0.026838,0,0,0,0,20
52,0,0,0.027040000000000005,0,0,0,0,20
53,0,0,0.027175,0,0,0,1,21
54,0,0,0.025036999999999997,0,0,0,0,21
55,0,0,0.025782000000000006,0,0,0,0,21
56,0,0,0.023645,0,0,0,1,22
57,0,0,0.025849,0,0,0,1,23
58,0,0,0.024694,0,0,0,0,23
59,0,0,0.026272000000000004,0,0,0,0,23
60,0,0,0.025602999999999997,0,0,0,0,23
61,0,0,0.025103999999999998,0,0,0,0,23
62,0,0,0.021957,0,0,0,0,23
63,0,0,0.025172999999999997,0,0,0,0,23
64,0,0,0.024485,0,0,0,0,23
65,0,0,0.025103,0,0,0,0,23
66,0,0,0.023175,0,0,0,0,23
67,0,0,0.022345,0,0,0,0,23
68,0,0,0.024075,0,0,0,1,24
69,0,0,0.022933000000000005,0,0,0,1,25
70,0,0,0.026443,0,0,0,0,25
71,0,0,0.026808,0,0,0,0,25
72,0,0,0.023707,0,0,0,0,25
73,0,0,0.023184,0,0,0,0,25
74,0,0,0.023031,0,0,0,2,27
75,0,0,0.020656,0,0,0,0,27
76,0,0,0.022005,0,0,0,0,27
77,0,0,0.021683,0,0,0,0,27
78,0,0,0.021742,0,0,0,0,27
79,0,0,0.022871,0,0,0,1,28
80,0,0,0.019627000000000002,0,0,0,1,28
81,0,0,0.022008,0,0,0,0,28
82,0,0,0.021148,0,0,0,1,27
83,0,0,0.018837,0,0,0,0,27
84,0,0,0.020643,0,0,0,0,27
85,0,0,0.021041,0,0,0,0,27
86,0,0,0.020602999999999996,0,0,0,0,27
87,0,0,0.0182,0,0,0,1,28
88,0,0,0.017606,0,0,0,0,28
89,0,0,0.019912,0,0,0,0,28
90,0,0,0.018844,0,0,0,0,28
91,0,0,0.018578,0,0,0,1,25
92,0,0,0.01946,0,0,0,0,25
93,0,0,0.01662,0,0,0,0,25
94,0,0,0.018622,0,0,0,0,25
95,0,0,0.019918,0,0,0,0,25
96,0,0,0.019062,0,0,0,0,25
97,0,0,0.016306,0,0,0,0,25
98,0,0,0.018264,0,0,0,0,25
99,0,0,0.018113,0,0,0,0,25
100,0,0,0.019747,0,0,0,0,25
101,0,0,0.019065,0,0,0,0,25
