train_iteration,target,bootstrap,cosine_meta_base,mean_abs_delta,meta_gini,base_gini,norm_par,norm_perp,perp_over_par,topk_overlap_with_base
1,E_at,0,0.9545354247093201,0.039676111191511154,0.9781005130764766,0.9783619514309951,46.23505401611328,15.239185333251953,0.3296024122290628,0.76
1,E_at,1,0.9980500340461731,0.01799355261027813,0.9570432989105901,0.9569415753583614,107.4940185546875,12.047953605651855,0.11208022332444915,0.98
1,E_at,2,0.9946777820587158,0.023517277091741562,0.9684958333537099,0.9709863760905155,95.16763305664062,17.041833877563477,0.17907174246333038,0.96
1,E_at,3,0.9901000261306763,0.016293855383992195,0.983710521586284,0.9842864554356783,67.70967864990234,7.422524929046631,0.10962280544005117,0.92
1,E_at,4,0.9952781200408936,0.019528070464730263,0.9678441539820448,0.9701817374075781,89.5877456665039,9.221264839172363,0.10292997965926176,0.94
1,E_at,5,0.9954898357391357,0.024332484230399132,0.9715881977898038,0.9740082832775749,107.24320220947266,14.601806640625,0.13615601119504095,0.96
1,E_at,6,0.9995285272598267,0.006557616870850325,0.9793284345384008,0.9801783512327695,81.11360168457031,7.505452632904053,0.09253013646331235,0.94
1,E_at,7,0.9997835755348206,0.004394190385937691,0.9756369680169212,0.9763775045997249,108.33780670166016,7.716170787811279,0.07122325089209174,0.98
1,E_at,8,0.9928491711616516,0.030002620071172714,0.9752471425392328,0.9764514425798543,67.60828399658203,32.750572204589844,0.4844165576846406,0.8
1,E_at,9,0.9982638359069824,0.013714981265366077,0.9778830104742147,0.9788398304519672,62.034061431884766,21.285018920898438,0.34311825519065875,0.94
1,E_at,10,0.9945314526557922,0.02602963335812092,0.9684541607579487,0.9686117196515887,88.8499526977539,22.26645278930664,0.2506073679639621,0.82
1,E_at,11,0.9953656792640686,0.02582302875816822,0.965650649913286,0.9697532678786538,87.60215759277344,11.050027847290039,0.12613876359823345,0.9
1,E_at,12,0.9989212155342102,0.012033047154545784,0.9633566111523759,0.9646194766974421,107.72273254394531,32.3258056640625,0.30008341694150065,0.94
1,E_at,13,0.9942796230316162,0.012336675077676773,0.9771440692573852,0.9777937575536797,51.55281066894531,19.390832901000977,0.3761353192849627,0.84
1,E_at,14,0.98334801197052,0.045736223459243774,0.9687921286049845,0.9674523540916564,102.32373046875,16.51136589050293,0.161363994596987,0.92
1,E_at,15,0.9994961023330688,0.006117011420428753,0.9659964886616241,0.9664675714944615,105.70381927490234,17.519987106323242,0.16574601775513215,0.98
1,E_at,16,0.9980630278587341,0.013209139928221703,0.9723048980120423,0.9744106874964722,73.9242172241211,24.002431869506836,0.324689699408477,0.94
1,E_at,17,0.9911375045776367,0.02839376963675022,0.9621349032117925,0.9636454632779052,81.47644805908203,16.731687545776367,0.20535612369409514,0.9
1,E_at,18,0.9985741972923279,0.01897973194718361,0.9670153964869483,0.9677118596827798,119.47205352783203,14.46410846710205,0.12106687748304681,0.98
1,E_at,19,0.9997981786727905,0.006981999147683382,0.9563318739547304,0.956745597987517,97.68958282470703,39.1021614074707,0.40026950957130336,1.0
1,E_at,20,0.9634827971458435,0.026728739961981773,0.9689241529992303,0.979788851364136,38.925453186035156,14.694299697875977,0.37749848736886854,0.8
1,E_at,21,0.9991463422775269,0.00792624894529581,0.9718092084355368,0.9723824997010806,87.88829040527344,9.678542137145996,0.11012322679751736,0.98
1,E_at,22,0.9791702628135681,0.03900126740336418,0.9695840078605382,0.9714524422793116,76.3067626953125,14.991963386535645,0.19646965559785956,0.78
1,E_at,23,0.9493150115013123,0.09186827391386032,0.9760110759490319,0.9822766524325783,102.29448699951172,2.365936756134033,0.02312868293816583,0.9
1,E_at,24,0.9987096190452576,0.00892258808016777,0.9776455090429663,0.9791558535165592,73.62640380859375,8.143473625183105,0.11060534270224116,0.96
1,E_at,25,0.9297252297401428,0.05768371373414993,0.9653836644900236,0.9803195776096811,45.95745086669922,12.874459266662598,0.2801386722689494,0.76
1,E_at,26,0.9947870373725891,0.028954358771443367,0.9578788736526831,0.9591736434205504,99.53541564941406,16.28560447692871,0.16361617993629768,0.92
1,E_at,27,0.9999072551727295,0.0019922927021980286,0.9789839494394816,0.9790517067452325,38.41386413574219,58.105308532714844,1.512612954723572,1.0
1,E_at,28,0.992753803730011,0.030665840953588486,0.9578506385748384,0.9602679874899811,91.42474365234375,26.46803092956543,0.28950620884663425,0.72
1,E_at,29,0.964036762714386,0.07113256305456161,0.9723659440148869,0.9738818174226791,123.37909698486328,10.171005249023438,0.08243702132356556,0.58
