generation,num_proposed,num_retained,ei_avg,sp_avg,ei_sel_avg,sp_sel_avg,added_points,size_pareto
1,0,0,0,0,0,0,11,11
2,10000,500,0.5119469999999999,,1.0,,14,15
3,10000,500,0.129408,,0.9937,,16,24
4,10000,500,0.05830799999999999,,0.8034,,21,37
5,10000,500,0.040062,,0.5464999999999999,,9,28
6,10000,500,0.02193,,0.43439999999999995,,8,15
7,10000,500,0.007339,,0.1358,,1,11
8,10000,500,0.003167,,0.0676,,2,12
9,10000,500,0.00426,,0.08149999999999999,,2,8
10,10000,500,0.003128,,0.060700000000000004,,2,10
11,10000,500,0.003996,,0.07659999999999999,,1,8
12,10000,500,0.004227000000000001,,0.1009,,2,9
13,10000,500,0.0034579999999999997,,0.1014,,1,10
14,10000,500,0.0033130000000000004,,0.06119999999999999,,3,10
15,10000,500,0.0035519999999999996,,0.07919999999999999,,1,11
16,10000,500,0.0036060000000000003,,0.09269999999999998,,1,12
17,10000,500,0.003064,,0.08606060606060606,,0,12
18,10000,500,0.002811,,0.0738,,3,15
19,10000,500,0.002836,,0.06620000000000001,,0,15
20,10000,500,0.003319,,0.06777777777777778,,1,16
21,10000,500,0.0029270000000000003,,0.0622,,1,17
22,10000,500,0.002777,,0.066,,0,17
23,10000,500,0.002939,,0.0842,,1,14
24,10000,500,0.002777,,0.0541,,2,16
25,10000,500,0.0021800000000000005,,0.045799999999999993,,0,16
26,10000,500,0.002592,,0.0663,,1,17
27,10000,500,0.002339,,0.062,,0,17
28,10000,500,0.0021030000000000003,,0.042,,0,17
29,10000,500,0.0019509999999999998,,0.035699999999999996,,0,17
30,10000,500,0.0028910000000000003,,0.05459999999999999,,0,17
31,10000,500,0.002242,,0.0399,,0,17
32,10000,500,0.002722,,0.0718,,0,17
33,10000,500,0.002957,,0.0751,,1,18
34,10000,500,0.0017810000000000002,,0.05,,1,19
35,10000,500,0.001927,,0.05049999999999999,,0,19
36,10000,500,0.0012900000000000001,,0.044899999999999995,,1,19
37,10000,500,0.002047,,0.0596,,0,19
38,10000,500,0.00227,,0.05449999999999999,,0,19
39,10000,500,0.0018020000000000002,,0.06790000000000002,,0,19
40,10000,500,0.0022140000000000003,,0.0581,,0,19
41,10000,500,0.0019649999999999997,,0.054000000000000006,,1,18
42,10000,500,0.002187,,0.055600000000000004,,1,19
43,10000,500,0.001644,,0.0443,,1,17
44,10000,500,0.0013350000000000002,,0.03740000000000001,,0,17
45,10000,500,0.0011879999999999998,,0.0285,,0,17
46,10000,500,0.0017800000000000001,,0.0391,,0,17
47,10000,500,0.001987,,0.04529999999999999,,0,17
48,10000,500,0.0019039999999999999,,0.0723,,0,17
49,10000,500,0.0013629999999999998,,0.0408,,0,17
50,10000,500,0.0019700000000000004,,0.05419999999999999,,0,17
51,10000,500,0.0013310000000000002,,0.03400000000000001,,0,17
52,10000,500,0.0017240000000000003,,0.0432,,0,17
53,10000,500,0.001835,,0.0371,,0,17
54,10000,500,0.0018130000000000002,,0.0554,,0,17
55,10000,500,0.001541,,0.0444,,0,17
56,10000,500,0.002116,,0.0356,,0,17
57,10000,500,0.0012920000000000002,,0.0331,,0,17
58,10000,500,0.002187,,0.0452,,0,17
59,10000,500,0.002065,,0.047499999999999994,,0,17
60,10000,500,0.001469,,0.0375,,0,17
61,10000,500,0.001829,,0.029600000000000005,,0,17
62,10000,500,0.001387,,0.036,,1,18
63,10000,500,0.001067,,0.0341,,0,18
64,10000,500,0.001384,,0.0313,,0,18
65,10000,500,0.001561,,0.032600000000000004,,0,18
66,10000,500,0.0013250000000000002,,0.0226,,0,18
67,10000,500,0.001065,,0.034699999999999995,,0,18
68,10000,500,0.0014330000000000002,,0.0292,,0,18
69,10000,500,0.001215,,0.023200000000000002,,0,18
70,10000,500,0.0011419999999999998,,0.0421,,0,18
71,10000,500,0.0013009999999999999,,0.0354,,0,18
72,10000,500,0.001571,,0.0356,,0,18
73,10000,500,0.0015519999999999998,,0.0321,,0,18
74,10000,500,0.001425,,0.022199999999999998,,0,18
75,10000,500,0.001367,,0.0346,,1,18
76,10000,500,0.0011600000000000002,,0.0262,,0,18
77,10000,500,0.001342,,0.028999999999999998,,0,18
78,10000,500,0.0011710000000000002,,0.027000000000000003,,0,18
79,10000,500,0.0007950000000000001,,0.0245,,0,18
80,10000,500,0.001459,,0.0238,,0,18
81,10000,500,0.0009310000000000001,,0.041100000000000005,,0,18
82,10000,500,0.0016460000000000001,,0.0308,,0,18
83,10000,500,0.001243,,0.0334,,0,18
84,10000,500,0.001158,,0.0358,,0,18
85,10000,500,0.0008609999999999999,,0.026500000000000003,,1,19
86,10000,500,0.001103,,0.032299999999999995,,0,19
87,10000,500,0.0008730000000000001,,0.034300000000000004,,0,19
88,10000,500,0.00137,,0.034,,0,19
89,10000,500,0.0011099999999999999,,0.028999999999999998,,0,19
90,10000,500,0.001025,,0.0405,,0,19
91,10000,500,0.001005,,0.026799999999999997,,0,19
92,10000,500,0.00106,,0.0157,,0,19
93,10000,500,0.001173,,0.0367,,0,19
94,10000,500,0.00042800000000000005,,0.0281,,0,19
95,10000,500,0.00064,,0.025900000000000003,,0,19
96,10000,500,0.0013330000000000002,,0.0316,,0,19
97,10000,500,0.0012490000000000001,,0.032499999999999994,,0,19
98,10000,500,0.0009519999999999999,,0.012199999999999999,,0,19
99,10000,500,0.0013160000000000001,,0.023700000000000002,,0,19
100,10000,500,0.001023,,0.023700000000000002,,0,19
101,10000,500,0.0010740000000000003,,0.0209,,0,19
