generation,sco_kcal,sco_kcal_percentile,octanol_gsolv_eV,octanol_gsolv_eV_percentile,octanol_hl_gap_eV,octanol_hl_gap_eV_percentile,octanol_dipole,octanol_dipole_percentile,SMILES,coordList,functionalization
2,6.839195,42.9,-28.784419,2.1,0.007850,11.1,-17.042298,1.4,[NH3+]CCNC(=O)c1ccnc(c1)c1cc(C)ccn1,"[18, 9]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [11]}, {'functional_group': 'hydroxyl', 'smiles_inds': [16]}]"
2,7.290981,45.7,-5.754402,45.7,0.005849,8.7,-1.794688,58.5,Cc1cnc(cc1C)c1ccccn1,"[13, 3]",[]
2,7.770538,47.1,-5.912090,45.0,0.000548,0.0,-3.537761,33.6,Oc1ccccc1c1ccnc(c1)c1ccccn1,"[18, 10]",[]
2,7.770538,47.1,-5.912090,45.0,0.000548,0.0,-3.537761,33.6,Oc1ccccc1c1ccnc(c1)c1ccccn1,"[18, 10]","[{'functional_group': 'chloro', 'smiles_inds': [9]}, {'functional_group': 'carboxyllic_acid', 'smiles_inds': [16]}]"
2,7.770538,47.1,-5.912090,45.0,0.000548,0.0,-3.537761,33.6,Oc1ccccc1c1ccnc(c1)c1ccccn1,"[18, 10]","[{'functional_group': 'phosphonate', 'smiles_inds': [14]}]"
2,8.002926,48.8,-2.870603,64.4,0.005933,8.7,-8.748732,7.6,Fc1c(F)c(F)c(c(F)c1F)C1=N[N-]C(=N1)c1ccccn1,"[21, 13]","[{'functional_group': 'cyanimide', 'smiles_inds': [20]}]"
2,8.002926,48.8,-2.870603,64.4,0.005933,8.7,-8.748732,7.6,Fc1c(F)c(F)c(c(F)c1F)C1=N[N-]C(=N1)c1ccccn1,"[21, 13]","[{'functional_group': 'phenyl', 'smiles_inds': [17]}, {'functional_group': 'fluoro', 'smiles_inds': [19]}]"
2,8.657800,52.9,-6.320721,42.2,0.006705,9.7,-22.431556,1.4,OCc1ccc(cn1)c1ccc(cc1)C(=O)[O-],"[0, 7]","[{'functional_group': 'phenyl', 'smiles_inds': [6]}]"
2,15.227820,72.7,-6.360006,42.2,0.013225,20.4,-22.478222,1.4,OCc1ccc(cn1)c1ccc(cc1)C(=O)[O-],"[0, 7]","[{'functional_group': 'trifluro', 'smiles_inds': [10]}, {'functional_group': 'bromo', 'smiles_inds': [1]}]"
2,26.134691,87.9,-3.318816,61.9,0.004495,5.9,-7.219097,11.4,O1C(=NN=C1c1ccc([c-]c1)c1ccccn1)c1ccccc1,"[9, 16]","[{'functional_group': 'aldehyde', 'smiles_inds': [21]}, {'functional_group': 'phosphonate', 'smiles_inds': [22]}]"
2,26.134691,87.9,-3.318816,61.9,0.004495,5.9,-7.219097,11.4,O1C(=NN=C1c1ccc([c-]c1)c1ccccn1)c1ccccc1,"[9, 16]","[{'functional_group': 'ethyl', 'smiles_inds': [10]}, {'functional_group': 'aldehyde', 'smiles_inds': [12]}]"
3,0.020417,0.0,-5.954090,43.9,0.026297,38.2,-1.780152,59.6,C1OC(=NC1c1ccccc1)c1ccccn1,"[16, 3]",[]
3,0.074444,0.2,-6.998949,40.9,0.088915,61.3,-0.593381,84.8,Clc1ccc(cc1)N=Cc1cccc(C=Nc2ccc(Cl)cc2)n1,"[23, 15, 7]","[{'functional_group': 'tribromo', 'smiles_inds': [5]}]"
3,0.074444,0.2,-6.998949,40.9,0.088915,61.3,-0.593381,84.8,Clc1ccc(cc1)N=Cc1cccc(C=Nc2ccc(Cl)cc2)n1,"[23, 15, 7]","[{'functional_group': 'tribromo', 'smiles_inds': [5]}, {'functional_group': 'chloro', 'smiles_inds': [8]}, {'functional_group': 'amino', 'smiles_inds': [2]}]"
3,0.074444,0.2,-6.998949,40.9,0.088915,61.3,-0.593381,84.8,Clc1ccc(cc1)N=Cc1cccc(C=Nc2ccc(Cl)cc2)n1,"[23, 15, 7]","[{'functional_group': 'cyano', 'smiles_inds': [3]}]"
3,0.099537,1.0,-2.106378,72.6,0.022454,34.2,-3.834332,33.4,C1CN=C(CN2[C-]=Cc3ccccc23)O1,"[6, 2]",[]
3,0.099537,1.0,-2.106378,72.6,0.022454,34.2,-3.834332,33.4,C1CN=C(CN2[C-]=Cc3ccccc23)O1,"[6, 2]","[{'functional_group': 'bromo', 'smiles_inds': [1]}]"
