generation,section,smiles,coordList,functionalization,success_prob
0,bottom,CCC(C)(C)c1cc(C(c2cc(cc(c2OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c2cc(cc(c2OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c(OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)c(c1)C(C)(C)CC,"[21, 24, 59, 62, 92, 95]",[],3.828367838708394e-08
0,bottom,CCC(C)(C)c1cc(C(c2cc(cc(c2OCCCNC(=O)CP(=S)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c2cc(cc(c2OCCCNC(=O)CP(=S)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c(OCCCNC(=O)CP(=S)(c2ccccc2)c2ccccc2)c(c1)C(C)(C)CC,"[21, 59, 92]",[],5.87674449333019e-08
0,bottom,C1CCCCCCCCCCP2CCCCCCCCCCCCCCCCCCCCP(CCCCCCCCC1)CCCCCCCCCCCCCCCCCCCC2,"[11, 32]","[{'functional_group': 'amino', 'smiles_inds': [35]}]",1.0825257063941082e-07
0,bottom,Cc1cc(C(c2ccc(cc2)C2CCCCC2)c2ccc(cc2)C2CCCCC2)c(N=C(C)C(C)=Nc2c(cc(C)cc2C(c2ccc(cc2)C2CCCCC2)c2ccc(cc2)C2CCCCC2)C(c2ccc(cc2)C2CCCCC2)c2ccc(cc2)C2CCCCC2)c(c1)C(c1ccc(cc1)C1CCCCC1)c1ccc(cc1)C1CCCCC1,"[30, 35]",[],1.6789172316326582e-07
0,bottom,CC(C)c1cccc(C(C)C)c1c1cc(NCCN(CCNc2cc(cc(c2)c2c(cccc2C(C)C)C(C)C)c2c(cccc2C(C)C)C(C)C)CCNc2cc(cc(c2)c2c(cccc2C(C)C)C(C)C)c2c(cccc2C(C)C)C(C)C)cc(c1)c1c(cccc1C(C)C)C(C)C,"[18, 15, 21]","[{'functional_group': 'phenyl', 'smiles_inds': [82]}]",2.1622981778669519e-07
0,bottom,COc1c(cc(cc1C12CC3CC(CC(C3)C1)C2)P(c1cc(c(OC)c(c1)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2)c1ccccc1CNc1cccc2CCC3(CCc4cccc(P(c5cc(cc(c5)C(C)(C)C)C(C)(C)C)c5cc(cc(c5)C(C)(C)C)C(C)(C)C)c34)c12)C12CC3CC(CC(C3)C1)C2,"[70, 18, 54]",[],2.3389442518861163e-07
0,bottom,COc1c(cc(cc1C12CC3CC(CC(C3)C1)C2)P(c1cc(c(OC)c(c1)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2)c1ccccc1CNc1cccc2CCC3(CCc4cccc(P(c5cc(cc(c5)C(C)(C)C)C(C)(C)C)c5cc(cc(c5)C(C)(C)C)C(C)(C)C)c34)c12)C12CC3CC(CC(C3)C1)C2,"[70, 18, 54]","[{'functional_group': 'carboxyl', 'smiles_inds': [51]}]",3.151086661217811e-07
0,bottom,COc1c(cc(cc1C12CC3CC(CC(C3)C1)C2)P(c1cc(c(OC)c(c1)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2)c1ccccc1CNc1cccc2CCC3(CCc4cccc(P(c5cc(cc(c5)C(C)(C)C)C(C)(C)C)c5cc(cc(c5)C(C)(C)C)C(C)(C)C)c34)c12)C12CC3CC(CC(C3)C1)C2,"[70, 18, 54]","[{'functional_group': 'cyano', 'smiles_inds': [39]}]",3.3883411907077133e-07
0,bottom,CC(C)c1cccc(C(C)C)c1c1cc(NCCN(CCNc2cc(cc(c2)c2c(cccc2C(C)C)C(C)C)c2c(cccc2C(C)C)C(C)C)CCNc2cc(cc(c2)c2c(cccc2C(C)C)C(C)C)c2c(cccc2C(C)C)C(C)C)cc(c1)c1c(cccc1C(C)C)C(C)C,"[18, 15, 21]",[],3.6051829326627503e-07
0,bottom,Cc1cc(C(c2ccc(cc2)C(C)(C)C)c2ccc(cc2)C(C)(C)C)c(N=C2c3cccc4cccc(C2=Nc2c(cc(C)cc2C(c2ccc(cc2)C(C)(C)C)c2ccc(cc2)C(C)(C)C)C(c2ccc(cc2)C(C)(C)C)c2ccc(cc2)C(C)(C)C)c34)c(c1)C(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C,"[38, 26]","[{'functional_group': 'ethyl', 'smiles_inds': [2]}, {'functional_group': 'thiol', 'smiles_inds': [13]}]",4.5944664165935553e-07
0,median,[NH3+]CCNC(=O)c1ccnc(c1)c1cc(C)ccn1,"[18, 9]","[{'functional_group': 'carbonyl', 'smiles_inds': [16]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [13]}]",0.467918146447424
0,median,[O-]c1c2ccccc2c2ccccc2c1N=Nc1cccc2cccnc12,"[0, 16, 25]",[],0.46792723291213995
0,median,CN(C)c1ccc([c-]c1)c1nccc2ccccc12,"[1, 7]",[],0.4679329464877355
0,median,Oc1ccccc1c1ccnc(c1)c1ccccn1,"[18, 10]","[{'functional_group': 'cyanimide', 'smiles_inds': [17]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [16]}]",0.4679385694912164
0,median,CC(C)=[NH+]c1cnc(Cl)c(C)c1,[6],[],0.4679504936573223
0,median,CN([C-]=O)C(=S)P(c1ccccc1)c1ccccc1,"[6, 2]","[{'functional_group': 'carboxyl', 'smiles_inds': [8]}, {'functional_group': 'tribromo', 'smiles_inds': [16]}]",0.4679516227867271
0,median,Cc1nc(C)c(cc1C(O)=O)C(O)=O,[2],"[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [0]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [12]}, {'functional_group': 'trifluro', 'smiles_inds': [9]}]",0.46796059849185645
0,median,CC1OC(OC1C)c1cccc(n1)C1OC(C)C(C)O1,"[12, 2]","[{'functional_group': 'phosphonate', 'smiles_inds': [17]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}]",0.46799491273116567
0,median,c1ccc2c(c1)N(c1ccc3ccc4cccnc4c3n1)c1ccccc21,"[20, 6]","[{'functional_group': 'fluoro', 'smiles_inds': [5]}, {'functional_group': 'methyl', 'smiles_inds': [12]}]",0.46800083702816525
0,median,CC(C)(C)NC=O,[6],[],0.4680268080164623
0,median,OCc1ccc(cn1)c1ccc(cc1)C(=O)[O-],"[0, 7]","[{'functional_group': 'trifluro', 'smiles_inds': [12]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [13]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [9]}]",0.46805942440982784
0,median,Oc1ccc2ccccc2c1N=[NH+]c1ccccn1,"[18, 11]",[],0.46809784314203645
0,median,CC1(C)NC(=S)C(C)(C)N1,[5],[],0.468098161763144
0,median,CCN1C=C(C(=O)[O-])C(=O)c2cc(F)c(cc12)N1CCNCC1,"[9, 7]",[],0.4681510497959824
0,median,CCNCCN=Cc1ccccn1,"[12, 5, 2]",[],0.46818444500416495
0,median,CNCCN=C(C)c1ccccn1,"[12, 4, 1]",[],0.46818444500416495
0,median,CCP=CC,[2],"[{'functional_group': 'methyl_ester', 'smiles_inds': [4]}, {'functional_group': 'bromo', 'smiles_inds': [1]}]",0.4682176210540007
0,median,Cc1cnc(cc1C)c1ccccn1,"[13, 3]","[{'functional_group': 'amide', 'smiles_inds': [7]}, {'functional_group': 'phosphonate', 'smiles_inds': [10]}]",0.46822496440783756
0,median,CC(=N)ON=C1CCCCC1,[2],"[{'functional_group': 'fluoro', 'smiles_inds': [8]}]",0.4682732620379342
0,median,COC(=O)C=C(C(=O)[O-])C([CH-]C(=O)OC)(C(=O)OC)C(=O)c1ccc(OC)cc1,"[20, 8, 10]",[],0.46828587402063776
0,top,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [14]}, {'functional_group': 'methyl_ester', 'smiles_inds': [7]}]",0.9465946886597462
0,top,CCOC(=O)C1=C(OC23c4c5c6c7c8c9c%10C%11=C%12C%13=C%14C%15=C%16C%17=C%18C%19=C%20C%21=C(c4c4c6c8c6c%10C(=C%19c6c%214)C%17=C%11%15)C4=C6C%20=C%18C8=C%16c%10c%14c%11c%13c%13c(c9%12)c7c7c%13c9c%11c%11c%10c8c6c(c%11c9c2c57)C134)c1ccncc1,[71],[],0.9469993573708773
0,top,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN%15C%16C%17N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11CN%13C(=O)N%14CN%16C(=O)N%17CN1C2=O)C%15=O)C%12=O)C9=O)C6=O)C3=O,"[65, 67, 69]",[],0.9472098709471048
0,top,[S-]C1=C2N=CN=C2N=CN1,"[0, 3]","[{'functional_group': 'cyano', 'smiles_inds': [8]}]",0.9472615483066792
0,top,CC1(N=C(c2ccccc2)C23C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%14=C%11C8=C6C6=C4C4=C8C%11=C%15C%16=C(C%17=C%12C%12=C%10C%10=C9C9=C7C7=C5C2=C2C5=C%18C%19=C%20C(=C%12C%17=C%12C%20=C%17C(=C%16%12)C%11=C(C2=C%18%17)C138)C%10=C%19C9=C75)C%13=C%15C4=C%146)C(=O)[O-],"[72, 2]","[{'functional_group': 'methyl_ester', 'smiles_inds': [7]}]",0.9475575735219596
0,top,N1C=NC(=C1C1=NNN=N1)C1=NN=NN1,"[2, 11]","[{'functional_group': 'cyanimide', 'smiles_inds': [1]}]",0.9485471520247835
0,top,NC1=NC2=NC=NN2C(=N1)N,[4],"[{'functional_group': 'trichloro', 'smiles_inds': [0]}, {'functional_group': 'iodo', 'smiles_inds': [5]}]",0.9523061087292541
0,top,c1cc(ncn1)c1ccncn1,"[3, 11]","[{'functional_group': 'bromo', 'smiles_inds': [0]}, {'functional_group': 'carbonyl', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [4]}]",0.9536001993443671
0,top,NC(=NN=C([O-])c1cc(Cl)cc(n1)C([O-])=NN=C(N)c1ccccn1)c1ccccn1,"[12, 5, 14]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [20]}]",0.9538112543176297
0,top,O=C1NC(=S)NC(=C1SC1=C([O-])NC(=S)NC1=O)[O-],"[18, 11, 8]","[{'functional_group': 'carboxyl', 'smiles_inds': [2]}, {'functional_group': 'amino', 'smiles_inds': [12]}]",0.9548532230609645
0,top,OC(=O)c1nc(C(O)=O)c(nc1C(=O)[O-])C(=O)[O-],"[14, 17, 10]",[],0.9552419289516724
0,top,Clc1ncnc2NC=Nc12,[4],"[{'functional_group': 'tribromo', 'smiles_inds': [6]}, {'functional_group': 'carboxylate', 'smiles_inds': [3]}]",0.9581058927624375
0,top,N1C=NC(=C2NN=N[N-]2)C1=C1N=NN=N1,"[8, 2]","[{'functional_group': 'tribromo', 'smiles_inds': [5]}]",0.9600151372692006
0,top,C123C45C61C24S16C24C61C12C46S21C14C67C1(C246)S357,"[14, 4, 9]",[],0.9644743662842836
0,top,[O-]c1ccccc1C1=NOC23c4c5c6c7c8c9c%10c%11c%12c%13c%14c%10c%10c%15c%14c%14c%16c%13c%13c%12c%12c%17c%11c9c9c%11c%17c%17c%12c%12c%13c%13c%16c%16c%14c%14c%15c(c6c8%10)c4c%14c4c%16c6c%13c%12c8c%17c%10c%11c(c79)c5c2c%10c8c6C134,"[8, 0]","[{'functional_group': 'methyl_ester', 'smiles_inds': [2]}]",0.9648622318919202
0,top,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,"[9, 5]",[],0.9650867313400717
0,top,Nc1nc(N)nc(n1)c1cccc(n1)c1nc(N)nc(N)n1,"[13, 5, 15]",[],0.9661674669760796
0,top,Nc1nc(N)nc(n1)c1cccc(n1)c1nc(N)nc(N)n1,"[13, 5, 15]","[{'functional_group': 'chloro', 'smiles_inds': [17]}]",0.9674303187813182
0,top,Nc1nc(N)nc(n1)c1cccc(n1)c1nc(N)nc(N)n1,"[13, 5, 15]","[{'functional_group': 'iodo', 'smiles_inds': [0]}]",0.9687937584401999
0,top,c1cnc(nc1)c1nc(nc(n1)c1ncccn1)c1ncccn1,"[2, 7, 19]","[{'functional_group': 'bromo', 'smiles_inds': [5]}]",0.971347280394895
1,bottom,C[Si](C)(C)c1cc(cc(c1)[Si](C#CP(C#C[Si](c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)C#C[Si](c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)(c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)c1cc(cc(c1)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,[13],"[{'functional_group': 'hydroxyl', 'smiles_inds': [112]}]",4.842671411147482e-13
1,bottom,CCCC[P](CCCC)(CCCC)CCP(CCP(CCP(CC[P](CCCC)(CCCC)CCCC)CC[P](CCCC)(CCCC)CCCC)c1ccccc1)CC[P](CCCC)(CCCC)CCCC,"[15, 18, 21]","[{'functional_group': 'chloro', 'smiles_inds': [48]}]",3.3023568067135636e-10
1,bottom,CP(CCP(C)c1c(cc(cc1C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c1c(cc(cc1C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)C([Si-](C)C)[Si](C)(C)C,"[4, 72, 1]",[],4.303840170485344e-10
1,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],"[{'functional_group': 'phenyl', 'smiles_inds': [61]}]",6.280811079023985e-10
1,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],[],1.116190158732915e-09
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c([Se]c2ccccc2[Se]c2ccccc2[Se]c2ccccc2[Se]c2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [4]}]",7.021658369011478e-09
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c(Sc2ccccc2Sc2ccccc2Sc2ccccc2Sc2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [20]}]",7.944760651542591e-09
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c(Sc2ccccc2Sc2ccccc2Sc2ccccc2Sc2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [55]}]",8.72509329711384e-09
1,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c([Se]c2ccccc2Sc2ccccc2Sc2ccccc2[Se]c2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]","[{'functional_group': 'cyano', 'smiles_inds': [27]}]",1.0624249766629615e-08
1,bottom,C[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(cc1)P(CCP(c1ccc(cc1)[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(cc1)[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(cc1)[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"[30, 33]",[],3.425449079713247e-08
1,bottom,C1CCCCCCCCCCCP2CCCCCCCCCCCCCCCCCCCCCCP(CCCCCCCCCC1)CCCCCCCCCCCCCCCCCCCCCC2,"[12, 35]","[{'functional_group': 'tribromo', 'smiles_inds': [16]}]",3.589104186860084e-08
1,bottom,CCC(C)(C)c1cc(C(c2cc(cc(c2OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c2cc(cc(c2OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)C(C)(C)CC)C(C)(C)CC)c(OCCN(C)C(=O)CP(=O)(c2ccccc2)c2ccccc2)c(c1)C(C)(C)CC,"[21, 24, 59, 62, 92, 95]","[{'functional_group': 'ketone', 'smiles_inds': [90]}, {'functional_group': 'iodo', 'smiles_inds': [57]}]",3.7966309829227104e-08
1,bottom,CCCCCCCCCCCC1c2cc3C(CCCCCCCCCCC)c4cc5C(CCCCCCCCCCC)c6cc(C(CCCCCCCCCCC)c7cc1c(OCCOCCOCCOCCOc3cc2OC)cc7OC)c(OCCOCCOCCOCCOc5cc4OC)cc6OC,"[87, 90, 102]","[{'functional_group': 'tribromo', 'smiles_inds': [21]}]",1.1227655114606442e-07
1,bottom,Cc1cc(C(c2ccc(cc2)C2CCCCC2)c2ccc(cc2)C2CCCCC2)c(N=C(C)C(C)=Nc2c(cc(C)cc2C(c2ccc(cc2)C2CCCCC2)c2ccc(cc2)C2CCCCC2)C(c2ccc(cc2)C2CCCCC2)c2ccc(cc2)C2CCCCC2)c(c1)C(c1ccc(cc1)C1CCCCC1)c1ccc(cc1)C1CCCCC1,"[30, 35]",[],1.2040406361891952e-07
1,bottom,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C6OCc1cncc(COC2C(OC)C6OC(COC)C2OC2OC(COC)C(OC7OC(COC)C(OC8OC(COC)C(OC9OC(COC)C(OC%10OC(COC)C(OC%11OC(COC)C(O6)C(OC)C%11OC)C(OC)C%10OC)C(OC)C9OC)C(OC)C8OC)C(OC)C7OC)C(OC)C2OC)c1)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,[82],"[{'functional_group': 'phenyl', 'smiles_inds': [51]}]",1.30287038106649e-07
1,bottom,COc1c(cc(cc1C12CC3CC(CC(C3)C1)C2)P(c1cc(c(OC)c(c1)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2)c1ccccc1CNc1cccc2CCC3(CCc4cccc(P(c5cc(cc(c5)C(C)(C)C)C(C)(C)C)c5cc(cc(c5)C(C)(C)C)C(C)(C)C)c34)c12)C12CC3CC(CC(C3)C1)C2,"[70, 18, 54]","[{'functional_group': 'bromo', 'smiles_inds': [83]}, {'functional_group': 'hydroxyl', 'smiles_inds': [76]}]",3.487280345446867e-07
1,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1ccccc1)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],"[{'functional_group': 'trifluro', 'smiles_inds': [30]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [122]}]",3.5546431546608815e-07
