train_iteration,target,bootstrap,cosine_meta_base,mean_abs_delta,meta_gini,base_gini,norm_par,norm_perp,perp_over_par,topk_overlap_with_base
1,sco_kcal,0,0.38859936594963074,0.39184799790382385,0.4985268691953262,0.8808059738683933,6.174817085266113,0.8482292890548706,0.1373691361771431,0.6
1,sco_kcal,1,0.08717771619558334,0.4508560001850128,0.5163977567271307,0.9257559763906065,6.590634822845459,0.042742498219013214,0.006485338570247084,0.56
1,water_gsolv_eV,0,1.0,0.0,0.5086821634251577,0.5086821634251577,,,,1.0
1,water_gsolv_eV,1,1.0,0.0,0.5086821634251577,0.5086821634251577,,,,1.0
1,water_hl_gap_eV,0,0.9999999403953552,0.0,0.6308367713556868,0.6308367713556868,,,,1.0
1,water_hl_gap_eV,1,0.9999999403953552,0.0,0.6308367713556868,0.6308367713556868,,,,1.0
1,water_dipole,0,0.9999999403953552,0.0,0.6003077354921815,0.6003077354921815,,,,1.0
1,water_dipole,1,0.9999999403953552,0.0,0.6003077354921815,0.6003077354921815,,,,1.0
1,acetone_gsolv_eV,0,0.9999998807907104,0.0,0.5491831250162311,0.5491831250162311,,,,1.0
1,acetone_gsolv_eV,1,0.9999998807907104,0.0,0.5491831250162311,0.5491831250162311,,,,1.0
1,acetone_hl_gap_eV,0,0.9999998807907104,0.0,0.577343851222911,0.577343851222911,,,,1.0
1,acetone_hl_gap_eV,1,0.9999998807907104,0.0,0.577343851222911,0.577343851222911,,,,1.0
1,acetone_dipole,0,1.0000001192092896,0.0,0.601620464904788,0.601620464904788,,,,1.0
1,acetone_dipole,1,1.0000001192092896,0.0,0.601620464904788,0.601620464904788,,,,1.0
1,octanol_gsolv_eV,0,0.251721054315567,0.14542286098003387,0.514758135511151,0.9074985360245871,2.1352150440216064,0.11937812715768814,0.055909182305517766,0.62
1,octanol_gsolv_eV,1,0.15208257734775543,0.11947454512119293,0.520843758834836,0.8790769244763608,1.6874279975891113,0.016220467165112495,0.009612538839160696,0.62
1,octanol_hl_gap_eV,0,0.0040842997841537,0.01834651082754135,0.532066115925415,0.9442065527958732,0.010573355481028557,0.015780901536345482,1.4925159344789516,0.58
1,octanol_hl_gap_eV,1,0.01800270564854145,0.02374136820435524,0.5291441197917102,0.9200327907298942,0.2173181027173996,0.001778800506144762,0.008185238523170404,0.66
1,octanol_dipole,0,0.19985371828079224,0.035971805453300476,0.4875262645553826,0.8842440413090376,0.4005209505558014,0.06306316703557968,0.15745285470851692,0.56
1,octanol_dipole,1,0.01268857717514038,0.03665231540799141,0.5242027729622138,0.9141691620830537,0.4400677978992462,0.013773770071566105,0.03129920011715926,0.66
1,hexane_gsolv_eV,0,0.9999999403953552,0.0,0.5286495351585607,0.5286495351585607,,,,1.0
1,hexane_gsolv_eV,1,0.9999999403953552,0.0,0.5286495351585607,0.5286495351585607,,,,1.0
1,hexane_hl_gap_eV,0,1.0,0.0,0.5382076343099096,0.5382076343099096,,,,1.0
1,hexane_hl_gap_eV,1,1.0,0.0,0.5382076343099096,0.5382076343099096,,,,1.0
1,hexane_dipole,0,1.0000001192092896,0.0,0.603189387779159,0.603189387779159,,,,1.0
1,hexane_dipole,1,1.0000001192092896,0.0,0.603189387779159,0.603189387779159,,,,1.0
2,sco_kcal,0,0.1705341935157776,0.3901960849761963,0.4602259418951773,0.8509163947304974,6.5937581062316895,0.621410071849823,0.09424216991862881,0.48
2,sco_kcal,1,0.08331440389156342,1.0303585529327393,0.4681918656068671,0.887979100196679,17.5679931640625,0.05436806380748749,0.0030947225047140885,0.44
2,water_gsolv_eV,0,0.9999999403953552,0.0,0.4960131538419854,0.4960131538419854,,,,1.0
2,water_gsolv_eV,1,0.9999999403953552,0.0,0.4960131538419854,0.4960131538419854,,,,1.0
2,water_hl_gap_eV,0,0.9999998807907104,0.0,0.6319055603941193,0.6319055603941193,,,,1.0
2,water_hl_gap_eV,1,0.9999998807907104,0.0,0.6319055603941193,0.6319055603941193,,,,1.0
2,water_dipole,0,1.0,0.0,0.5876728816366401,0.5876728816366401,,,,1.0
2,water_dipole,1,1.0,0.0,0.5876728816366401,0.5876728816366401,,,,1.0
