generation,section,smiles,coordList,functionalization,success_prob
0,top,C1c2ccccc2c2ccc(cc12)N=Cc1ccccn1,"[13, 20]","[{'functional_group': 'trichloro', 'smiles_inds': [14]}]",0.0
0,top,CC(C)CCOC(=N)NC(N)=N,"[11, 7]","[{'functional_group': 'methyl_ester', 'smiles_inds': [8]}, {'functional_group': 'amino', 'smiles_inds': [10]}]",0.0
0,top,Cc1cc(N=C(c2ccccc2)c2ccccc2)c2[N-]c3c(cc(C)cc3C(C)(C)c2c1)[N-]C1(N(c2cc(C)cc3c2[N-]c2c(cc(C)cc2C3(C)C)N=C(c2ccccc2)c2ccccc2)C(c2ccccc2)(c2ccccc2)c2ccccc12)c1ccccc1,"[19, 4, 32, 42, 53, 34]","[{'functional_group': 'trichloro', 'smiles_inds': [16]}]",0.0
0,top,Fc1c[c-]c(cc1C(F)(F)F)c1ccccn1,"[3, 16]","[{'functional_group': 'tribromo', 'smiles_inds': [5]}, {'functional_group': 'phenyl', 'smiles_inds': [12]}]",0.0
0,top,CC1=NN(C(=C1)C)c1ccccc1N1C=CN(Cc2ccccc2)[CH-]1,"[2, 24]","[{'functional_group': 'thiol', 'smiles_inds': [10]}, {'functional_group': 'cyano', 'smiles_inds': [11]}, {'functional_group': 'cyanimide', 'smiles_inds': [8]}]",0.0
0,top,Cc1cc(C)c(c(C)c1)[Ge]([C-]=CC(C)(C)C)(N(C=O)c1ccccc1)c1c(C)cc(C)cc1C,"[18, 10]","[{'functional_group': 'trichloro', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [15]}]",0.0
0,top,Oc1ccc(OP2Oc3ccccc3c3ccccc3O2)c(Sc2ccccc2)c1,"[22, 6]","[{'functional_group': 'aldehyde', 'smiles_inds': [25]}, {'functional_group': 'amino', 'smiles_inds': [0]}]",0.0
0,top,CC(C)(O)Cc1ccccn1,"[3, 10]","[{'functional_group': 'trichloro', 'smiles_inds': [6]}]",0.0
0,top,NCCCNCCN1CCNCc2cccc(CNCC1)n2,"[21, 10, 7, 18, 4, 0]","[{'functional_group': 'aldehyde', 'smiles_inds': [19]}, {'functional_group': 'hydroxyl', 'smiles_inds': [14]}, {'functional_group': 'ketone', 'smiles_inds': [15]}]",0.0
0,top,COc1ccc(C=NN=C([O-])c2ccc(N)cc2)c([O-])c1,"[10, 19, 7]","[{'functional_group': 'carbonyl', 'smiles_inds': [0]}]",0.0
