generation,sco_kcal,sco_kcal_percentile,octanol_gsolv_eV,octanol_gsolv_eV_percentile,octanol_hl_gap_eV,octanol_hl_gap_eV_percentile,octanol_dipole,octanol_dipole_percentile,SMILES,coordList,functionalization
1,5.328965,28.2,-6.109434,41.2,0.021826,29.4,-3.635000,25.4,CC1=CC=C(O1)C=NNC(N)=S,"[11, 7]","[{'functional_group': 'carbonyl', 'smiles_inds': [8]}, {'functional_group': 'cyanimide', 'smiles_inds': [3]}]"
1,5.676860,29.9,-7.732299,36.2,1.016282,95.5,-3.498860,26.0,[NH3+]C(=NN=C([O-])c1cccnc1)c1ccccn1,"[17, 2, 5]",[]
1,5.952153,31.1,-6.286277,40.7,0.006661,9.6,-2.802830,32.8,Cc1cccc(N=CNc2nccc(C)n2)n1,"[16, 6]","[{'functional_group': 'hydroxyl', 'smiles_inds': [4]}]"
1,6.105247,32.8,-2.275315,71.2,0.003331,5.1,-1.102479,67.8,COC(=O)c1cccc[c-]1,"[1, 9]","[{'functional_group': 'ether', 'smiles_inds': [6]}]"
1,6.810583,37.3,-1.541098,84.2,0.262052,79.1,-8.374581,6.2,CN(C)CCN=Cc1c([O-])ccc2ccccc12,"[9, 1, 5]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [11]}, {'functional_group': 'fluoro', 'smiles_inds': [0]}]"
1,7.222893,39.0,-5.754496,44.1,0.006385,8.5,-1.822505,49.7,Cc1cnc(cc1C)c1ccccn1,"[13, 3]","[{'functional_group': 'iodo', 'smiles_inds': [5]}]"
1,7.452405,40.7,-2.972540,59.9,0.001577,2.3,-4.159947,21.5,c1ccc(nc1)C1=NC(=N[N-]1)c1ccncc1,"[10, 4]",[]
1,7.646398,42.4,-2.072996,74.0,0.110549,66.7,-8.273759,6.8,Brc1ccc([O-])c(C=NCCN(CCN=Cc2cc(Br)ccc2[O-])CCN=Cc2cc(Br)ccc2[O-])c1,"[5, 23, 35, 8, 14, 26]","[{'functional_group': 'ethyl', 'smiles_inds': [3]}, {'functional_group': 'trifluro', 'smiles_inds': [36]}]"
1,7.890996,45.2,-5.550283,45.8,0.182059,71.8,-5.919525,15.3,CC(C=C([O-])c1ccccc1)=NN=C([O-])c1ccc(Cl)cc1,"[14, 4, 11]","[{'functional_group': 'amide', 'smiles_inds': [21]}]"
1,8.712737,48.6,-5.198215,48.0,0.010518,17.5,-2.901744,32.2,O=C1c2cccc3cccc(C1=Nc1ccccc1)c23,"[0, 12]","[{'functional_group': 'ether', 'smiles_inds': [14]}, {'functional_group': 'carboxyl', 'smiles_inds': [18]}]"
1,8.860788,50.3,-6.369209,40.7,0.003943,5.6,-0.202410,95.5,Oc1cccnc1c1ncccc1O,"[5, 8]","[{'functional_group': 'iodo', 'smiles_inds': [10]}]"
1,9.155793,51.4,-8.293138,33.3,0.006493,9.6,-2.110753,46.3,O=Cc1ccncc1,[5],"[{'functional_group': 'hydroxyl', 'smiles_inds': [6]}]"
1,9.493813,53.1,-14.297099,10.2,0.150267,68.9,-7.859069,7.3,CC12CNCCNCC([NH2+]CC3=CSC=C3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]",[]
1,9.786879,54.2,-6.543791,40.7,0.009226,16.4,-3.512834,26.0,Oc1ccc(Cl)cc1C1=Nc2c(N1)c1cccnc1c1ncccc21,"[17, 20]",[]
1,10.546901,57.1,-1.676208,80.8,0.281503,81.4,-8.355168,6.2,CN1N(C(=O)C(=C1C)N=Cc1cc(Br)ccc1[O-])c1ccccc1,"[8, 4, 17]",[]
1,10.783868,58.2,-8.016792,34.5,0.073718,58.8,-5.171322,16.9,O=N(=O)C12CNCCN3CCN(CCNC1)CCN(CCNC2)CC3,"[14, 8, 11, 21, 18, 5]","[{'functional_group': 'methyl_ester', 'smiles_inds': [7]}, {'functional_group': 'carboxyl', 'smiles_inds': [4]}]"
1,10.904754,58.8,-3.068427,59.9,0.038934,42.9,-13.556227,0.6,OCC(N=Cc1cc(ccc1[O-])N(=O)=O)c1ccccc1,"[11, 0, 3]",[]
1,12.044915,63.3,-3.823098,55.4,0.015941,23.2,-6.807415,10.2,COc1cnc(nc1)[N-]S(=O)(=O)c1ccc(N)cc1,"[8, 6]",[]
1,12.254215,64.4,-4.508080,51.4,0.009732,16.4,-7.992563,7.3,O=C([O-])c1ccnc(n1)c1ccccn1,"[14, 6]",[]
1,12.426788,66.1,-14.650832,9.6,0.114280,67.2,-8.790389,5.6,[NH3+]C12CNCCSCC(CO)(CSCCNC1)CSCCNC2,"[6, 12, 18, 3, 15, 21]","[{'functional_group': 'cyanimide', 'smiles_inds': [9]}]"
1,12.579832,66.7,-25.866563,1.7,0.002338,4.0,-2.217911,45.2,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]",[]
1,12.590603,67.2,-6.195852,40.7,0.001302,1.7,-0.061425,100.0,c1ccc(cc1)c1ccc(nc1)c1ccc(cn1)c1ccccc1,"[17, 10]",[]
1,13.636516,69.5,-3.298065,58.8,0.002663,4.0,-4.637221,19.8,Oc1cccc(n1)C(=O)[O-],"[6, 9]",[]
1,14.623465,71.8,-3.541775,57.6,0.003512,5.1,-3.933121,23.7,CC(=NO)C(C)=N[O-],"[2, 6]","[{'functional_group': 'cyano', 'smiles_inds': [3]}]"
1,17.582168,81.4,-2.260219,71.2,0.006426,9.6,-5.484405,15.8,CC1=NN(C(=C1)C)c1ccc(c[c-]1)C(F)(F)F,"[2, 12]",[]
1,21.676224,86.4,-2.515883,67.8,0.006610,9.6,-4.889406,18.1,Clc1[c-]c(C=NCc2ccccc2)c(Cl)c(Cl)c1Cl,"[5, 2]",[]
1,27.421854,94.4,-3.318838,58.8,0.002252,4.0,-7.182322,9.0,O1C(=NN=C1c1ccc([c-]c1)c1ccccn1)c1ccccc1,"[9, 16]",[]
2,0.018539,0.0,-2.681683,64.8,0.010689,21.6,-1.732173,57.1,NC(=C([NH-])c1ccccc1)c1ccccc1,"[0, 3]","[{'functional_group': 'iodo', 'smiles_inds': [13]}, {'functional_group': 'carboxylate', 'smiles_inds': [12]}]"
2,0.030591,0.4,-6.664536,43.2,0.078050,61.9,-2.044626,52.0,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'bromo', 'smiles_inds': [7]}]"
2,0.180523,0.7,-2.862427,62.3,0.007741,13.9,-4.114922,24.2,O=C([N-]CCON(=O)=O)c1ccccn1,"[14, 2]","[{'functional_group': 'carboxylate', 'smiles_inds': [3]}]"
2,0.424461,1.1,-6.761043,41.4,1.670195,97.4,-0.869699,76.6,CCSCCN,"[2, 5]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [1]}]"
2,0.585434,1.5,-2.646150,65.6,0.004691,9.5,-1.576354,60.4,NC(=C([NH-])c1ccccc1)c1ccccc1,"[0, 3]","[{'functional_group': 'iodo', 'smiles_inds': [13]}, {'functional_group': 'carboxylate', 'smiles_inds': [12]}, {'functional_group': 'carboxyl', 'smiles_inds': [5]}]"
2,0.760772,1.8,-3.312052,59.7,0.015362,27.5,-5.934462,16.5,O=C([N-]CCON(=O)=O)c1ccccn1,"[14, 2]","[{'functional_group': 'carboxylate', 'smiles_inds': [3]}, {'functional_group': 'cyanimide', 'smiles_inds': [4]}, {'functional_group': 'chloro', 'smiles_inds': [10]}]"
2,0.827261,2.2,-7.304312,38.5,0.113185,68.5,-2.226428,49.1,Fc1ccc(CN=Cc2cccc(C=NCc3ccc(F)cc3)n2)cc1,"[23, 6, 14]",[]
2,0.963711,2.6,-7.628566,38.1,0.045449,52.4,-3.313634,31.5,Brc1ccc2NC3=C(CC(Nc4ccccc34)=NCc3ccccn3)c2c1,"[17, 24]","[{'functional_group': 'ethyl', 'smiles_inds': [18]}, {'functional_group': 'iodo', 'smiles_inds': [22]}]"
2,1.004562,2.9,-1.668777,81.0,0.028473,41.0,-8.254791,7.0,NC1CCCCC1N=Cc1ccc(Br)cc1[O-],"[16, 7, 0]",[]
2,1.004562,2.9,-1.668777,81.0,0.028473,41.0,-8.254791,7.0,NC1CCCCC1N=Cc1ccc(Br)cc1[O-],"[16, 7, 0]","[{'functional_group': 'ether', 'smiles_inds': [10]}]"
2,1.239681,4.8,-6.343408,43.2,0.026232,38.8,-1.200106,68.9,CC(CC(C)(C)[CH2-])=NOC(C)(C)C(=O)[O-],"[14, 7, 6]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [4]}]"
2,1.280612,6.2,-6.526226,43.2,0.007610,13.9,-1.240726,67.4,CC1=NC(=CN1)C=NC1CCCCC1N,"[2, 7, 14]",[]
2,1.280612,6.2,-6.526226,43.2,0.007610,13.9,-1.240726,67.4,CC1=NC(=CN1)C=NC1CCCCC1N,"[2, 7, 14]","[{'functional_group': 'carboxylate', 'smiles_inds': [11]}]"
2,1.351985,7.0,-6.704327,43.2,0.790498,91.9,-4.225621,23.1,CC(=NO)C(C)=NNC1=Nc2ccccc2N1,"[6, 2, 9]","[{'functional_group': 'phenyl', 'smiles_inds': [16]}, {'functional_group': 'amide', 'smiles_inds': [14]}]"
2,1.426338,7.7,-6.651059,43.2,0.020506,34.4,-1.070673,72.2,CC(N=CC1=NC=CN1CC(C)=C)c1ccc(Cl)cc1,"[5, 2]","[{'functional_group': 'phosphonate', 'smiles_inds': [0]}, {'functional_group': 'trichloro', 'smiles_inds': [15]}]"
2,1.645224,8.8,-6.158507,43.2,0.000300,0.0,-0.585076,86.8,N1C=CN=C1c1ccccn1,"[10, 3]","[{'functional_group': 'ether', 'smiles_inds': [2]}]"
2,1.645224,8.8,-6.158507,43.2,0.000300,0.0,-0.585076,86.8,N1C=CN=C1c1ccccn1,"[10, 3]","[{'functional_group': 'carbonyl', 'smiles_inds': [2]}]"
2,1.883724,12.1,-6.150758,43.2,0.457481,85.7,-7.346122,9.2,CC(=O)C(N=Nc1ccc(cc1[O-])C(O)=O)=C(C)[O-],"[18, 5, 12]","[{'functional_group': 'ethyl', 'smiles_inds': [17]}, {'functional_group': 'trifluro', 'smiles_inds': [8]}]"
2,2.050294,13.9,-4.912813,49.8,0.053179,55.7,-5.365874,18.3,FC(F)(F)c1cc2[N-]C(=Nc2c(c1)C(F)(F)F)c1cccc(n1)C1=Nc2c(cc(cc2C(F)(F)F)C(F)(F)F)[N-]1,"[39, 22, 7]","[{'functional_group': 'ether', 'smiles_inds': [20]}]"
2,2.189307,14.7,-3.684307,57.1,0.011972,24.5,-2.379951,46.2,CCNC([S-])=NN=CC1=CNc2ccccc12,"[4, 6]",[]
2,2.391097,16.1,-9.537976,31.5,0.243184,77.7,-1.047249,72.5,FC(F)(F)C1=CC=NN1,[7],"[{'functional_group': 'cyano', 'smiles_inds': [8]}]"
2,2.610315,17.9,-6.409856,43.2,0.426389,85.0,-8.333678,6.6,CC(=O)C(N=Nc1ccc(cc1[O-])C(O)=O)=C(C)[O-],"[18, 5, 12]","[{'functional_group': 'hydroxyl', 'smiles_inds': [7]}]"
2,2.706718,18.7,-3.583154,58.2,0.017143,27.8,-3.633572,27.5,CN(C)c1ccc(cc1)C=NN=C([S-])c1ccccc1,"[13, 10]","[{'functional_group': 'aldehyde', 'smiles_inds': [7]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [17]}]"
2,3.002822,20.5,-3.597071,58.2,0.020922,34.8,-2.524724,41.0,CCNC([S-])=NN=CC1=CNc2ccccc12,"[4, 6]","[{'functional_group': 'ketone', 'smiles_inds': [9]}]"
2,3.300380,21.6,-6.117085,43.6,0.030651,44.0,-2.651960,38.5,O=C(NN=C(c1ccccc1)c1ccccn1)c1ccccc1,"[16, 3]",[]
2,3.581482,22.3,-6.071654,43.6,0.388419,82.4,-6.188402,15.0,CN(C)C([S-])=NN=Cc1cc(I)cc(I)c1[O-],"[4, 6, 16]",[]
2,3.793593,23.4,-6.849803,41.0,0.016083,27.8,-1.275458,66.7,CC(N=Cc1ccccn1)c1ccc(F)cc1,"[9, 2]",[]
2,3.940792,23.8,-8.276393,35.2,0.020955,34.8,-1.530036,61.2,CCNC(=S)NN=CC1=CC=C(O1)N(=O)=O,"[6, 4]",[]
2,4.611863,26.0,-6.220200,43.2,0.535923,87.5,-8.817940,5.5,Cc1cc(C=NN=C([O-])C(C)(C)C)c([O-])c(c1)C(O)=O,"[14, 5, 8]",[]
2,4.611863,26.0,-6.220200,43.2,0.535923,87.5,-8.817940,5.5,Cc1cc(C=NN=C([O-])C(C)(C)C)c([O-])c(c1)C(O)=O,"[14, 5, 8]","[{'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [11]}]"
2,4.611863,26.0,-6.220200,43.2,0.535923,87.5,-8.817940,5.5,Cc1cc(C=NN=C([O-])C(C)(C)C)c([O-])c(c1)C(O)=O,"[14, 5, 8]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [10]}]"
2,4.650190,27.1,-5.544739,46.9,0.005541,11.0,-3.999384,24.9,COc1ccc(cc1)C1=NN=C(N1)c1ccccn1,"[10, 18]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [15]}, {'functional_group': 'trichloro', 'smiles_inds': [3]}]"
2,4.823693,28.2,-23.212229,1.8,0.837663,92.7,-1.338592,65.6,[NH3+]C12CNCCNCC([NH2+]Cc3ccccc3O)(CNCCNC1)CNCCNC2,"[6, 3, 19, 22, 25, 28]","[{'functional_group': 'ketone', 'smiles_inds': [18]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [14]}]"
2,5.328965,29.7,-6.109434,43.6,0.021826,36.3,-3.635000,27.5,CC1=CC=C(O1)C=NNC(N)=S,"[11, 7]","[{'functional_group': 'carbonyl', 'smiles_inds': [8]}, {'functional_group': 'cyanimide', 'smiles_inds': [3]}]"
2,5.328965,29.7,-6.109434,43.6,0.021826,36.3,-3.635000,27.5,CC1=CC=C(O1)C=NNC(N)=S,"[11, 7]","[{'functional_group': 'carboxyl', 'smiles_inds': [2]}]"
2,5.328965,29.7,-6.109434,43.6,0.021826,36.3,-3.635000,27.5,CC1=CC=C(O1)C=NNC(N)=S,"[11, 7]","[{'functional_group': 'phosphonate', 'smiles_inds': [10]}]"
2,5.328965,29.7,-6.109434,43.6,0.021826,36.3,-3.635000,27.5,CC1=CC=C(O1)C=NNC(N)=S,"[11, 7]","[{'functional_group': 'amide', 'smiles_inds': [8]}, {'functional_group': 'carboxylate', 'smiles_inds': [6]}]"
2,5.424059,31.1,-14.398922,12.5,1.361573,97.1,-6.651553,12.1,[NH3+]C12CNCCSCC(CO)(CSCCNC1)CSCCNC2,"[6, 12, 18, 3, 15, 21]","[{'functional_group': 'cyanimide', 'smiles_inds': [9]}, {'functional_group': 'phenyl', 'smiles_inds': [7]}]"
2,5.676860,32.6,-7.732299,38.1,1.016282,96.0,-3.498860,28.2,[NH3+]C(=NN=C([O-])c1cccnc1)c1ccccn1,"[17, 2, 5]",[]
2,5.763576,33.3,-7.794196,38.1,1.025226,96.3,-5.088888,19.4,[NH3+]C(=NN=C([O-])c1cccnc1)c1ccccn1,"[17, 2, 5]","[{'functional_group': 'chloro', 'smiles_inds': [16]}]"
2,5.952153,33.7,-6.286277,43.2,0.006661,12.5,-2.802830,37.0,Cc1cccc(N=CNc2nccc(C)n2)n1,"[16, 6]","[{'functional_group': 'hydroxyl', 'smiles_inds': [4]}]"
2,5.952153,33.7,-6.286277,43.2,0.006661,12.5,-2.802830,37.0,Cc1cccc(N=CNc2nccc(C)n2)n1,"[16, 6]","[{'functional_group': 'hydroxyl', 'smiles_inds': [4]}, {'functional_group': 'carboxylate', 'smiles_inds': [14]}]"
2,5.952153,33.7,-6.286277,43.2,0.006661,12.5,-2.802830,37.0,Cc1cccc(N=CNc2nccc(C)n2)n1,"[16, 6]","[{'functional_group': 'hydroxyl', 'smiles_inds': [4]}, {'functional_group': 'cyanimide', 'smiles_inds': [11]}, {'functional_group': 'carbonyl', 'smiles_inds': [12]}]"
2,6.105247,35.5,-2.275315,71.1,0.003331,6.6,-1.102479,72.2,COC(=O)c1cccc[c-]1,"[1, 9]","[{'functional_group': 'ether', 'smiles_inds': [6]}]"
2,6.755404,39.2,-2.021974,74.7,0.001867,5.1,-1.960505,52.7,CCc1cccc(C=NC(C)C)c1[O-],"[8, 13]","[{'functional_group': 'cyanimide', 'smiles_inds': [0]}]"
2,6.810583,39.6,-1.541098,83.5,0.262052,78.0,-8.374581,6.2,CN(C)CCN=Cc1c([O-])ccc2ccccc12,"[9, 1, 5]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [11]}, {'functional_group': 'fluoro', 'smiles_inds': [0]}]"
2,6.818917,39.9,-5.825173,45.1,0.000787,0.7,-0.731492,82.4,Cc1ccnc(c1)c1ccccn1,"[4, 12]","[{'functional_group': 'ethyl', 'smiles_inds': [11]}]"
2,7.222893,41.4,-5.754496,45.4,0.006385,11.7,-1.822505,54.9,Cc1cnc(cc1C)c1ccccn1,"[13, 3]","[{'functional_group': 'iodo', 'smiles_inds': [5]}]"
2,7.222893,41.4,-5.754496,45.4,0.006385,11.7,-1.822505,54.9,Cc1cnc(cc1C)c1ccccn1,"[13, 3]","[{'functional_group': 'carboxyl', 'smiles_inds': [7]}, {'functional_group': 'tribromo', 'smiles_inds': [10]}, {'functional_group': 'iodo', 'smiles_inds': [5]}]"
2,7.356326,42.5,-7.157748,38.8,0.017509,28.9,-2.123585,51.3,CCN=CC1=CNC(=O)NC1=O,"[2, 11]","[{'functional_group': 'tribromo', 'smiles_inds': [5]}, {'functional_group': 'thiol', 'smiles_inds': [9]}]"
2,7.410146,42.9,-5.424733,47.6,0.000992,1.1,-4.856968,20.1,Nc1ccc(cc1)c1ccnc(c1)c1ccccn1,"[18, 10]","[{'functional_group': 'fluoro', 'smiles_inds': [5]}]"
2,7.475244,44.7,-9.003646,32.6,0.697366,90.5,-5.921625,16.5,[NH3+]C1C(O)C([NH3+])C([O-])C(N)C1[O-],"[7, 11, 9]","[{'functional_group': 'ether', 'smiles_inds': [5]}, {'functional_group': 'iodo', 'smiles_inds': [10]}]"
2,7.503757,45.4,-2.461287,68.9,0.003214,6.2,-5.990169,16.5,FC(F)(F)c1ccc(cc1)C1=NN=C(O1)c1ccccc1[O-],"[12, 21]",[]
2,7.646398,46.2,-2.072996,74.7,0.110549,68.1,-8.273759,7.0,Brc1ccc([O-])c(C=NCCN(CCN=Cc2cc(Br)ccc2[O-])CCN=Cc2cc(Br)ccc2[O-])c1,"[5, 23, 35, 8, 14, 26]","[{'functional_group': 'ethyl', 'smiles_inds': [3]}, {'functional_group': 'trifluro', 'smiles_inds': [36]}]"
2,7.890996,48.4,-5.550283,46.9,0.182059,72.2,-5.919525,16.5,CC(C=C([O-])c1ccccc1)=NN=C([O-])c1ccc(Cl)cc1,"[14, 4, 11]","[{'functional_group': 'amide', 'smiles_inds': [21]}]"
2,8.122618,50.2,-3.563623,58.2,0.011083,22.3,-5.796054,16.8,CC1(C)OB(OC1(C)C)c1ccc(cc1)N=Cc1cc(ccc1[O-])N(=O)=O,"[15, 23]",[]
2,8.704566,51.6,-8.072740,36.3,0.001668,4.0,-0.870210,76.6,CC(=O)NCc1ccnc(c1)c1cc(CNC(C)=O)ccn1,"[8, 21]","[{'functional_group': 'carboxyl', 'smiles_inds': [15]}]"
2,9.155793,55.7,-8.293138,35.2,0.006493,12.5,-2.110753,51.6,O=Cc1ccncc1,[5],"[{'functional_group': 'hydroxyl', 'smiles_inds': [6]}]"
2,9.493813,56.8,-14.297099,12.5,0.150267,70.3,-7.859069,8.1,CC12CNCCNCC([NH2+]CC3=CSC=C3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]",[]
2,9.617036,57.5,-26.690751,1.8,0.026655,39.2,-6.704961,12.1,O=C(Nc1cccc2[nH+]cccc12)C1=CNC=N1,"[0, 17]","[{'functional_group': 'amide', 'smiles_inds': [16]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [5]}, {'functional_group': 'carbonyl', 'smiles_inds': [6]}]"
2,9.786879,58.6,-6.543791,43.2,0.009226,18.3,-3.512834,28.2,Oc1ccc(Cl)cc1C1=Nc2c(N1)c1cccnc1c1ncccc21,"[17, 20]",[]
2,10.546901,60.4,-1.676208,81.0,0.281503,79.5,-8.355168,6.2,CN1N(C(=O)C(=C1C)N=Cc1cc(Br)ccc1[O-])c1ccccc1,"[8, 4, 17]",[]
2,10.565122,61.2,-14.248924,12.5,0.134264,70.0,-7.917349,8.1,CC12CNCCNCC([NH2+]CC3=CSC=C3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]","[{'functional_group': 'trifluro', 'smiles_inds': [15]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}]"
2,10.904754,61.9,-3.068427,61.5,0.038934,48.0,-13.556227,0.4,OCC(N=Cc1cc(ccc1[O-])N(=O)=O)c1ccccc1,"[11, 0, 3]",[]
2,12.044915,64.8,-3.823098,55.3,0.015941,27.8,-6.807415,11.4,COc1cnc(nc1)[N-]S(=O)(=O)c1ccc(N)cc1,"[8, 6]",[]
2,12.254215,65.6,-4.508080,51.6,0.009732,18.3,-7.992563,8.1,O=C([O-])c1ccnc(n1)c1ccccn1,"[14, 6]",[]
2,12.332287,66.3,-4.519673,51.6,0.009375,18.3,-8.093263,7.7,O=C([O-])c1ccnc(n1)c1ccccn1,"[14, 6]","[{'functional_group': 'bromo', 'smiles_inds': [4]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [10]}]"
2,12.386542,67.0,-14.994444,11.4,0.370391,81.7,-7.984765,8.1,[NH3+]C12CNCCSCC(CO)(CSCCNC1)CSCCNC2,"[6, 12, 18, 3, 15, 21]","[{'functional_group': 'methyl', 'smiles_inds': [16]}]"
2,12.426788,67.4,-14.650832,11.7,0.114280,68.5,-8.790389,5.5,[NH3+]C12CNCCSCC(CO)(CSCCNC1)CSCCNC2,"[6, 12, 18, 3, 15, 21]","[{'functional_group': 'cyanimide', 'smiles_inds': [9]}]"
2,12.579832,67.8,-25.866563,1.8,0.002338,5.5,-2.217911,49.8,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]",[]
2,12.579832,67.8,-25.866563,1.8,0.002338,5.5,-2.217911,49.8,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]","[{'functional_group': 'ethyl', 'smiles_inds': [18]}]"
2,12.590603,68.5,-6.195852,43.2,0.001302,2.2,-0.061425,99.6,c1ccc(cc1)c1ccc(nc1)c1ccc(cn1)c1ccccc1,"[17, 10]",[]
2,14.428699,75.1,-3.715143,56.8,0.018843,31.9,-8.599260,6.2,O=C([O-])C1=CSC(=N1)c1ccccn1,"[13, 7]","[{'functional_group': 'carboxylate', 'smiles_inds': [9]}]"
2,21.676224,88.6,-2.515883,68.5,0.006610,12.5,-4.889406,19.8,Clc1[c-]c(C=NCc2ccccc2)c(Cl)c(Cl)c1Cl,"[5, 2]",[]
2,27.421854,94.9,-3.318838,59.7,0.002252,5.5,-7.182322,9.5,O1C(=NN=C1c1ccc([c-]c1)c1ccccn1)c1ccccc1,"[9, 16]",[]
3,0.018539,0.0,-2.681683,64.6,0.010689,20.9,-1.732173,58.7,NC(=C([NH-])c1ccccc1)c1ccccc1,"[0, 3]","[{'functional_group': 'iodo', 'smiles_inds': [13]}, {'functional_group': 'carboxylate', 'smiles_inds': [12]}]"
