train_iteration,target,bootstrap,cosine_meta_base,mean_abs_delta,meta_gini,base_gini,norm_par,norm_perp,perp_over_par,topk_overlap_with_base
1,E_at,0,0.9996258020401001,0.00674542598426342,0.9729619778050669,0.9737218681917164,119.27174377441406,12.876708984375,0.10796110274642673,0.94
1,E_at,1,0.997674822807312,0.005664127413183451,0.9841367983372202,0.984826987442557,51.97607421875,5.718654632568359,0.11002475116724755,0.98
1,E_at,2,0.991613507270813,0.018063360825181007,0.9738651098886342,0.9771292892335464,71.54024505615234,12.564351081848145,0.1756263355260569,0.96
1,E_at,3,0.9969339370727539,0.015857046470046043,0.98319253739204,0.984406266363276,93.29004669189453,20.09244155883789,0.21537604783494674,0.72
1,E_at,4,0.9860746264457703,0.03398549556732178,0.9721710811145523,0.9745082836303691,100.87841796875,12.191778182983398,0.12085615960750053,0.92
1,E_at,5,0.9968788027763367,0.016246499493718147,0.9700028596595058,0.974486043882931,86.7618637084961,10.948931694030762,0.1261952109606262,0.92
1,E_at,6,0.9760708212852478,0.023147165775299072,0.9842902328332417,0.9847936521896232,45.13648986816406,10.23921012878418,0.2268499424454838,0.86
1,E_at,7,0.9812847971916199,0.04372326657176018,0.9793087335848656,0.9784224544252988,80.62503051757812,21.487567901611328,0.26651236921921584,0.92
1,E_at,8,0.9782308340072632,0.027048274874687195,0.9853811930436938,0.9892822316479866,68.92872619628906,4.532904624938965,0.06576219923215416,0.96
1,E_at,9,0.9793166518211365,0.05429914593696594,0.9772480038002831,0.9785874750201629,69.51416015625,16.77422523498535,0.2413065941857198,0.96
1,E_at,10,0.9976184964179993,0.016801483929157257,0.9716445822890001,0.9727049883991024,97.2314682006836,14.865609169006348,0.1528888686358624,0.96
1,E_at,11,0.9995356798171997,0.008309938944876194,0.9804060429361972,0.980732309146169,96.84721374511719,11.626251220703125,0.1200473485102125,0.96
1,E_at,12,0.9962477087974548,0.015340118668973446,0.9757672498520287,0.9759291244528767,40.80360794067383,32.09909439086914,0.7866729441558069,0.9
1,E_at,13,0.9941297769546509,0.031236130744218826,0.9662498022398116,0.9669758819631711,118.54753875732422,25.656875610351562,0.21642689404858187,0.66
1,E_at,14,0.9981130957603455,0.008074400015175343,0.9840631971251836,0.9839122211251077,47.79694747924805,26.826509475708008,0.5612598898152491,0.98
1,E_at,15,0.9999679923057556,0.0020250428933650255,0.9705190935865724,0.9705653520076267,107.47714233398438,13.80933952331543,0.12848629227973904,0.92
1,E_at,16,0.9999282360076904,0.002197328256443143,0.9889631358727331,0.9889324884185002,43.31406021118164,45.88161849975586,1.059277709733418,1.0
1,E_at,17,0.9904451370239258,0.027099668979644775,0.9748569771230517,0.9744049092773004,88.79605865478516,10.467934608459473,0.11788737886617182,0.76
1,E_at,18,0.883558452129364,0.14533115923404694,0.9725601074469794,0.9806873251415691,123.52999877929688,7.474233627319336,0.060505413269476914,0.54
