generation,num_proposed,num_retained,ei_avg,sp_avg,ei_sel_avg,sp_sel_avg,added_points,size_pareto
1,0,0,0,0,0,0,4,4
2,10000,500,0.46782299999999993,,1.0,,10,10
3,10000,500,0.12063600000000001,,0.9911,,17,19
4,10000,500,0.06717100000000001,,0.8212,,8,16
5,10000,500,0.035302,,0.4792,,6,11
6,10000,500,0.009595000000000001,,0.24989999999999996,,3,13
7,10000,500,0.005587000000000001,,0.15819999999999998,,2,11
8,10000,500,0.004046000000000001,,0.13309999999999997,,2,11
9,10000,500,0.0034799999999999996,,0.0538,,1,12
10,10000,500,0.002234,,0.05629999999999999,,1,11
11,10000,500,0.003988,,0.16119999999999998,,2,8
12,10000,500,0.0021,,0.053599999999999995,,3,10
13,10000,500,0.003016,,0.05329999999999999,,1,9
14,10000,500,0.0023520000000000004,,0.0451,,1,10
15,10000,500,0.002075,,0.04959999999999999,,1,11
16,10000,500,0.002259,,0.047599999999999996,,2,13
17,10000,500,0.0032670000000000004,,0.06515151515151515,,1,14
18,10000,500,0.0030410000000000003,,0.0619,,1,15
19,10000,500,0.002287,,0.0685,,0,15
20,10000,500,0.001782,,0.047,,2,17
21,10000,500,0.0024219999999999997,,0.04799999999999999,,0,17
22,10000,500,0.002443,,0.05310000000000001,,0,17
23,10000,500,0.002356,,0.061,,1,18
24,10000,500,0.0022520000000000005,,0.0524,,0,18
25,10000,500,0.001923,,0.049800000000000004,,0,18
26,10000,500,0.002444,,0.06839999999999999,,1,19
27,10000,500,0.00201,,0.0617,,1,20
28,10000,500,0.0020829999999999998,,0.0414,,0,20
29,10000,500,0.0017869999999999997,,0.0504,,0,20
30,10000,500,0.001697,,0.0304,,0,20
31,10000,500,0.001633,,0.029299999999999996,,0,20
32,10000,500,0.002396,,0.0559,,0,20
33,10000,500,0.0017640000000000002,,0.0323,,0,20
34,10000,500,0.002247,,0.045700000000000005,,0,20
35,10000,500,0.002416,,0.059300000000000005,,2,22
36,10000,500,0.001643,,0.052700000000000004,,0,22
37,10000,500,0.001902,,0.0274,,0,22
38,10000,500,0.0014080000000000002,,0.05739999999999999,,2,23
39,10000,500,0.002125,,0.0738,,0,23
40,10000,500,0.001773,,0.0397,,0,23
41,10000,500,0.001371,,0.0285,,0,23
42,10000,500,0.0019140000000000001,,0.051500000000000004,,0,23
43,10000,500,0.001629,,0.05,,1,18
44,10000,500,0.0017090000000000004,,0.0467,,2,20
45,10000,500,0.0013540000000000002,,0.030200000000000005,,1,18
46,10000,500,0.001075,,0.022699999999999994,,0,18
47,10000,500,0.0011510000000000001,,0.026700000000000005,,1,19
48,10000,500,0.0015019999999999999,,0.04020000000000001,,0,19
49,10000,500,0.0016190000000000002,,0.045,,0,19
50,10000,500,0.0015630000000000002,,0.061200000000000004,,0,19
51,10000,500,0.001263,,0.024799999999999996,,0,19
52,10000,500,0.001431,,0.04141414141414141,,0,19
53,10000,500,0.001056,,0.0236,,0,19
54,10000,500,0.0015330000000000003,,0.0317,,0,19
55,10000,500,0.0017460000000000002,,0.0292,,0,19
56,10000,500,0.00143,,0.037000000000000005,,0,19
57,10000,500,0.001263,,0.0331,,0,19
58,10000,500,0.0019420000000000001,,0.036899999999999995,,0,19
59,10000,500,0.000877,,0.0287,,0,19
60,10000,500,0.0017800000000000001,,0.036,,0,19
61,10000,500,0.001852,,0.030500000000000003,,0,19
62,10000,500,0.001239,,0.023399999999999997,,0,19
63,10000,500,0.001577,,0.0333,,0,19
64,10000,500,0.0011940000000000002,,0.0275,,0,19
65,10000,500,0.001144,,0.0372,,0,19
66,10000,500,0.001338,,0.0268,,0,19
67,10000,500,0.0015400000000000001,,0.030599999999999995,,0,19
68,10000,500,0.0013490000000000002,,0.0261,,0,19
69,10000,500,0.0011380000000000001,,0.028900000000000006,,0,19
70,10000,500,0.0015260000000000002,,0.0302,,0,19
71,10000,500,0.001155,,0.024499999999999997,,0,19
72,10000,500,0.001131,,0.0332,,0,19
73,10000,500,0.001408,,0.03889999999999999,,0,19
74,10000,500,0.001599,,0.037399999999999996,,0,19
75,10000,500,0.001604,,0.0415,,0,19
76,10000,500,0.00145,,0.0412,,0,19
77,10000,500,0.0013289999999999999,,0.0512,,0,19
78,10000,500,0.0011220000000000002,,0.026000000000000002,,0,19
79,10000,500,0.0013650000000000001,,0.0259,,1,18
80,10000,500,0.001209,,0.024,,0,18
81,10000,500,0.0008060000000000001,,0.0281,,0,18
82,10000,500,0.001489,,0.0321,,0,18
83,10000,500,0.000916,,0.04020000000000001,,0,18
84,10000,500,0.0016539999999999999,,0.039299999999999995,,0,18
85,10000,500,0.001348,,0.0292,,0,18
86,10000,500,0.001218,,0.0391,,0,18
87,10000,500,0.000868,,0.026600000000000002,,0,18
88,10000,500,0.0010960000000000002,,0.030500000000000003,,0,18
89,10000,500,0.0008590000000000002,,0.0351,,0,18
90,10000,500,0.001275,,0.023899999999999998,,0,18
91,10000,500,0.001181,,0.0298,,0,18
92,10000,500,0.000987,,0.029900000000000003,,0,18
93,10000,500,0.001117,,0.029299999999999993,,0,18
94,10000,500,0.001111,,0.0161,,0,18
95,10000,500,0.0011300000000000001,,0.0361,,0,18
96,10000,500,0.000462,,0.021,,0,18
97,10000,500,0.000581,,0.0191,,0,18
98,10000,500,0.0012350000000000002,,0.014000000000000002,,0,18
99,10000,500,0.001141,,0.029299999999999996,,0,18
100,10000,500,0.0009550000000000001,,0.013000000000000001,,0,18
101,10000,500,0.00139,,0.022500000000000006,,0,18
