generation,section,smiles,coordList,functionalization,success_prob
0,median,CC1=NN(C(=C1)C)c1cccc(n1)C1=Nc2ccccc2[N-]1,"[2, 3, 21]",[],0.38638831849052535
0,median,Cc1cc(C=[NH+]Cc2ccccc2)c([O-])c(C=NCc2ccccc2)c1,"[14, 17]","[{'functional_group': 'aldehyde', 'smiles_inds': [22]}]",0.3864629044204674
0,median,[O-]c1ccc2ccccc2c1C=Nc1ccc2c(Cc3ccccc23)c1,"[0, 12]",[],0.3864987163921693
0,median,C[Se]c1ccccc1C1=Nc2ccccc2N1,"[1, 9]",[],0.3865360174612335
0,median,CC(C)(OC(=O)N1C=Nc2c1ccc1cc(Cl)cnc21)C(Cl)(Cl)Cl,"[8, 18]",[],0.3865674377603182
0,median,CC(=O)C(N=Nc1ccc(cc1[O-])C(O)=O)=C(C)[O-],"[18, 5, 12]","[{'functional_group': 'bromo', 'smiles_inds': [10]}, {'functional_group': 'phenyl', 'smiles_inds': [14]}]",0.3865829222804506
0,median,N1c2ccccc2c2ccnc(c12)c1ccccn1,"[18, 10]",[],0.38667398650387
0,median,BrC1=CN(CCSCCN2C=C(Br)C=N2)N=C1,"[6, 15, 14]","[{'functional_group': 'ether', 'smiles_inds': [8]}]",0.38667496108533245
0,median,CC(C)(C)OC([O-])=NC=CC[CH2-],"[6, 7, 11]",[],0.38678308208013945
0,median,CN1N=C([N-]N(C)C1=O)c1cccc(CO)n1,"[15, 16, 4]","[{'functional_group': 'fluoro', 'smiles_inds': [14]}]",0.3867863028579601
0,median,N#CCc1ccccn1,[8],"[{'functional_group': 'amide', 'smiles_inds': [4]}, {'functional_group': 'cyano', 'smiles_inds': [6]}]",0.3868154220693901
0,median,CC(=Nc1ccccc1)[C-]=Nc1ccccc1,"[2, 9]","[{'functional_group': 'tribromo', 'smiles_inds': [15]}]",0.3868232440998503
0,median,CC(C)(C)P(=O)(CC([O-])(C(F)(F)F)C(F)(F)F)C(C)(C)C,"[5, 8]",[],0.3868348720485766
0,median,COC(=O)c1ccccc1N=Cc1ccccn1,"[3, 17, 10]",[],0.3868403445840672
0,median,CCOC(=N)NC(=N)NC,"[7, 4]","[{'functional_group': 'amide', 'smiles_inds': [1]}]",0.386894169433865
0,median,c1ccc(nc1)C1=NC(=N[N-]1)c1ccncc1,"[10, 4]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [2]}]",0.3869093061017834
