generation,sco_kcal,sco_kcal_percentile,octanol_gsolv_eV,octanol_gsolv_eV_percentile,octanol_hl_gap_eV,octanol_hl_gap_eV_percentile,octanol_dipole,octanol_dipole_percentile,SMILES,coordList,functionalization
2,1.464035,9.8,-6.646757,44.4,0.047146,46.8,-2.673114,48.8,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'carboxylate', 'smiles_inds': [17]}, {'functional_group': 'tribromo', 'smiles_inds': [25]}]"
2,1.520544,10.5,-7.007615,41.7,0.011256,17.3,-0.407788,91.5,CC(=N)C=N,"[2, 4]","[{'functional_group': 'bromo', 'smiles_inds': [0]}]"
2,1.524791,10.8,-6.964446,41.7,0.026203,34.2,-0.548611,88.8,CCN1C(=O)CSC1=NN=C(N)c1ccccn1,"[17, 9]",[]
2,1.592987,11.2,-8.430804,31.5,0.022747,30.5,-0.520203,88.8,NN1C(=O)NN=C1C1=NN=NN1,"[8, 0]",[]
2,1.991184,13.2,-2.891807,68.8,0.032294,37.6,-15.973046,3.1,O=N(=O)c1ccc([O-])c(C=NCCc2ccccn2)c1,"[7, 10, 18]",[]
2,2.115567,13.6,-10.768995,20.3,0.005668,6.4,-3.683040,40.7,O=N(=O)C1=CC=C(S1)C1=CC=C(S1)C#N,[14],"[{'functional_group': 'carboxylate', 'smiles_inds': [4]}, {'functional_group': 'carboxylate', 'smiles_inds': [10]}]"
2,3.059309,21.0,-7.167496,39.7,0.251327,78.3,-7.980014,14.2,COc1cc(C=NN=C([S-])NC2CCCCC2)c([O-])c(c1)N(=O)=O,"[6, 9, 18]","[{'functional_group': 'methyl', 'smiles_inds': [13]}]"
2,3.949973,25.8,-6.020395,48.5,0.034287,39.0,-13.253462,6.8,CC(C)(C)C([O-])=NN=Cc1cc(ccc1[O-])N(=O)=O,"[7, 15, 5]","[{'functional_group': 'carbonyl', 'smiles_inds': [3]}]"
2,4.942627,31.9,-14.173620,11.5,0.175533,73.6,-8.230869,13.9,CC12CNCCNCC([NH2+]CC3=CSC=C3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]",[]
2,5.463205,34.2,-14.398364,10.8,1.360345,96.3,-6.651119,19.7,[NH3+]C12CNCCSCC(CO)(CSCCNC1)CSCCNC2,"[6, 12, 18, 3, 15, 21]","[{'functional_group': 'ketone', 'smiles_inds': [2]}]"
2,5.502857,34.6,-3.566681,63.7,0.008730,10.5,-3.845636,39.7,Oc1ccc(nn1)C(=O)[O-],"[9, 5]","[{'functional_group': 'carboxylate', 'smiles_inds': [3]}, {'functional_group': 'cyano', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [2]}]"
2,6.241286,38.0,-6.390841,47.1,0.002993,3.1,-4.767400,35.6,CCC[NH+]=Cc1cc(Cl)cc(C=NCCC)c1[O-],"[12, 17]","[{'functional_group': 'trifluro', 'smiles_inds': [14]}]"
2,6.941569,40.3,-6.920456,42.4,0.031068,37.3,-18.516822,1.4,O=C([O-])c1ccc([O-])c(C=NCc2ccccn2)c1,"[7, 10, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [13]}, {'functional_group': 'iodo', 'smiles_inds': [16]}]"
2,7.452405,43.1,-2.972540,68.8,0.001577,1.4,-4.159947,38.3,c1ccc(nc1)C1=NC(=N[N-]1)c1ccncc1,"[10, 4]",[]
2,8.336873,46.4,-6.075449,48.1,0.015644,22.0,-4.790211,35.3,Nc1ncc(cn1)c1ccc(nc1)c1ccccn1,"[11, 18]","[{'functional_group': 'ketone', 'smiles_inds': [15]}]"
2,10.098051,53.2,-26.686414,4.1,0.026593,34.6,-6.736912,19.3,O=C(Nc1cccc2[nH+]cccc12)C1=CNC=N1,"[0, 17]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [11]}, {'functional_group': 'carboxyl', 'smiles_inds': [2]}, {'functional_group': 'cyano', 'smiles_inds': [4]}]"
2,10.220152,55.3,-26.698011,4.1,0.026608,34.6,-6.773667,19.0,O=C(Nc1cccc2[nH+]cccc12)C1=CNC=N1,"[0, 17]",[]
2,10.596340,56.6,-6.109726,47.8,0.023187,30.5,-7.175710,17.6,O=C([O-])CN(CC(=O)[O-])Cc1ccc(cc1)N(=O)=O,"[2, 8, 4]","[{'functional_group': 'aldehyde', 'smiles_inds': [12]}, {'functional_group': 'fluoro', 'smiles_inds': [3]}]"
2,11.643402,60.3,-3.864147,61.4,0.015963,22.4,-6.901034,19.0,COc1cnc(nc1)[N-]S(=O)(=O)c1ccc(N)cc1,"[8, 6]",[]
2,11.779094,61.0,-5.575812,52.2,0.002536,3.1,-0.277377,92.9,C1N2CN3CN1CC(C2)(C3)N=Cc1cccc(C=NC23CN4CN(CN(C4)C2)C3)n1,"[18, 29, 10]",[]
2,12.140581,62.0,-4.542474,57.3,0.009357,12.9,-8.652970,13.6,O=C([O-])c1ccnc(n1)c1ccccn1,"[14, 6]",[]
2,12.579832,64.4,-25.866563,4.1,0.002338,2.4,-2.217911,55.6,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]",[]
2,12.590603,64.7,-6.195852,47.5,0.001302,1.0,-0.061425,99.7,c1ccc(cc1)c1ccc(nc1)c1ccc(cn1)c1ccccc1,"[17, 10]",[]
2,13.718283,66.4,-3.318851,66.8,0.007782,9.5,-4.786746,35.6,Oc1cccc(n1)C(=O)[O-],"[6, 9]",[]
2,15.124212,70.5,-7.876339,34.6,0.167211,72.5,-15.502572,3.7,Cc1cc2C[NH2+]CC[NH2+]Cc3cc(C)cc(CN(CCCN(Cc4ccccn4)Cc(c1)c2[O-])Cc1ccccn1)c3[O-],"[33, 42, 17, 21, 28, 40]","[{'functional_group': 'tribromo', 'smiles_inds': [34]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [37]}, {'functional_group': 'chloro', 'smiles_inds': [25]}]"
2,16.091814,72.2,-2.978762,68.8,0.001473,1.4,-4.560102,36.9,O=N(=O)c1ccc(cc1)N1C=CN=C1[S-],"[14, 12]",[]
2,17.715199,76.6,-53.291686,1.4,1.975061,97.3,-7.491549,16.3,[NH3+]C12C[NH2+]CC[NH2+]CC(C)(CNCC[NH2+]C1)CSCCNC2,"[17, 6, 11, 20, 3, 14]","[{'functional_group': 'thiol', 'smiles_inds': [5]}]"
2,19.462945,79.7,-8.739493,29.8,0.798720,91.2,-14.115500,5.1,[NH3+]CCN(CCN)CC(=O)[O-],"[6, 10, 3]",[]
2,21.820028,82.4,-3.521797,64.4,0.014433,20.0,-12.546553,6.8,COc1cc(cc(C=NCCCN2CCCN(CCCN=Cc3cc(cc(OC)c3[O-])N(=O)=O)C2c2cc(cc(OC)c2[O-])N(=O)=O)c1[O-])N(=O)=O,"[48, 20, 43, 8, 30, 16]","[{'functional_group': 'bromo', 'smiles_inds': [14]}, {'functional_group': 'carboxyllic_acid', 'smiles_inds': [10]}]"
2,23.388474,84.7,-5.333974,53.2,0.020971,27.5,-6.829519,19.0,CN(C)c1ccc(cc1)N=NC1=Nc2ccccc2S1,"[12, 9]","[{'functional_group': 'ethyl', 'smiles_inds': [14]}]"
2,24.392619,85.8,-25.232821,4.1,0.865753,92.9,-16.751983,3.1,C[NH2+]C1C(O)C(N)C(O)C([NH2+]CNC=NC2C(O)C(N)C(O)C(N)C2O)C1O,"[23, 19, 14, 10, 6, 8]",[]
2,24.923523,86.8,-3.605091,63.7,0.010074,13.6,-10.534048,9.8,Cc1ccc(nc1)c1ccc(c[c-]1)N(=O)=O,"[12, 5]","[{'functional_group': 'phosphonate', 'smiles_inds': [3]}]"
2,25.050671,87.5,-7.988905,33.6,0.063615,54.6,-11.290093,7.8,CC(CNCc1ccccc1[S](=O)=O)(CNCc1ccccc1[S](=O)=O)CNCc1ccccc1[S](=O)=O,"[11, 23, 35, 3, 15, 27]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [14]}]"
2,29.106636,91.9,-3.068070,67.8,0.004375,5.1,-4.801806,35.3,O=S1(=O)c2ccccc2c2c[c-]c(cc12)c1ccccn1,"[11, 20]","[{'functional_group': 'aldehyde', 'smiles_inds': [7]}, {'functional_group': 'carbonyl', 'smiles_inds': [17]}, {'functional_group': 'iodo', 'smiles_inds': [6]}, {'functional_group': 'carboxylate', 'smiles_inds': [4]}, {'functional_group': 'trichloro', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [13]}]"
2,29.192670,92.2,-3.072684,67.8,0.006315,6.8,-4.796302,35.3,O=S1(=O)c2ccccc2c2c[c-]c(cc12)c1ccccn1,"[11, 20]","[{'functional_group': 'aldehyde', 'smiles_inds': [7]}, {'functional_group': 'carbonyl', 'smiles_inds': [17]}, {'functional_group': 'iodo', 'smiles_inds': [6]}]"
2,33.951045,95.3,-2.138346,78.6,0.004051,5.1,-5.205830,31.2,Fc1c[c-]c(cc1C(F)(F)F)c1ccccn1,"[3, 16]",[]
2,37.046741,96.3,-66.261515,0.7,0.002714,3.1,-1.029658,77.3,[nH+]1cc[nH+]c2c1c1cccnc1c1ncccc21,"[13, 10]",[]
2,45.204811,98.3,-8.053368,33.2,0.038953,41.0,-13.519031,6.4,OC1=C(O)C(=O)C1=O,[7],"[{'functional_group': 'cyano', 'smiles_inds': [3]}]"
3,0.038943,0.0,-6.434331,50.6,0.041676,42.1,-16.860038,2.8,OCC(CO)(C[O-])N=Cc1cc(cc(c1[O-])N(=O)=O)N(=O)=O,"[6, 7, 15]",[]
3,0.099075,0.3,-6.679905,48.1,0.003780,4.4,-2.344638,54.0,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'methyl_ester', 'smiles_inds': [4]}]"
3,0.110649,0.5,-3.060672,69.5,0.005106,5.9,-5.785813,26.4,O=C([N-]CCON(=O)=O)c1ccccn1,"[14, 2]","[{'functional_group': 'carboxyl', 'smiles_inds': [11]}, {'functional_group': 'amino', 'smiles_inds': [4]}]"
3,0.286603,0.8,-25.838471,7.5,0.057515,52.2,-5.305759,30.2,[O-]C(=NN=Cc1[nH+]c2ccccc2cc1)c1[nH+]cccc1,"[0, 3]","[{'functional_group': 'carboxyl', 'smiles_inds': [9]}, {'functional_group': 'amide', 'smiles_inds': [13]}]"
3,0.309035,1.0,-6.435941,50.6,0.015755,23.3,-3.544660,41.6,N1C=NC(=N1)C1=NC(=NN1)c1cnccn1,"[6, 15]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [13]}]"
3,1.004562,4.1,-1.668777,86.8,0.028473,36.7,-8.254791,15.8,NC1CCCCC1N=Cc1ccc(Br)cc1[O-],"[16, 7, 0]",[]
3,1.464035,9.6,-6.646757,48.6,0.047146,46.8,-2.673114,48.6,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'carboxylate', 'smiles_inds': [17]}, {'functional_group': 'tribromo', 'smiles_inds': [25]}]"
3,1.520544,10.1,-7.007615,45.7,0.011256,18.1,-0.407788,91.2,CC(=N)C=N,"[2, 4]","[{'functional_group': 'bromo', 'smiles_inds': [0]}]"
3,1.524791,10.3,-6.964446,46.0,0.026203,34.9,-0.548611,87.9,CCN1C(=O)CSC1=NN=C(N)c1ccccn1,"[17, 9]",[]
3,1.592987,10.6,-8.430804,37.0,0.022747,31.0,-0.520203,88.1,NN1C(=O)NN=C1C1=NN=NN1,"[8, 0]",[]
3,1.991184,12.4,-2.891807,70.3,0.032294,38.2,-15.973046,3.1,O=N(=O)c1ccc([O-])c(C=NCCc2ccccn2)c1,"[7, 10, 18]",[]
3,2.115567,12.7,-10.768995,25.6,0.005668,7.0,-3.683040,40.8,O=N(=O)C1=CC=C(S1)C1=CC=C(S1)C#N,[14],"[{'functional_group': 'carboxylate', 'smiles_inds': [4]}, {'functional_group': 'carboxylate', 'smiles_inds': [10]}]"
3,2.337557,14.2,-7.423350,43.2,0.040985,42.1,-4.342226,37.5,N1C=NN=C1N1C=NN=C1,[7],[]
3,3.059309,19.4,-7.167496,43.7,0.251327,78.0,-7.980014,16.0,COc1cc(C=NN=C([S-])NC2CCCCC2)c([O-])c(c1)N(=O)=O,"[6, 9, 18]","[{'functional_group': 'methyl', 'smiles_inds': [13]}]"
3,3.949973,23.8,-6.020395,51.9,0.034287,39.3,-13.253462,6.2,CC(C)(C)C([O-])=NN=Cc1cc(ccc1[O-])N(=O)=O,"[7, 15, 5]","[{'functional_group': 'carbonyl', 'smiles_inds': [3]}]"
3,4.155128,25.6,-53.234344,4.1,2.665012,98.2,-8.032984,16.0,[NH3+]C12C[NH2+]CC[NH2+]CC(C)(CNCC[NH2+]C1)CSCCNC2,"[17, 6, 11, 20, 3, 14]","[{'functional_group': 'trifluro', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [10]}]"
3,4.213826,26.1,-2.263484,77.3,0.003392,4.1,-2.284293,55.3,Oc1ccccc1C=NCC(CN=Cc1ccccc1[O-])(CN=Cc1ccccc1[O-])CN=Cc1ccccc1[O-],"[20, 30, 40, 12, 22, 32]",[]
3,4.942627,29.7,-14.173620,15.5,0.175533,73.1,-8.230869,15.8,CC12CNCCNCC([NH2+]CC3=CSC=C3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]",[]
3,5.463205,32.0,-14.398364,15.0,1.360345,94.8,-6.651119,21.4,[NH3+]C12CNCCSCC(CO)(CSCCNC1)CSCCNC2,"[6, 12, 18, 3, 15, 21]","[{'functional_group': 'ketone', 'smiles_inds': [2]}]"
3,5.502857,32.6,-3.566681,66.4,0.008730,11.1,-3.845636,40.1,Oc1ccc(nn1)C(=O)[O-],"[9, 5]","[{'functional_group': 'carboxylate', 'smiles_inds': [3]}, {'functional_group': 'cyano', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [2]}]"
3,6.241286,35.9,-6.390841,50.9,0.002993,3.4,-4.767400,35.7,CCC[NH+]=Cc1cc(Cl)cc(C=NCCC)c1[O-],"[12, 17]","[{'functional_group': 'trifluro', 'smiles_inds': [14]}]"
3,6.789910,37.7,-2.410970,74.4,0.010419,16.3,-5.845570,25.8,COc1ccc([O-])c(C=NCC(C)(CN=Cc2cc(OC)ccc2[O-])CN=Cc2cc(OC)ccc2[O-])c1,"[9, 6, 14, 26, 24, 36]",[]
3,6.902620,38.2,-3.114510,69.5,0.021996,30.0,-6.263656,23.8,COC(=O)C12CN(Cc3cccc(n3)C(=O)[O-])CC(C1O)(C(N(C)C2c1ccccn1)c1ccccn1)C(=O)OC,"[16, 30, 36, 22, 13, 6]","[{'functional_group': 'trichloro', 'smiles_inds': [40]}]"
3,6.941569,38.8,-6.920456,46.5,0.031068,38.0,-18.516822,1.6,O=C([O-])c1ccc([O-])c(C=NCc2ccccn2)c1,"[7, 10, 17]","[{'functional_group': 'carboxylate', 'smiles_inds': [13]}, {'functional_group': 'iodo', 'smiles_inds': [16]}]"
3,7.008876,39.3,-5.719616,53.7,0.003852,4.4,-6.400711,22.7,[nH+]1ccc(cc1)C1=N[N-]C(=N1)c1ccccn1,"[8, 16]","[{'functional_group': 'cyano', 'smiles_inds': [5]}, {'functional_group': 'methyl', 'smiles_inds': [12]}]"
3,7.452405,41.6,-2.972540,70.3,0.001577,1.6,-4.159947,38.0,c1ccc(nc1)C1=NC(=N[N-]1)c1ccncc1,"[10, 4]",[]
3,7.580158,42.9,-10.296016,28.2,0.001675,1.8,-0.033030,99.2,O=N(=O)c1c2cccnc2c2ncccc2c1N(=O)=O,"[8, 11]","[{'functional_group': 'iodo', 'smiles_inds': [13]}]"
3,8.336873,45.2,-6.075449,51.7,0.015644,23.0,-4.790211,35.4,Nc1ncc(cn1)c1ccc(nc1)c1ccccn1,"[11, 18]","[{'functional_group': 'ketone', 'smiles_inds': [15]}]"
3,8.559725,46.8,-5.172968,58.1,0.002481,2.8,-2.489116,50.1,O=C([O-])CN(CC(=O)[O-])CC1=CN(N=N1)c1ccc2OS(=O)(=O)C=Cc2c1,"[4, 8, 2]",[]
3,9.503116,50.4,-26.678773,7.5,0.026640,35.1,-6.719725,20.9,O=C(Nc1cccc2[nH+]cccc12)C1=CNC=N1,"[0, 17]","[{'functional_group': 'methyl', 'smiles_inds': [11]}]"
3,9.809974,51.4,-8.453333,36.7,0.004547,5.4,-2.072589,58.1,O=N(=O)c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,"[16, 13]",[]
3,10.098051,51.9,-26.686414,7.5,0.026593,35.1,-6.736912,20.9,O=C(Nc1cccc2[nH+]cccc12)C1=CNC=N1,"[0, 17]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [11]}, {'functional_group': 'carboxyl', 'smiles_inds': [2]}, {'functional_group': 'cyano', 'smiles_inds': [4]}]"
3,10.220152,53.7,-26.698011,7.5,0.026608,35.1,-6.773667,20.4,O=C(Nc1cccc2[nH+]cccc12)C1=CNC=N1,"[0, 17]",[]
3,10.284457,54.3,-9.838061,30.2,0.002013,2.3,-1.554601,65.6,NC(=O)NN=CC1=CC=C(O1)N(=O)=O,"[4, 2]",[]
3,10.596340,55.0,-6.109726,51.4,0.023187,31.0,-7.175710,19.1,O=C([O-])CN(CC(=O)[O-])Cc1ccc(cc1)N(=O)=O,"[2, 8, 4]","[{'functional_group': 'aldehyde', 'smiles_inds': [12]}, {'functional_group': 'fluoro', 'smiles_inds': [3]}]"
3,11.643402,58.1,-3.864147,64.3,0.015963,23.5,-6.901034,20.4,COc1cnc(nc1)[N-]S(=O)(=O)c1ccc(N)cc1,"[8, 6]",[]
