generation,sco_kcal,sco_kcal_percentile,octanol_gsolv_eV,octanol_gsolv_eV_percentile,octanol_hl_gap_eV,octanol_hl_gap_eV_percentile,octanol_dipole,octanol_dipole_percentile,SMILES,coordList,functionalization
1,9.395765,47.0,-6.235776,40.5,0.008264,11.9,-2.991006,36.8,Brc1ccccc1C1=Nc2c(N1)c1cccnc1c1ncccc21,"[19, 16]",[]
1,10.086747,49.7,-3.782985,54.1,0.010199,14.1,-5.376762,17.8,CC1=C(N=NN1Cc1cccc(Br)c1)C(=O)[O-],"[3, 16]",[]
1,11.366225,55.1,-6.452302,40.0,0.012338,16.8,-1.966432,52.4,CN(C)C(O)c1ccc2ccc3ccc(C)nc3c2n1,"[16, 19, 1]",[]
1,12.222634,57.8,-6.309915,40.0,0.069062,56.8,-4.350529,25.9,NC(=S)NN=C1CCc2ccccc12,"[4, 2]",[]
1,13.339368,61.1,-6.212105,40.5,0.021840,26.5,-3.635618,31.4,CN1C(=O)N(C)c2nc(C)c(C)nc2C1=O,"[15, 12]",[]
1,13.922063,64.9,-6.097980,41.1,0.038679,39.5,-5.386118,17.3,CC(C)(C)OC(=O)[N-]c1ccccc1C[C-]=O,"[15, 6, 7]",[]
1,14.327645,66.5,-6.186394,40.5,0.012079,16.2,-4.321611,27.0,CC(N)=[NH+][O-],[4],"[{'functional_group': 'hydroxyl', 'smiles_inds': [0]}]"
1,15.208412,69.7,-6.359779,40.0,0.013123,16.8,-22.486331,0.5,OCc1ccc(cn1)c1ccc(cc1)C(=O)[O-],"[0, 7]",[]
1,25.105520,85.4,-11.251159,21.1,0.106783,63.2,-5.468578,16.8,CC1=C(C(=NN1)C)N(=O)=O,[4],[]
1,26.134691,88.1,-3.318816,57.3,0.004495,7.0,-7.219097,9.2,O1C(=NN=C1c1ccc([c-]c1)c1ccccn1)c1ccccc1,"[9, 16]","[{'functional_group': 'chloro', 'smiles_inds': [7]}]"
1,41.191945,96.8,-8.700832,31.4,0.739531,93.0,-7.816521,6.5,[NH3+]C(CC1=CNC=N1)C(=O)[O-],"[10, 0]",[]
2,0.099537,0.0,-2.106378,72.3,0.022454,26.7,-3.834332,30.7,C1CN=C(CN2[C-]=Cc3ccccc23)O1,"[6, 2]",[]
2,0.130716,0.5,-6.937764,42.1,0.712586,92.6,-1.239196,66.8,N(N=NC1=NN=N[N-]1)C1=NN=N[N-]1,"[1, 12, 7]","[{'functional_group': 'fluoro', 'smiles_inds': [0]}]"
2,0.242619,1.5,-9.278987,32.2,0.001600,1.0,-0.355754,92.6,Cc1cc2N=C(Nc2c(c1C)N(=O)=O)C1=Nc2cc(C)c(C)c(c2N1)N(=O)=O,"[4, 15]",[]
2,0.242619,1.5,-9.278987,32.2,0.001600,1.0,-0.355754,92.6,Cc1cc2N=C(Nc2c(c1C)N(=O)=O)C1=Nc2cc(C)c(C)c(c2N1)N(=O)=O,"[4, 15]","[{'functional_group': 'amide', 'smiles_inds': [17]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [10]}]"
2,0.380136,3.0,-6.488847,43.1,0.044110,44.1,-2.256407,48.0,CC1=NC(=CN1)C=NC1CCCCC1N,"[2, 7, 14]","[{'functional_group': 'ether', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [8]}]"
2,0.484489,3.5,-1.269051,88.1,0.896193,95.5,-4.811661,20.8,CC(=NN=C([O-])c1ccc(Cl)cc1)c1ccccn1,"[18, 2, 5]",[]
2,0.803127,5.4,-5.587911,45.5,0.014563,19.8,-1.574505,59.9,C[Si](C)(C)CSc1cccc2cccnc12,"[5, 14]",[]
2,0.820135,5.9,-2.335179,69.3,0.011428,15.3,-4.631709,24.3,CC(N)c1cccc[c-]1,"[2, 8]",[]
2,0.837113,6.4,-30.253106,2.0,0.035498,38.1,-2.926789,39.1,NC1=NC2=[NH+]CCN=C2C(=O)N1,"[10, 7]","[{'functional_group': 'methyl_ester', 'smiles_inds': [11]}, {'functional_group': 'cyano', 'smiles_inds': [4]}]"
2,1.000807,6.9,-6.158796,43.6,0.103750,61.9,-4.095703,29.7,S=C(NCCc1ccccc1)NN=Cc1ccccn1,"[0, 19, 12]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [16]}]"
2,1.108206,7.9,-5.769697,45.0,0.018135,23.8,-0.843029,81.2,CN1c2ccccc2N=C1c1ncccn1,"[8, 11]","[{'functional_group': 'ether', 'smiles_inds': [0]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [14]}]"
2,1.236492,9.4,-2.317456,69.8,0.483724,87.1,-11.133808,2.5,O=C1c2ccccc2C(=O)c2c(cccc12)[N-]Cc1ccccn1,"[23, 9, 16]","[{'functional_group': 'carboxylate', 'smiles_inds': [20]}]"
2,1.299434,9.9,-2.468262,68.8,0.003365,3.5,-2.944266,39.1,c1ccc(nc1)C1=NN=C[N-]1,"[4, 10]",[]
2,1.553951,10.9,-1.342500,84.7,0.193225,71.8,-6.169811,13.4,Brc1ccc([O-])c(C=NNc2ccccn2)c1,"[5, 8, 15]","[{'functional_group': 'tribromo', 'smiles_inds': [14]}]"
2,1.591722,11.4,-5.932224,44.6,0.029078,31.2,-0.403330,90.1,Cc1ccc(cc1)N=NC1=NC=CN1,"[10, 7]","[{'functional_group': 'hydroxyl', 'smiles_inds': [12]}, {'functional_group': 'amide', 'smiles_inds': [0]}]"
2,1.782917,11.9,-5.866588,45.0,0.005511,7.9,-0.915232,76.2,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [2]}, {'functional_group': 'cyanimide', 'smiles_inds': [15]}]"
2,1.782917,11.9,-5.866588,45.0,0.005511,7.9,-0.915232,76.2,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [2]}, {'functional_group': 'cyanimide', 'smiles_inds': [15]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [4]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [0]}]"
2,1.862260,13.4,-6.683359,43.1,0.054217,50.0,-4.914792,19.3,N1C=NN=N1,[2],"[{'functional_group': 'tribromo', 'smiles_inds': [1]}]"
2,2.104774,13.9,-6.513262,43.1,0.017203,23.8,-0.543508,86.6,N1C=CC(=N1)C1=Nc2ccccc2S1,"[6, 4]","[{'functional_group': 'thiol', 'smiles_inds': [0]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [10]}]"
2,2.200468,14.4,-10.584578,25.7,0.030185,33.2,-2.326327,48.0,CN1C(=C(N)C(=O)N(C)C1=O)N,"[11, 4]","[{'functional_group': 'cyanimide', 'smiles_inds': [0]}]"
2,3.496834,16.8,-6.103062,44.1,0.306461,78.7,-8.495616,6.9,CN(C)C([S-])=NN=Cc1cc(I)cc(I)c1[O-],"[4, 6, 16]",[]
2,4.210197,19.3,-1.555890,81.2,0.141342,66.8,-6.762592,11.4,CCCCCCCCCCCCN(CCN=Cc1ccccc1[O-])CCN(CCCCCCCCCCCC)CCN=Cc1ccccc1[O-],"[26, 23, 41, 15, 12, 49]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [42]}, {'functional_group': 'amino', 'smiles_inds': [39]}]"
2,4.600647,21.8,-6.731199,42.6,1.085822,95.5,-4.894498,19.3,CSC(N)=NN=Cc1c([O-])c(C)[nH+]cc1CO,"[9, 5, 3]","[{'functional_group': 'cyano', 'smiles_inds': [6]}, {'functional_group': 'chloro', 'smiles_inds': [11]}]"
2,5.018574,23.3,-5.734508,45.0,0.022947,27.2,-1.938286,53.5,C(Oc1cc(nc(c1)c1ccccn1)c1ccccn1)c1ccc2ccccc2c1,"[13, 5, 19]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [11]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [0]}]"
2,5.034440,23.8,-5.741209,45.0,0.022551,27.2,-1.934860,53.5,C(Oc1cc(nc(c1)c1ccccn1)c1ccccn1)c1ccc2ccccc2c1,"[13, 5, 19]",[]
2,5.435913,24.8,-10.933797,23.8,0.574530,89.1,-4.762119,21.3,O=C1NC=NN1,[4],[]
2,5.459072,25.7,-8.892703,33.7,0.028185,31.2,-3.903507,30.2,Fc1c(F)c(C=Cc2ccncc2)c(F)c(F)c1I,[10],[]
2,5.465932,26.2,-10.934899,23.8,0.575229,89.1,-4.766669,21.3,O=C1NC=NN1,[4],"[{'functional_group': 'chloro', 'smiles_inds': [3]}, {'functional_group': 'bromo', 'smiles_inds': [5]}]"
2,6.035268,31.7,-3.392976,59.9,0.014261,19.3,-4.315485,27.7,O=C([O-])c1ncccc1OC(=O)C1CC2CC1C=C2,"[2, 4]",[]
2,6.843032,36.1,-1.791167,76.7,0.075951,56.9,-7.165922,9.9,Clc1cccc(NN=Cc2cc(Br)cc(Br)c2[O-])n1,"[18, 17, 7]",[]
2,7.167586,38.1,-6.050571,44.1,0.004044,5.0,-1.269852,66.3,COCC(N=Cc1ccccn1)c1ccccc1,"[11, 4]",[]
2,7.290981,38.6,-5.754402,45.0,0.005849,7.9,-1.794688,55.0,Cc1cnc(cc1C)c1ccccn1,"[13, 3]",[]
2,7.363732,39.1,-6.475721,43.1,0.108977,61.9,-10.621526,3.0,CCN(CC)c1ccc(C=Nc2cc(ccc2[O-])N(=O)=O)c([O-])c1,"[17, 10, 22]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [12]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [15]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [1]}]"
2,7.424733,40.1,-7.776827,36.6,0.013517,17.3,-3.551879,33.2,CC1=CC(=NN1)CC(=O)Nc1ccccc1NC(=O)c1ccccc1,"[8, 4]",[]
2,7.556593,40.6,-6.498912,43.1,0.100891,59.9,-10.179441,4.0,CCN(CC)c1ccc(C=Nc2cc(ccc2[O-])N(=O)=O)c([O-])c1,"[17, 10, 22]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [12]}]"
2,7.770538,41.6,-5.912090,44.6,0.000548,0.0,-3.537761,33.2,Oc1ccccc1c1ccnc(c1)c1ccccn1,"[18, 10]",[]
2,8.002926,43.1,-2.870603,63.4,0.005933,7.9,-8.748732,5.9,Fc1c(F)c(F)c(c(F)c1F)C1=N[N-]C(=N1)c1ccccn1,"[21, 13]","[{'functional_group': 'hydroxyl', 'smiles_inds': [17]}]"
2,8.255672,44.6,-3.776272,56.4,0.003371,3.5,-3.602551,32.7,Nc1nc([S-])c2N=CNc2n1,"[4, 6]",[]
2,8.809942,48.5,-5.830202,45.0,0.005165,7.4,-4.171148,28.2,O=C([O-])CN(CC(=O)[O-])Cc1cccc2ccccc12,"[8, 4, 2]",[]
2,9.395765,49.0,-6.235776,43.6,0.008264,12.4,-2.991006,37.6,Brc1ccccc1C1=Nc2c(N1)c1cccnc1c1ncccc21,"[19, 16]",[]
2,10.086747,51.5,-3.782985,56.4,0.010199,14.4,-5.376762,17.8,CC1=C(N=NN1Cc1cccc(Br)c1)C(=O)[O-],"[3, 16]",[]
2,11.366225,56.4,-6.452302,43.1,0.012338,16.8,-1.966432,52.5,CN(C)C(O)c1ccc2ccc3ccc(C)nc3c2n1,"[16, 19, 1]",[]
2,13.339368,61.9,-6.212105,43.6,0.021840,26.2,-3.635618,32.2,CN1C(=O)N(C)c2nc(C)c(C)nc2C1=O,"[15, 12]",[]
2,13.922063,65.3,-6.097980,44.1,0.038679,38.6,-5.386118,17.3,CC(C)(C)OC(=O)[N-]c1ccccc1C[C-]=O,"[15, 6, 7]",[]
2,14.327645,66.8,-6.186394,43.6,0.012079,16.3,-4.321611,27.7,CC(N)=[NH+][O-],[4],"[{'functional_group': 'hydroxyl', 'smiles_inds': [0]}]"
2,15.208412,69.8,-6.359779,43.1,0.013123,16.8,-22.486331,0.5,OCc1ccc(cn1)c1ccc(cc1)C(=O)[O-],"[0, 7]",[]
2,25.105520,85.1,-11.251159,22.8,0.106783,61.9,-5.468578,16.8,CC1=C(C(=NN1)C)N(=O)=O,[4],[]
2,26.134691,87.6,-3.318816,59.9,0.004495,7.4,-7.219097,9.9,O1C(=NN=C1c1ccc([c-]c1)c1ccccn1)c1ccccc1,"[9, 16]","[{'functional_group': 'chloro', 'smiles_inds': [7]}]"
2,41.191945,96.0,-8.700832,34.2,0.739531,92.6,-7.816521,6.9,[NH3+]C(CC1=CNC=N1)C(=O)[O-],"[10, 0]",[]
3,0.099537,0.0,-2.106378,73.7,0.022454,26.8,-3.834332,31.9,C1CN=C(CN2[C-]=Cc3ccccc23)O1,"[6, 2]",[]
3,0.130716,0.5,-6.937764,43.7,0.712586,92.5,-1.239196,67.6,N(N=NC1=NN=N[N-]1)C1=NN=N[N-]1,"[1, 12, 7]","[{'functional_group': 'fluoro', 'smiles_inds': [0]}]"
3,0.242619,1.4,-9.278987,33.3,0.001600,1.4,-0.355754,92.0,Cc1cc2N=C(Nc2c(c1C)N(=O)=O)C1=Nc2cc(C)c(C)c(c2N1)N(=O)=O,"[4, 15]",[]
3,0.242619,1.4,-9.278987,33.3,0.001600,1.4,-0.355754,92.0,Cc1cc2N=C(Nc2c(c1C)N(=O)=O)C1=Nc2cc(C)c(C)c(c2N1)N(=O)=O,"[4, 15]","[{'functional_group': 'amide', 'smiles_inds': [17]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [10]}]"
3,0.380136,2.8,-6.488847,44.6,0.044110,45.1,-2.256407,49.3,CC1=NC(=CN1)C=NC1CCCCC1N,"[2, 7, 14]","[{'functional_group': 'ether', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [8]}]"
3,0.484489,3.3,-1.269051,88.7,0.896193,95.3,-4.811661,22.1,CC(=NN=C([O-])c1ccc(Cl)cc1)c1ccccn1,"[18, 2, 5]",[]
3,0.803127,5.2,-5.587911,46.9,0.014563,19.2,-1.574505,61.0,C[Si](C)(C)CSc1cccc2cccnc12,"[5, 14]",[]
3,0.820135,5.6,-2.335179,70.9,0.011428,15.0,-4.631709,25.8,CC(N)c1cccc[c-]1,"[2, 8]",[]
3,0.837113,6.1,-30.253106,1.9,0.035498,38.5,-2.926789,39.9,NC1=NC2=[NH+]CCN=C2C(=O)N1,"[10, 7]","[{'functional_group': 'methyl_ester', 'smiles_inds': [11]}, {'functional_group': 'cyano', 'smiles_inds': [4]}]"
3,1.000807,6.6,-6.158796,45.1,0.103750,63.4,-4.095703,31.0,S=C(NCCc1ccccc1)NN=Cc1ccccn1,"[0, 19, 12]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [16]}]"
3,1.108206,7.5,-5.769697,46.5,0.018135,23.0,-0.843029,81.2,CN1c2ccccc2N=C1c1ncccn1,"[8, 11]","[{'functional_group': 'ether', 'smiles_inds': [0]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [14]}]"
3,1.236492,8.9,-2.317456,71.4,0.483724,87.3,-11.133808,3.8,O=C1c2ccccc2C(=O)c2c(cccc12)[N-]Cc1ccccn1,"[23, 9, 16]","[{'functional_group': 'carboxylate', 'smiles_inds': [20]}]"
3,1.299434,9.4,-2.468262,70.4,0.003365,3.8,-2.944266,39.9,c1ccc(nc1)C1=NN=C[N-]1,"[4, 10]",[]
3,1.553951,10.3,-1.342500,85.4,0.193225,72.8,-6.169811,14.1,Brc1ccc([O-])c(C=NNc2ccccn2)c1,"[5, 8, 15]","[{'functional_group': 'tribromo', 'smiles_inds': [14]}]"
3,1.591722,10.8,-5.932224,46.0,0.029078,31.9,-0.403330,89.7,Cc1ccc(cc1)N=NC1=NC=CN1,"[10, 7]","[{'functional_group': 'hydroxyl', 'smiles_inds': [12]}, {'functional_group': 'amide', 'smiles_inds': [0]}]"
3,1.778381,11.3,-6.677865,44.6,0.056257,51.6,-4.943629,20.7,N1C=NN=N1,[2],"[{'functional_group': 'tribromo', 'smiles_inds': [1]}, {'functional_group': 'bromo', 'smiles_inds': [0]}]"
3,1.782917,11.7,-5.866588,46.5,0.005511,8.0,-0.915232,76.5,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [2]}, {'functional_group': 'cyanimide', 'smiles_inds': [15]}]"
3,1.782917,11.7,-5.866588,46.5,0.005511,8.0,-0.915232,76.5,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [2]}, {'functional_group': 'cyanimide', 'smiles_inds': [15]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [4]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [0]}]"
3,1.862260,13.1,-6.683359,44.6,0.054217,51.2,-4.914792,20.7,N1C=NN=N1,[2],"[{'functional_group': 'tribromo', 'smiles_inds': [1]}]"
3,2.104774,13.6,-6.513262,44.6,0.017203,23.0,-0.543508,86.4,N1C=CC(=N1)C1=Nc2ccccc2S1,"[6, 4]","[{'functional_group': 'thiol', 'smiles_inds': [0]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [10]}]"
3,2.200468,14.1,-10.584578,26.3,0.030185,33.8,-2.326327,49.3,CN1C(=C(N)C(=O)N(C)C1=O)N,"[11, 4]","[{'functional_group': 'cyanimide', 'smiles_inds': [0]}]"
3,3.496834,16.4,-6.103062,45.5,0.306461,79.3,-8.495616,8.0,CN(C)C([S-])=NN=Cc1cc(I)cc(I)c1[O-],"[4, 6, 16]",[]
3,4.055371,18.8,-6.907588,43.7,0.024886,30.0,-2.525037,47.9,N#Cc1n:[Te]:nc1C#N,[8],[]
3,4.210197,19.2,-1.555890,82.2,0.141342,68.1,-6.762592,12.2,CCCCCCCCCCCCN(CCN=Cc1ccccc1[O-])CCN(CCCCCCCCCCCC)CCN=Cc1ccccc1[O-],"[26, 23, 41, 15, 12, 49]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [42]}, {'functional_group': 'amino', 'smiles_inds': [39]}]"
3,4.600647,21.6,-6.731199,44.1,1.085822,95.3,-4.894498,20.7,CSC(N)=NN=Cc1c([O-])c(C)[nH+]cc1CO,"[9, 5, 3]","[{'functional_group': 'cyano', 'smiles_inds': [6]}, {'functional_group': 'chloro', 'smiles_inds': [11]}]"
3,5.018574,23.0,-5.734508,46.5,0.022947,27.2,-1.938286,54.5,C(Oc1cc(nc(c1)c1ccccn1)c1ccccn1)c1ccc2ccccc2c1,"[13, 5, 19]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [11]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [0]}]"
3,5.034440,23.5,-5.741209,46.5,0.022551,27.2,-1.934860,54.5,C(Oc1cc(nc(c1)c1ccccn1)c1ccccn1)c1ccc2ccccc2c1,"[13, 5, 19]",[]
3,5.435913,24.9,-10.933797,24.4,0.574530,89.2,-4.762119,22.5,O=C1NC=NN1,[4],[]
3,5.459072,25.8,-8.892703,34.7,0.028185,31.9,-3.903507,31.5,Fc1c(F)c(C=Cc2ccncc2)c(F)c(F)c1I,[10],[]
3,5.465932,26.3,-10.934899,24.4,0.575229,89.2,-4.766669,22.5,O=C1NC=NN1,[4],"[{'functional_group': 'chloro', 'smiles_inds': [3]}, {'functional_group': 'bromo', 'smiles_inds': [5]}]"
3,6.035268,31.5,-3.392976,62.0,0.014261,18.8,-4.315485,29.1,O=C([O-])c1ncccc1OC(=O)C1CC2CC1C=C2,"[2, 4]",[]
3,6.843032,35.7,-1.791167,77.9,0.075951,58.2,-7.165922,10.8,Clc1cccc(NN=Cc2cc(Br)cc(Br)c2[O-])n1,"[18, 17, 7]",[]
3,7.167586,37.6,-6.050571,45.5,0.004044,5.2,-1.269852,67.1,COCC(N=Cc1ccccn1)c1ccccc1,"[11, 4]",[]
3,7.290981,38.0,-5.754402,46.5,0.005849,8.0,-1.794688,55.9,Cc1cnc(cc1C)c1ccccn1,"[13, 3]",[]
3,7.363732,38.5,-6.475721,44.6,0.108977,63.4,-10.621526,4.2,CCN(CC)c1ccc(C=Nc2cc(ccc2[O-])N(=O)=O)c([O-])c1,"[17, 10, 22]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [12]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [15]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [1]}]"
3,7.424733,39.4,-7.776827,38.5,0.013517,16.9,-3.551879,34.3,CC1=CC(=NN1)CC(=O)Nc1ccccc1NC(=O)c1ccccc1,"[8, 4]",[]
3,7.556593,39.9,-6.498912,44.6,0.100891,61.5,-10.179441,5.2,CCN(CC)c1ccc(C=Nc2cc(ccc2[O-])N(=O)=O)c([O-])c1,"[17, 10, 22]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [12]}]"
