generation,sco_kcal,sco_kcal_percentile,octanol_gsolv_eV,octanol_gsolv_eV_percentile,octanol_hl_gap_eV,octanol_hl_gap_eV_percentile,octanol_dipole,octanol_dipole_percentile,SMILES,coordList,functionalization
2,0.373582,0.9,-6.706620,48.4,0.000671,0.0,-2.498118,40.0,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'ether', 'smiles_inds': [16]}]"
2,1.004562,4.2,-1.668777,83.3,0.028473,39.1,-8.254791,8.4,NC1CCCCC1N=Cc1ccc(Br)cc1[O-],"[16, 7, 0]",[]
2,1.168465,5.6,-6.937387,46.5,0.066648,56.7,-7.980815,8.8,NC(=NN1C(Nc2ccccc2C1=O)C1=NC=CN1)c1ccccn1,"[24, 2, 15]",[]
2,1.439712,8.4,-6.646779,48.4,0.033815,44.2,-2.706899,35.3,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'carbonyl', 'smiles_inds': [4]}, {'functional_group': 'ketone', 'smiles_inds': [2]}]"
2,1.514365,8.8,-7.012856,46.5,0.004891,11.2,-0.358269,86.0,CC(=N)C=N,"[2, 4]","[{'functional_group': 'phosphonate', 'smiles_inds': [3]}]"
2,2.134260,13.0,-6.088591,49.3,0.254315,76.3,-8.774236,7.0,CC(=O)C(N=Nc1ccc(cc1[O-])C(O)=O)=C(C)[O-],"[18, 5, 12]","[{'functional_group': 'hydroxyl', 'smiles_inds': [14]}]"
2,2.586473,14.9,-5.975728,49.8,0.344714,80.0,-12.654601,1.4,CC(=O)C(N=Nc1ccc(cc1[O-])N(=O)=O)=C(C)[O-],"[12, 18, 5]","[{'functional_group': 'phenyl', 'smiles_inds': [8]}]"
2,2.696624,15.8,-8.746319,36.7,0.024264,35.3,-3.381267,29.3,NC1=NC(=CS1)C(=NO)C(O)=O,"[7, 2]","[{'functional_group': 'bromo', 'smiles_inds': [10]}, {'functional_group': 'aldehyde', 'smiles_inds': [0]}, {'functional_group': 'aldehyde', 'smiles_inds': [4]}]"
2,2.859851,17.2,-8.565277,37.2,0.013804,25.1,-2.552885,38.6,C1=CN(C=N1)c1ccc(nn1)N1C=CN=C1,[4],"[{'functional_group': 'trifluro', 'smiles_inds': [0]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [3]}]"
2,3.169889,20.5,-9.217717,33.0,0.183838,72.1,-7.527263,9.8,CCOC(=O)C1=C(N)NN=C1,[9],"[{'functional_group': 'ethyl', 'smiles_inds': [1]}, {'functional_group': 'phenyl', 'smiles_inds': [8]}]"
2,3.773365,23.7,-2.106590,75.3,0.016056,27.4,-4.488542,22.8,Clc1ccc2[N-]C(=Cc2c1)c1ccccn1,"[15, 5]",[]
2,4.170215,26.0,-23.431254,5.6,3.507105,97.2,-0.793704,74.4,[NH3+]C12CNCCNCC([NH2+]CCCCCCCCCCCCC)(CNCCNC1)CNCCNC2,"[6, 3, 24, 27, 30, 33]","[{'functional_group': 'ethyl', 'smiles_inds': [7]}]"
2,4.615602,30.2,-6.069316,49.8,0.080898,60.0,-13.168252,1.4,O=N(=O)c1cc(C=Nc2ccccc2[O-])c([O-])c(c1)N(=O)=O,"[16, 14, 7]","[{'functional_group': 'thiol', 'smiles_inds': [12]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}]"
2,4.657607,31.2,-53.420965,0.9,2.307114,96.7,-8.376627,8.4,[NH3+]C12C[NH2+]CC[NH2+]CC(C)(CNCC[NH2+]C1)CSCCNC2,"[17, 6, 11, 20, 3, 14]","[{'functional_group': 'carbonyl', 'smiles_inds': [16]}, {'functional_group': 'amino', 'smiles_inds': [2]}]"
2,5.328965,33.5,-6.109434,49.3,0.021826,33.5,-3.635000,27.0,CC1=CC=C(O1)C=NNC(N)=S,"[11, 7]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [8]}, {'functional_group': 'chloro', 'smiles_inds': [6]}]"
2,5.451440,34.0,-23.452360,5.6,0.143212,68.4,-1.943399,53.5,[NH3+]C12CNCCNCC([NH2+]CC3=CC=CS3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]","[{'functional_group': 'amino', 'smiles_inds': [21]}]"
2,5.890218,37.2,-8.523549,37.7,0.074786,59.1,-6.512611,12.1,CC12CNCN3CN(CN4CC(C)(CNCC(CNC1)(C4)N(=O)=O)C3)C2,"[9, 18, 14, 5, 3, 7]",[]
2,5.952153,38.1,-6.286277,49.3,0.006661,15.3,-2.802830,34.4,Cc1cccc(N=CNc2nccc(C)n2)n1,"[16, 6]","[{'functional_group': 'thiol', 'smiles_inds': [11]}]"
2,6.535531,40.0,-9.371553,31.2,0.036932,46.5,-0.493466,83.3,NC1C=C(Cl)C(=CC1=Nc1c(Cl)cccc1Cl)Cl,"[0, 8]","[{'functional_group': 'hydroxyl', 'smiles_inds': [6]}, {'functional_group': 'carboxyl', 'smiles_inds': [12]}]"
2,7.301956,45.1,-3.010612,65.6,0.000785,0.9,-6.246162,13.5,Brc1cc(Br)cc(c1)C1=N[N-]C(=N1)c1ccccn1,"[10, 18]","[{'functional_group': 'carboxylate', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [15]}]"
2,7.367657,46.0,-6.142964,49.3,0.052612,54.0,-3.588939,27.4,C1C(CC(CC1N=CC1=CNC=N1)N=CC1=CNC=N1)N=CC1=CNC=N1,"[20, 6, 12, 26, 13, 19]",[]
2,7.959744,49.3,-7.321534,45.6,0.008245,17.2,-0.620797,80.9,ON=C1C(=O)NC(=O)NC1=O,"[1, 10]","[{'functional_group': 'trifluro', 'smiles_inds': [8]}, {'functional_group': 'methyl', 'smiles_inds': [5]}]"
2,8.336873,50.2,-6.075449,49.8,0.015644,26.5,-4.790211,21.9,Nc1ncc(cn1)c1ccc(nc1)c1ccccn1,"[11, 18]","[{'functional_group': 'chloro', 'smiles_inds': [17]}, {'functional_group': 'thiol', 'smiles_inds': [12]}]"
2,9.266031,55.3,-7.132210,45.6,0.002086,5.6,-0.664251,80.0,CCOC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)OCC,"[9, 16]",[]
2,10.389162,60.0,-14.287723,13.5,0.144899,68.4,-7.927023,8.8,CC12CNCCNCC([NH2+]CC3=CSC=C3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]",[]
2,12.254809,66.5,-4.509258,56.3,0.009735,18.6,-8.028889,8.8,O=C([O-])c1ccnc(n1)c1ccccn1,"[14, 6]",[]
2,12.360701,67.4,-14.460998,13.0,1.487652,94.9,-7.053191,11.2,[NH3+]C12CNCCSCC(CO)(CSCCNC1)CSCCNC2,"[6, 12, 18, 3, 15, 21]","[{'functional_group': 'carboxyl', 'smiles_inds': [4]}]"
2,12.579832,68.4,-25.866563,5.1,0.002338,6.0,-2.217911,49.3,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]",[]
2,12.579832,68.4,-25.866563,5.1,0.002338,6.0,-2.217911,49.3,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]","[{'functional_group': 'amide', 'smiles_inds': [20]}, {'functional_group': 'carboxylate', 'smiles_inds': [19]}]"
2,12.579832,68.4,-25.866563,5.1,0.002338,6.0,-2.217911,49.3,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [20]}, {'functional_group': 'tribromo', 'smiles_inds': [3]}]"
2,12.579832,68.4,-25.866563,5.1,0.002338,6.0,-2.217911,49.3,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]","[{'functional_group': 'ketone', 'smiles_inds': [3]}, {'functional_group': 'methyl_ester', 'smiles_inds': [20]}]"
2,13.709838,72.6,-3.300562,65.1,0.003931,8.8,-4.663162,22.3,Oc1cccc(n1)C(=O)[O-],"[6, 9]",[]
2,13.709882,73.0,-3.320037,64.7,0.006317,14.4,-4.770073,22.3,Oc1cccc(n1)C(=O)[O-],"[6, 9]","[{'functional_group': 'fluoro', 'smiles_inds': [3]}, {'functional_group': 'chloro', 'smiles_inds': [2]}, {'functional_group': 'bromo', 'smiles_inds': [4]}]"
2,14.257181,76.3,-5.842137,50.2,0.009724,18.6,-4.360164,23.7,OC(=O)c1cnc(cc1C(O)=O)c1cc(C(O)=O)c(cn1)C(=O)[O-],"[20, 5]","[{'functional_group': 'trichloro', 'smiles_inds': [7]}]"
2,18.283325,82.3,-2.965133,66.0,0.064416,56.3,-9.302032,5.1,OCC(N=Cc1cc(ccc1[O-])N(=O)=O)c1ccccc1,"[11, 0, 3]",[]
2,24.925975,90.2,-4.977109,54.0,0.037377,47.4,-5.419470,17.7,Fc1c(F)c(F)c(Sc2c(F)c(F)c(F)c(F)c2[S-])c([O-])c1F,"[18, 7, 20]",[]
2,25.086518,91.2,-19.430877,6.0,0.003735,8.8,-10.622148,3.3,OC(c1cccc(n1)C(=O)NCc1[nH+]cccc1)(c1cccc(n1)C(=O)NCc1[nH+]cccc1)c1cccc(n1)C(=O)NCc1ccccn1,"[7, 23, 39, 9, 25, 41]","[{'functional_group': 'ketone', 'smiles_inds': [4]}, {'functional_group': 'cyano', 'smiles_inds': [15]}]"
2,37.046741,98.1,-66.261515,0.5,0.002714,7.0,-1.029658,67.9,[nH+]1cc[nH+]c2c1c1cccnc1c1ncccc21,"[13, 10]",[]
3,0.047118,0.0,-6.663733,50.9,0.095491,64.5,-2.034115,53.6,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'ether', 'smiles_inds': [16]}, {'functional_group': 'amide', 'smiles_inds': [25]}, {'functional_group': 'bromo', 'smiles_inds': [17]}]"
3,0.129985,0.3,-6.687270,50.9,0.003284,9.2,-2.394251,46.1,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'bromo', 'smiles_inds': [4]}, {'functional_group': 'carboxylate', 'smiles_inds': [16]}]"
3,0.188584,0.7,-6.686958,50.9,0.002587,8.5,-2.390985,46.1,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'carbonyl', 'smiles_inds': [4]}, {'functional_group': 'ketone', 'smiles_inds': [2]}, {'functional_group': 'cyano', 'smiles_inds': [18]}, {'functional_group': 'chloro', 'smiles_inds': [24]}]"
3,0.373582,1.0,-6.706620,50.9,0.000671,1.0,-2.498118,41.6,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'ether', 'smiles_inds': [16]}]"
3,1.004562,3.8,-1.668777,84.6,0.028473,40.6,-8.254791,9.9,NC1CCCCC1N=Cc1ccc(Br)cc1[O-],"[16, 7, 0]",[]
3,1.168465,4.8,-6.937387,48.5,0.066648,56.7,-7.980815,10.6,NC(=NN1C(Nc2ccccc2C1=O)C1=NC=CN1)c1ccccn1,"[24, 2, 15]",[]
3,1.439712,6.8,-6.646779,50.9,0.033815,44.4,-2.706899,37.5,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'carbonyl', 'smiles_inds': [4]}, {'functional_group': 'ketone', 'smiles_inds': [2]}]"
3,1.514365,7.2,-7.012856,48.1,0.004891,11.6,-0.358269,85.3,CC(=N)C=N,"[2, 4]","[{'functional_group': 'phosphonate', 'smiles_inds': [3]}]"
3,2.134260,10.6,-6.088591,52.2,0.254315,76.5,-8.774236,7.8,CC(=O)C(N=Nc1ccc(cc1[O-])C(O)=O)=C(C)[O-],"[18, 5, 12]","[{'functional_group': 'hydroxyl', 'smiles_inds': [14]}]"
3,2.170810,10.9,-7.628226,44.0,0.657223,87.4,-0.153838,93.9,Fc1ccccc1CN1CN(CN(C1)Cc1ccccc1F)Cc1ccccc1F,"[10, 8, 12]","[{'functional_group': 'cyano', 'smiles_inds': [26]}, {'functional_group': 'bromo', 'smiles_inds': [17]}]"
3,2.464738,12.3,-5.909682,52.9,0.594891,87.0,-9.636177,5.5,CC(=NO)C(C)=NN=C([O-])c1cc[nH+]cc1,"[2, 9, 6]",[]
3,2.586473,13.3,-5.975728,52.6,0.344714,80.9,-12.654601,1.7,CC(=O)C(N=Nc1ccc(cc1[O-])N(=O)=O)=C(C)[O-],"[12, 18, 5]","[{'functional_group': 'phenyl', 'smiles_inds': [8]}]"
3,2.696624,14.0,-8.746319,38.2,0.024264,36.2,-3.381267,32.4,NC1=NC(=CS1)C(=NO)C(O)=O,"[7, 2]","[{'functional_group': 'bromo', 'smiles_inds': [10]}, {'functional_group': 'aldehyde', 'smiles_inds': [0]}, {'functional_group': 'aldehyde', 'smiles_inds': [4]}]"
3,2.859851,15.0,-8.565277,38.6,0.013804,24.9,-2.552885,40.6,C1=CN(C=N1)c1ccc(nn1)N1C=CN=C1,[4],"[{'functional_group': 'trifluro', 'smiles_inds': [0]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [3]}]"
3,3.169889,17.7,-9.217717,35.2,0.183838,72.7,-7.527263,11.6,CCOC(=O)C1=C(N)NN=C1,[9],"[{'functional_group': 'ethyl', 'smiles_inds': [1]}, {'functional_group': 'phenyl', 'smiles_inds': [8]}]"
3,3.675422,19.5,-6.357847,51.9,0.087908,62.5,-13.264028,1.7,CC(=NN=C([O-])Cc1c[nH+]ccc1)c1cnccn1,"[5, 2, 18]",[]
3,3.773365,20.5,-2.106590,76.5,0.016056,27.3,-4.488542,25.3,Clc1ccc2[N-]C(=Cc2c1)c1ccccn1,"[15, 5]",[]
3,4.170215,22.9,-23.431254,8.5,3.507105,97.6,-0.793704,74.4,[NH3+]C12CNCCNCC([NH2+]CCCCCCCCCCCCC)(CNCCNC1)CNCCNC2,"[6, 3, 24, 27, 30, 33]","[{'functional_group': 'ethyl', 'smiles_inds': [7]}]"
3,4.441643,24.2,-5.364876,55.6,0.012221,24.6,-2.949690,35.2,Fc1cc(cc(F)c1Br)[N-]C(=O)c1cccc(n1)C(=O)[N-]c1cc(F)c(Br)c(F)c1,"[17, 9, 20]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [4]}]"
3,4.615602,26.6,-6.069316,52.6,0.080898,60.4,-13.168252,1.7,O=N(=O)c1cc(C=Nc2ccccc2[O-])c([O-])c(c1)N(=O)=O,"[16, 14, 7]","[{'functional_group': 'thiol', 'smiles_inds': [12]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}]"
3,4.639837,27.0,-22.681896,8.5,3.200492,97.6,-0.967245,70.3,CCCC[NH2+]C12CNCCNCC([NH2+]CCCC)(CNCCNC1)CNCCNC2,"[7, 22, 28, 10, 25, 19]","[{'functional_group': 'carbonyl', 'smiles_inds': [3]}, {'functional_group': 'phosphonate', 'smiles_inds': [16]}]"
3,4.657607,27.6,-53.420965,3.1,2.307114,96.9,-8.376627,9.9,[NH3+]C12C[NH2+]CC[NH2+]CC(C)(CNCC[NH2+]C1)CSCCNC2,"[17, 6, 11, 20, 3, 14]","[{'functional_group': 'carbonyl', 'smiles_inds': [16]}, {'functional_group': 'amino', 'smiles_inds': [2]}]"
3,4.696599,28.0,-14.242999,16.0,0.112253,66.6,-7.456001,11.9,CC12CNCCNCC([NH2+]CC3=CC=CS3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]","[{'functional_group': 'ketone', 'smiles_inds': [22]}]"
3,5.328965,29.7,-6.109434,52.2,0.021826,34.1,-3.635000,30.4,CC1=CC=C(O1)C=NNC(N)=S,"[11, 7]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [8]}, {'functional_group': 'chloro', 'smiles_inds': [6]}]"
3,5.451440,30.0,-23.452360,8.5,0.143212,69.6,-1.943399,54.6,[NH3+]C12CNCCNCC([NH2+]CC3=CC=CS3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]","[{'functional_group': 'amino', 'smiles_inds': [21]}]"
3,5.660520,31.1,-2.968889,67.6,0.009024,18.1,-4.243893,26.6,O=C1Nc2nccnc2C(=N1)[O-],"[11, 7]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'iodo', 'smiles_inds': [6]}, {'functional_group': 'hydroxyl', 'smiles_inds': [2]}]"
3,5.890218,32.8,-8.523549,39.2,0.074786,59.0,-6.512611,14.7,CC12CNCN3CN(CN4CC(C)(CNCC(CNC1)(C4)N(=O)=O)C3)C2,"[9, 18, 14, 5, 3, 7]",[]
3,5.952153,33.4,-6.286277,52.2,0.006661,15.4,-2.802830,36.9,Cc1cccc(N=CNc2nccc(C)n2)n1,"[16, 6]","[{'functional_group': 'thiol', 'smiles_inds': [11]}]"
3,6.535531,35.2,-9.371553,33.8,0.036932,47.1,-0.493466,82.6,NC1C=C(Cl)C(=CC1=Nc1c(Cl)cccc1Cl)Cl,"[0, 8]","[{'functional_group': 'hydroxyl', 'smiles_inds': [6]}, {'functional_group': 'carboxyl', 'smiles_inds': [12]}]"
3,7.008876,37.2,-5.719616,53.6,0.003852,9.9,-6.400711,15.0,[nH+]1ccc(cc1)C1=N[N-]C(=N1)c1ccccn1,"[8, 16]","[{'functional_group': 'bromo', 'smiles_inds': [5]}]"
3,7.301956,39.2,-3.010612,67.2,0.000785,1.7,-6.246162,16.7,Brc1cc(Br)cc(c1)C1=N[N-]C(=N1)c1ccccn1,"[10, 18]","[{'functional_group': 'carboxylate', 'smiles_inds': [14]}, {'functional_group': 'chloro', 'smiles_inds': [15]}]"
3,7.367657,39.9,-6.142964,52.2,0.052612,53.9,-3.588939,30.7,C1C(CC(CC1N=CC1=CNC=N1)N=CC1=CNC=N1)N=CC1=CNC=N1,"[20, 6, 12, 26, 13, 19]",[]
3,7.367657,39.9,-6.142964,52.2,0.052612,53.9,-3.588939,30.7,C1C(CC(CC1N=CC1=CNC=N1)N=CC1=CNC=N1)N=CC1=CNC=N1,"[20, 6, 12, 26, 13, 19]","[{'functional_group': 'ketone', 'smiles_inds': [1]}, {'functional_group': 'carbonyl', 'smiles_inds': [4]}]"
3,7.778418,43.0,-3.219091,66.6,0.000431,0.7,-7.527445,11.6,CN([O-])C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,"[2, 4]","[{'functional_group': 'amide', 'smiles_inds': [0]}, {'functional_group': 'fluoro', 'smiles_inds': [10]}]"
3,7.959744,44.0,-7.321534,46.4,0.008245,17.1,-0.620797,80.2,ON=C1C(=O)NC(=O)NC1=O,"[1, 10]","[{'functional_group': 'trifluro', 'smiles_inds': [8]}, {'functional_group': 'methyl', 'smiles_inds': [5]}]"
3,8.226202,44.7,-7.102800,47.1,0.005234,12.3,-0.005099,100.0,N#CC#N,[3],[]
3,8.336873,45.7,-6.075449,52.6,0.015644,26.6,-4.790211,24.2,Nc1ncc(cn1)c1ccc(nc1)c1ccccn1,"[11, 18]","[{'functional_group': 'chloro', 'smiles_inds': [17]}, {'functional_group': 'thiol', 'smiles_inds': [12]}]"
3,8.466566,46.8,-3.897993,62.5,0.238837,75.4,-17.040901,0.3,CC(=NNC(=O)c1cc(cc(c1[O-])N(=O)=O)N(=O)=O)c1nccnc1C,"[20, 5, 2]",[]
3,9.266031,51.5,-7.132210,46.8,0.002086,6.8,-0.664251,79.2,CCOC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)OCC,"[9, 16]",[]
3,9.879799,53.9,-19.060354,9.2,0.086108,61.8,-2.331819,47.1,O=C1N(N=Cc2ccccn2)C(Nc2ccccc12)c1[nH+]cccc1,"[0, 3, 10]",[]
3,10.389162,56.7,-14.287723,16.0,0.144899,69.6,-7.927023,10.6,CC12CNCCNCC([NH2+]CC3=CSC=C3)(CNCCNC1)CNCCNC2,"[17, 26, 20, 6, 23, 3]",[]
3,12.254809,62.1,-4.509258,58.7,0.009735,18.4,-8.028889,10.6,O=C([O-])c1ccnc(n1)c1ccccn1,"[14, 6]",[]
3,12.360701,62.8,-14.460998,15.7,1.487652,95.6,-7.053191,13.0,[NH3+]C12CNCCSCC(CO)(CSCCNC1)CSCCNC2,"[6, 12, 18, 3, 15, 21]","[{'functional_group': 'carboxyl', 'smiles_inds': [4]}]"
3,12.579832,63.8,-25.866563,8.2,0.002338,7.5,-2.217911,49.5,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]",[]
3,12.579832,63.8,-25.866563,8.2,0.002338,7.5,-2.217911,49.5,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]","[{'functional_group': 'amide', 'smiles_inds': [20]}, {'functional_group': 'carboxylate', 'smiles_inds': [19]}]"
3,12.579832,63.8,-25.866563,8.2,0.002338,7.5,-2.217911,49.5,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [20]}, {'functional_group': 'tribromo', 'smiles_inds': [3]}]"
3,12.579832,63.8,-25.866563,8.2,0.002338,7.5,-2.217911,49.5,[nH+]1c2ccccc2nc2c1c1cccnc1c1ncccc21,"[14, 17]","[{'functional_group': 'ketone', 'smiles_inds': [3]}, {'functional_group': 'methyl_ester', 'smiles_inds': [20]}]"
