generation,section,smiles,coordList,functionalization,success_prob
0,bottom,CC(C)(C)C(=O)OCC1OC(SCCSC2OC(COC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C2OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C,"[11, 14]","[{'functional_group': 'cyano', 'smiles_inds': [26]}, {'functional_group': 'phenyl', 'smiles_inds': [40]}]",2.2929873700868306e-16
0,bottom,COCC1OC2OC3C(COC)OC(OC4C5CP(=O)(CC6OC(OC7C(COC)OC(OC8C9CP(CC%10OC(OC1C(OC)C2OC)C(OC)C(OC)C%10OC(O9)C(OC)C8OC)c1ccccc1)C(OC)C7OC)C(OC)C(OC)C6OC(O5)C(OC)C4OC)c1ccccc1)C(OC)C3OC,[36],"[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [45]}, {'functional_group': 'bromo', 'smiles_inds': [57]}]",3.068319219291551e-16
0,bottom,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C6CP(CC7OC(OC8C(COC)OC(OC9C(COC)OC(OC1C(OC)C2OC)C(OC)C9OC)C(OC)C8OC)C(OC)C(OC)C7OC(O6)C(OC)C5OC)c1ccccc1)C(OC)C4OC)C(OC)C3OC,[26],[],3.709031208040974e-16
0,bottom,CCCC[P](CCCC)(CCCC)CCP(CCP(CCP(CC[P](CCCC)(CCCC)CCCC)CC[P](CCCC)(CCCC)CCCC)c1ccccc1)CC[P](CCCC)(CCCC)CCCC,"[15, 18, 21]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [22]}]",4.973245751747857e-16
0,bottom,CC(C)(C)C(=O)OCC1OC(SCCSC2OC(COC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C2OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C,"[11, 14]",[],5.47119619043345e-16
0,bottom,CC(C)COc1cc(nc2nc(NC(=O)c3cc(OCC(C)C)c4ccc(NC(=O)c5ccc(nn5)c5cccc(n5)c5ccc(nn5)C(=O)Nc5ccc6c(OCC(C)C)cc(nc6n5)C(=O)Nc5ccc6c(OCC(C)C)cc(nc6n5)C(=O)Nc5cccc(NC(=O)c6cc(OCC(C)C)c7cccc(NC(=O)c8cc(OCC(C)C)c9cccc(NC(=O)c%10cc(OCC(C)C)c%11cccc(c%11n%10)N(=O)=O)c9n8)c7n6)n5)nc4n3)ccc12)C(=O)Nc1cccc(NC(=O)c2cc(OCC(C)C)c3cccc(NC(=O)c4cc(OCC(C)C)c5cccc(NC(=O)c6cc(OCC(C)C)c7cccc(c7n6)N(=O)=O)c5n4)c3n2)n1,"[47, 41, 34]",[],7.059727768361496e-16
0,bottom,CC(C)(C)c1cc2c(OP(Oc3c2cc(cc3C(C)(C)C)C(C)(C)C)O[Si]2(O[Si]3(O[Si](OP4Oc5c(cc(cc5C(C)(C)C)C(C)(C)C)c5cc(cc(c5O4)C(C)(C)C)C(C)(C)C)(O[Si]4(O[Si](O3)(O[Si](O2)(O[Si](O4)(O[Si](C)(c2ccccc2)c2ccccc2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)c(c1)C(C)(C)C,"[9, 32]",[],7.662922845021663e-15
0,bottom,Cc1cc(C(c2ccc(cc2)C2CCCCC2)c2ccc(cc2)C2CCCCC2)c(N=C(C)C(C)=Nc2c(cc(C)cc2C(c2ccc(cc2)C2CCCCC2)c2ccc(cc2)C2CCCCC2)C(c2ccc(cc2)C2CCCCC2)c2ccc(cc2)C2CCCCC2)c(c1)C(c1ccc(cc1)C1CCCCC1)c1ccc(cc1)C1CCCCC1,"[30, 35]",[],8.859954386389379e-15
0,bottom,COCC1OC2OC3C(COC)OC(OC4C5CP(CC6OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C(OC)C6OC(O5)C(OC)C4OC)c1ccccc1N(C)C)C(OC)C3OC,"[81, 18]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [17]}]",1.2826570282115256e-14
0,bottom,C1CCCCCCCCCP2CCCCCCCCCCCCCCCCCCP(CCCCCCCC1)CCCCCCCCCCCCCCCCCC2,"[10, 29]","[{'functional_group': 'methyl_ester', 'smiles_inds': [19]}]",1.1091744812355663e-13
0,median,CN1CCN(C)P1(=O)N1CC1,[7],[],0.20831744512925957
0,median,CCNC(=S)OCC,[4],"[{'functional_group': 'ethyl', 'smiles_inds': [6]}]",0.20835973281155287
0,median,CC(=NN=C([S-])NC1CCCCC1)C(=O)[O-],"[5, 15, 2]","[{'functional_group': 'aldehyde', 'smiles_inds': [6]}, {'functional_group': 'iodo', 'smiles_inds': [10]}]",0.2084036552625411
0,median,Cc1ccccc1N1C=CC(=N1)c1ccccn1,"[11, 7]","[{'functional_group': 'carboxyl', 'smiles_inds': [14]}]",0.20846484276981106
0,median,COc1cccc(C=Nc2ccc(C)cc2)c1[O-],"[8, 17]","[{'functional_group': 'phosphonate', 'smiles_inds': [4]}]",0.20847351443554998
0,median,C1Cc2c(nc3ccccc3c2c2ccccc2)c2nc3ccccc3c(c3ccccc3)c12,"[4, 19]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [22]}, {'functional_group': 'tribromo', 'smiles_inds': [0]}]",0.20848049783212222
0,median,C1CCC2(CCCCN2)NC1,"[8, 9]",[],0.20849935075335957
0,median,CC(=O)NN=Cc1cc(Br)ccc1[O-],"[4, 2, 13]","[{'functional_group': 'aldehyde', 'smiles_inds': [5]}, {'functional_group': 'phenyl', 'smiles_inds': [3]}, {'functional_group': 'ketone', 'smiles_inds': [10]}]",0.20851284874507053
0,median,Cc1ccc(c2ccccn2)c(c1)c1cc(C)ccc1c1ccccn1,"[25, 10]",[],0.20852016926682845
0,median,CCOC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)OCC,"[9, 16]","[{'functional_group': 'methyl_ester', 'smiles_inds': [0]}, {'functional_group': 'chloro', 'smiles_inds': [13]}, {'functional_group': 'fluoro', 'smiles_inds': [21]}]",0.20856374309946837
0,median,c1ccc(nc1)N1C=CN([CH-]1)c1ccccn1,"[9, 10]","[{'functional_group': 'cyanimide', 'smiles_inds': [5]}, {'functional_group': 'ketone', 'smiles_inds': [12]}]",0.20856596313175813
0,median,CC(=O)N([O-])c1ccc(C)cc1,"[2, 4]","[{'functional_group': 'aldehyde', 'smiles_inds': [11]}]",0.20859193672256404
0,median,CN(N=CC1=NC=CN1)C1=Nc2ccccc2N1,"[10, 2, 5]","[{'functional_group': 'ether', 'smiles_inds': [7]}]",0.20859273280895546
0,median,OC(=O)C(CC1=CN=CN1)NC(=O)c1cccc(n1)C(=O)NC(CC1=CN=CN1)C(O)=O,"[26, 7]",[],0.20866643384467676
0,median,Cc1cccc(N=CNc2nccc(C)n2)n1,"[16, 6]","[{'functional_group': 'thiol', 'smiles_inds': [11]}, {'functional_group': 'ether', 'smiles_inds': [3]}]",0.2086776265120716
0,median,CC1(C)CC(=O)C(=C([O-])C1)N=Nc1ccc(cc1[O-])N(=O)=O,"[11, 18, 8]","[{'functional_group': 'ketone', 'smiles_inds': [14]}]",0.20874322668461123
0,median,CCCCCN=CC1=CNC(=N1)C,"[11, 5]","[{'functional_group': 'methyl_ester', 'smiles_inds': [0]}, {'functional_group': 'amino', 'smiles_inds': [3]}]",0.2087593112269592
0,median,CC([O-])=CC(C)=Nc1ccc(Br)cc1,"[6, 2]","[{'functional_group': 'tribromo', 'smiles_inds': [8]}]",0.2087788605455621
0,median,[S-]C(=NNc1ccccc1)N=Nc1ccccc1,"[0, 11]",[],0.2088080694863897
0,median,C1CN(CCN(C1)CCc1ccccn1)CCc1ccccc1,"[14, 5, 2]",[],0.2088275055259649
0,top,Oc1ccccc1C=NCC(CN=Cc1ccccc1O)(CN=Cc1ccccc1[O-])CN=Cc1ccccc1[O-],"[30, 0, 40, 22, 8, 32]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [28]}]",0.9671416454564778
0,top,c1cc2ccc1c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)c1ccc(nc1)c1ccc(cn1)c1ccc(cc1)c1ccc(cc1)c1ccc2cc1,"[35, 28]","[{'functional_group': 'carboxyl', 'smiles_inds': [41]}, {'functional_group': 'trichloro', 'smiles_inds': [50]}]",0.9687943107819427
0,top,N1C2C1C1NC1C1NC1C1NC1C1NC1C1NC21,"[0, 4, 7, 10, 13, 16]",[],0.9725736729514246
0,top,CC(CN)(CN)c1cccc(n1)C(C)(CN)CN=Cc1ccccc1[O-],"[11, 3, 5, 17, 15, 25]","[{'functional_group': 'carboxylate', 'smiles_inds': [23]}]",0.9731588231915254
0,top,[OH2+]C1C(N)C(O)C(N)C(O)C1N,"[3, 7, 11]",[],0.974422316800169
0,top,NCC(CN)(CN)CO,"[4, 6, 0]","[{'functional_group': 'methyl_ester', 'smiles_inds': [1]}, {'functional_group': 'amino', 'smiles_inds': [7]}]",0.974904183486959
0,top,OC(CN(CC(=O)[O-])CC(=O)[O-])CN(CC(=O)[O-])CC(=O)[O-],"[13, 3, 21, 17, 11, 7]",[],0.9817224558755633
0,top,Oc1ccccc1C=NCC(CN=Cc1ccccc1[O-])(CN=Cc1ccccc1[O-])CN=Cc1ccccc1[O-],"[20, 30, 40, 12, 22, 32]","[{'functional_group': 'cyano', 'smiles_inds': [33]}]",0.9847565412228617
0,top,NC1C(O)C(N)C([O-])C(N)C1O,"[7, 9, 5]",[],0.985224147901592
0,top,NC1C(O)C(N)C([O-])C(N)C1O,"[7, 9, 5]","[{'functional_group': 'methyl', 'smiles_inds': [2]}]",0.9871715519779365
0,top,NC1C(O)C(N)C(O)C(NCCNC2C(O)C(N)C(O)C(N)C2O)C1O,"[0, 9, 12, 17, 21, 5]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [18]}]",0.9903878945309016
0,top,NC1C(O)C(N)C([O-])C(NCCNC2C(O)C(N)C(O)C(N)C2[O-])C1O,"[12, 9, 21, 5, 23, 7]","[{'functional_group': 'iodo', 'smiles_inds': [18]}]",0.9939516517725593
0,top,NC1C(O)C(N)C([O-])C(NCCNC2C(O)C(N)C(O)C(N)C2[O-])C1O,"[12, 9, 21, 5, 23, 7]",[],0.9944167584582214
0,top,NC1C(O)C(N)C([O-])C(NCCNC2C(O)C(N)C(O)C(N)C2[O-])C1O,"[12, 9, 21, 5, 23, 7]","[{'functional_group': 'bromo', 'smiles_inds': [25]}, {'functional_group': 'bromo', 'smiles_inds': [10]}]",0.9955613246653326
0,top,CCOC(=O)C12C(=O)OCc3ccc4OCCOCCOc5cc(COC(=O)C6(C(=O)OCC)C78c9c%10c%11c%12c%13c%14C%15=C%16c%17c%18c%19c%15c%13c%10c7c%19c7c%18c%10c%13c%17c%15C%16=C%16c%14c%14c%12c%12c%11c%11c%17c%18c%12c%12c%19c%18c%18c%20c%21c%22c(c%13c%13c(c%18%22)c%19C1(c%15%13)C2%16c%14%12)c%10c1c%21c(c(c%17%20)c9%11)C68c71)ccc5OCCOCCOc4c3,"[17, 20, 97, 100, 103, 14]",[],0.9999112913926027
0,top,O=C1c2[c-]c3c4c5[c-]c6C(=O)C7(c8ccccc8)C(=NC8(c9ccccn9)c9c1c1c2c2c3c3c%10c4c4c%11c5c5c6c6c%12C%13=C%14C%15=C%16C%17=C%18C(=C%19C3=C2C2=C3C%19=C%18C%18=C%16c%16c%14c%12c(c%12c%16c%18c3c(c12)c9%12)c8c76)C%10=C4C%17=C%15C%11=C5%13)c1ccccc1,"[7, 3, 10]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [81]}]",0.9999999567189789
0,top,O=C1c2[c-]c3c4c5[c-]c6C(=O)C7(c8ccccc8)C(=NC8(c9ccccn9)c9c1c1c2c2c3c3c%10c4c4c%11c5c5c6c6c%12C%13=C%14C%15=C%16C%17=C%18C(=C%19C3=C2C2=C3C%19=C%18C%18=C%16c%16c%14c%12c(c%12c%16c%18c3c(c12)c9%12)c8c76)C%10=C4C%17=C%15C%11=C5%13)c1ccccc1,"[7, 3, 10]",[],0.9999999605274181
0,top,CCOC(=O)C1=C(OC23c4c5c6c7c8c9c%10C%11=C%12C%13=C%14C%15=C%16C%17=C%18C%19=C%20C%21=C(c4c4c6c8c6c%10C(=C%19c6c%214)C%17=C%11%15)C4=C6C%20=C%18C8=C%16c%10c%14c%11c%13c%13c(c9%12)c7c7c%13c9c%11c%11c%10c8c6c(c%11c9c2c57)C134)c1ccncc1,[71],"[{'functional_group': 'aldehyde', 'smiles_inds': [0]}, {'functional_group': 'amino', 'smiles_inds': [69]}]",0.9999999933043269
0,top,N1C(c2ccccn2)C23C4=C5C6=C7C8=C9c%10c%11c%12c%13c%14c%10c8c8c%10c%14c%14c%13c%13c%15c%12c%12c%11c%11C9=C6C6=C4C4=C9c(c%12c%12c%15c%15c%13c%13c%14c%14c%10c%10c8c7c5c5c%10c7c%14c%13c8c%15c(c9%12)C(=C24)c8c7C35C1c1ccccn1)c%116,[0],[],0.9999999974659128
0,top,[O-]c1ccccc1C1=NOC23c4c5c6c7c8c9c%10c%11c%12c%13c%14c%10c%10c%15c%14c%14c%16c%13c%13c%12c%12c%17c%11c9c9c%11c%17c%17c%12c%12c%13c%13c%16c%16c%14c%14c%15c(c6c8%10)c4c%14c4c%16c6c%13c%12c8c%17c%10c%11c(c79)c5c2c%10c8c6C134,"[8, 0]","[{'functional_group': 'trifluro', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [3]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [4]}]",0.9999999989534079
1,bottom,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN%15C%16C%17N(CN%18C%19C%20N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11CN%13C(=O)N%14CN%16C(=O)N%17CN%19C(=O)N%20CN1C2=O)C%18=O)C%15=O)C%12=O)C9=O)C6=O)C3=O,"[0, 73]",[],2.8423724701709683e-20
1,bottom,O=C1N2CN3C4C5N(CN6C7C8N(CN9C%10C%11N(CN%12C%13C%14N(CN%15C%16C%17N(CN%18C%19C%20N(CN1C1C2N2CN4C(=O)N5CN7C(=O)N8CN%10C(=O)N%11CN%13C(=O)N%14CN%16C(=O)N%17CN%19C(=O)N%20CN1C2=O)C%18=O)C%15=O)C%12=O)C9=O)C6=O)C3=O,"[0, 73]","[{'functional_group': 'ethyl', 'smiles_inds': [38]}]",3.721849680624558e-20
1,bottom,O=C1N2CN3C(=O)N4CN5C(=O)N6CN7C(=O)N8CN9C(=O)N%10CN%11C(=O)N%12CN1C1%13CCCCC21N1CN2C(=O)N(CN%14C(=O)N(CN%15C(=O)N(CN%16C(=O)N(CN%17C(=O)N(CN%13C1=O)C1%12CCCCC%11%171)C1%10CCCCC9%161)C18CCCCC7%151)C16CCCCC5%141)C14CCCCC321,"[26, 0, 6]","[{'functional_group': 'iodo', 'smiles_inds': [93]}]",2.0714922009851045e-19
1,bottom,CC12N3CN4C5C6N(CN7C8C9N(CN%10C(=O)N%11CN%12C%13C%14N(CN%15C%16C%17N(CN(C3=O)C1(C)N1CN%17C(=O)N%16CN%14C(=O)N%13CN3C(=O)N(CN9C(=O)N8CN6C(=O)N5CN2C1=O)C%10(C)C%113C)C%15=O)C%12=O)C7=O)C4=O,"[71, 16, 73]",[],4.578330232044461e-19
1,bottom,CC12N3CN4C5C6N(CN7C8C9N(CN%10C(=O)N%11CN%12C%13C%14N(CN%15C%16C%17N(CN(C3=O)C1(C)N1CN%17C(=O)N%16CN%14C(=O)N%13CN3C(=O)N(CN9C(=O)N8CN6C(=O)N5CN2C1=O)C%10(C)C%113C)C%15=O)C%12=O)C7=O)C4=O,"[71, 16, 73]","[{'functional_group': 'fluoro', 'smiles_inds': [20]}, {'functional_group': 'ether', 'smiles_inds': [50]}]",5.350161019066363e-19
1,bottom,O=C1N2CN3C(=O)N4CN5C(=O)N6CN7C(=O)N8CN9C(=O)N%10CN%11C(=O)N%12CN1C1%13CCCC21N1CN2C(=O)N(CN%14C(=O)N(CN%15C(=O)N(CN%16C(=O)N(CN%17C(=O)N(CN%13C1=O)C1%12CCCC%11%171)C1%10CCCC9%161)C18CCCC7%151)C16CCCC5%141)C14CCCC321,"[54, 59]","[{'functional_group': 'cyanimide', 'smiles_inds': [77]}]",7.520217398130402e-19
1,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],[],2.2861663271740264e-16
1,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],"[{'functional_group': 'tribromo', 'smiles_inds': [18]}]",2.683118762825313e-16
1,bottom,Cc1cc(C)c(B(CCCP(CCCB(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)CCP(CCCB(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)CCCB(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1,"[35, 10]","[{'functional_group': 'aldehyde', 'smiles_inds': [91]}]",3.2437705466928145e-16
1,bottom,COCC1OC2OC3C(COC)OC(OC4C(CP(c5ccccc5)c5ccccc5)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(CP(c8ccccc8)c8ccccc8)OC(OC1C(OC)C2OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,"[18, 53]","[{'functional_group': 'phenyl', 'smiles_inds': [93]}]",7.05753521542136e-16
1,bottom,CCCCCC1c2cc3C(CCCCC)c4cc5C(CCCCC)c6cc7C(CCCCC)c8cc1c1OCOc2cc3OCOc4c(P(c2ccccc2)c2ccccc2)c5OCOc6cc7OCOc8c1OCc1cccc(COc2c3OCOc4cc5OCOc6c7cc8C(CCCCC)c9cc%10C(CCCCC)c(cc3C(CCCCC)c4cc5C7CCCCC)c2OCOc%10cc9OCOc8c6P(c2ccccc2)c2ccccc2)c1,"[48, 142]","[{'functional_group': 'phosphonate', 'smiles_inds': [126]}]",1.0150665729943765e-15
1,bottom,COCC1OC2OC3C(COC)OC(OC4C(CP(c5ccccc5)c5ccccc5)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(CP(c8ccccc8)c8ccccc8)OC(OC1C(OC)C2OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,"[18, 53]","[{'functional_group': 'iodo', 'smiles_inds': [2]}]",1.6627370917797181e-15
1,bottom,O=C1N2CN3C(=O)N4CN5C(=O)N6CN7C(=O)N8CN9C(=O)N%10CN1C1%11CCCC21N1CN2C(=O)N(CN%12C(=O)N(CN%13C(=O)N(CN%14C(=O)N(CN%11C1=O)C1%10CCCC9%141)C18CCCC7%131)C16CCCC5%121)C14CCCC321,"[0, 6]",[],2.895617208070493e-15
1,bottom,O=C1N2CN3C(=O)N4CN5C(=O)N6CN7C(=O)N8CN9C(=O)N%10CN1C1%11CCCC21N1CN2C(=O)N(CN%12C(=O)N(CN%13C(=O)N(CN%14C(=O)N(CN%11C1=O)C1%10CCCC9%141)C18CCCC7%131)C16CCCC5%121)C14CCCC321,"[0, 6]","[{'functional_group': 'ethyl', 'smiles_inds': [68]}, {'functional_group': 'iodo', 'smiles_inds': [31]}]",6.120573220175047e-15
1,bottom,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C6CN(CC7OC(OC8C(COC)OC(OC9C(COC)OC(OC1C(OC)C2OC)C(OC)C9OC)C(OC)C8OC)C(OC)C(OC)C7OC(O6)C(OC)C5OC)Cc1ccccn1)C(OC)C4OC)C(OC)C3OC,"[26, 89]",[],9.696301130609003e-15
1,bottom,COCC1OC2OC3C(COC)OC(OC4C5CP(CC6OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C(OC)C6OC(O5)C(OC)C4OC)c1ccccc1N(C)C)C(OC)C3OC,"[81, 18]",[],1.2049030464117247e-14
