train_iteration,target,bootstrap,cosine_meta_base,mean_abs_delta,meta_gini,base_gini,norm_par,norm_perp,perp_over_par,topk_overlap_with_base
1,sco_kcal,0,0.2683100700378418,0.010565069504082203,0.5879552617090122,0.9614614840429876,1.088150143623352,0.03315381705760956,0.03046805374413964,0.24
1,sco_kcal,1,0.36650216579437256,0.007228592410683632,0.636107266190937,0.9689267013563845,1.1646863222122192,0.15172013640403748,0.1302669512902482,0.24
1,sco_kcal,2,0.9236094355583191,0.002450409810990095,0.717544916494639,0.90225536196311,0.19408704340457916,0.7052785754203796,3.6338261588652743,0.84
1,sco_kcal,3,0.25305336713790894,0.0133447190746665,0.5864608970061391,0.9668915766940782,1.5469685792922974,0.13953198492527008,0.09019703877185584,0.12
1,sco_kcal,4,0.9924324750900269,0.0020482568070292473,0.8094259612513419,0.9153245305157074,0.439934104681015,1.5938719511032104,3.6229788373849448,0.96
1,sco_kcal,5,0.25164783000946045,0.018531082198023796,0.5870211808067411,0.920202485233814,2.0878610610961914,0.36840757727622986,0.17645215198505812,0.16
1,sco_kcal,6,0.13675753772258759,0.02256212942302227,0.5886148426942381,0.9190934349659852,2.481248140335083,0.21584095060825348,0.08698886141194447,0.12
1,sco_kcal,7,0.20705747604370117,0.020299578085541725,0.5895164376301925,0.9463431986826498,2.3541104793548584,0.44519180059432983,0.18911253507368703,0.24
1,sco_kcal,8,0.8266724944114685,0.015867790207266808,0.6587708736774254,0.9281562989879608,1.8867214918136597,2.1914594173431396,1.1615171750847777,0.66
1,sco_kcal,9,0.07481618225574493,0.0724351555109024,0.5746274885697915,0.9612374587053834,7.2675700187683105,0.019154641777276993,0.002635632230279258,0.04
1,sco_kcal,10,0.21148887276649475,0.013917283155024052,0.5733108767052142,0.9559958403672129,1.4404083490371704,0.04853251203894615,0.03369357867953718,0.32
1,sco_kcal,11,0.9297342896461487,0.011243260465562344,0.7015989094830832,0.9589981185829626,1.582682490348816,2.1868529319763184,1.381738248392668,0.9
1,sco_kcal,12,0.29173892736434937,0.03999823331832886,0.5942570859014478,0.9500434536456046,4.563811779022217,0.06258869171142578,0.013714126423687707,0.12
1,sco_kcal,13,0.42012476921081543,0.017740445211529732,0.5716053342423499,0.8865683942720166,2.197650909423828,1.4759553670883179,0.6716059228329755,0.34
1,sco_kcal,14,0.3384663462638855,0.0077178203500807285,0.6219104747340731,0.9686290695518047,0.7864067554473877,0.08961903303861618,0.11396015156003055,0.28
1,sco_kcal,15,0.3233262896537781,0.00363140064291656,0.5806166083237945,0.9533377681778188,0.5399895310401917,0.1067456528544426,0.19768096734915677,0.36
1,sco_kcal,16,0.7348142862319946,0.001948116347193718,0.6117489415935604,0.954920508759769,0.27833691239356995,0.2225266844034195,0.7994867891929675,0.6
1,sco_kcal,17,0.7119336128234863,0.0054875523783266544,0.618705200708566,0.9708014364433943,0.72113436460495,0.4507612884044647,0.6250725392228391,0.62
1,sco_kcal,18,0.9237907528877258,0.0014324727235361934,0.696180612744913,0.9404991829742424,0.3903333842754364,0.3534602224826813,0.9055341836537973,0.9
1,sco_kcal,19,0.2319730967283249,0.0069701187312603,0.5803104851499838,0.9651211492699363,0.8331400752067566,0.11110232025384903,0.13335371033049548,0.12
