generation,sco_kcal,sco_kcal_percentile,octanol_gsolv_eV,octanol_gsolv_eV_percentile,octanol_hl_gap_eV,octanol_hl_gap_eV_percentile,octanol_dipole,octanol_dipole_percentile,SMILES,coordList,functionalization
16,1.825005,9.9,-25.866914,11.6,0.023960,32.6,-5.853625,25.2,[O-]C(=NN=Cc1[nH+]c2ccccc2cc1)c1[nH+]cccc1,"[0, 3]",[]
16,1.845326,10.0,-33.755611,10.3,0.016168,24.5,-1.819107,63.8,[NH2+]1C=CN=C1C1=NC=CN1,"[6, 3]","[{'functional_group': 'fluoro', 'smiles_inds': [0]}]"
16,1.851484,10.1,-33.764188,10.3,0.017524,25.7,-1.978672,61.5,[NH2+]1C=CN=C1C1=NC=CN1,"[6, 3]","[{'functional_group': 'carboxyl', 'smiles_inds': [9]}, {'functional_group': 'thiol', 'smiles_inds': [2]}]"
16,1.867868,10.2,-3.427333,74.1,0.030372,38.3,-17.738223,2.1,O=N(=O)c1ccc([O-])c(C=NCCC2=CNC=N2)c1,"[7, 10, 17]",[]
16,2.050514,10.9,-9.132533,40.6,0.020944,29.1,-8.557662,11.2,O=N(=O)C1=CC=C(S1)C=CC1=CC=C(S1)C#N,[16],"[{'functional_group': 'hydroxyl', 'smiles_inds': [11]}, {'functional_group': 'cyano', 'smiles_inds': [8]}]"
16,2.073449,11.2,-4.414307,67.0,0.011471,18.7,-9.009982,10.2,Oc1ccc2OC(=C([O-])C(=O)c2c1)c1cccc(c1)N(=O)=O,"[8, 10]",[]
16,2.141781,11.6,-10.780934,31.9,0.013130,20.6,-3.851452,38.3,O=N(=O)C1=CC=C(S1)C1=CC=C(S1)C#N,[14],"[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [10]}]"
16,2.153833,11.7,-10.764141,32.1,0.011538,18.8,-2.455551,54.6,CN1C(=C(N)C(=O)N(C)C1=O)N,"[11, 4]","[{'functional_group': 'trifluro', 'smiles_inds': [0]}]"
16,2.378369,12.5,-4.668916,65.2,0.003886,6.0,-4.047337,37.0,NC(=NO)C(N)=N[O-],"[2, 6]",[]
16,2.543690,13.1,-2.506593,82.0,0.004056,6.4,-5.431152,28.0,FC(F)(F)C1=NN=C([N-]1)c1ccccn1,"[14, 8]","[{'functional_group': 'aldehyde', 'smiles_inds': [12]}]"
16,2.622565,13.4,-6.238720,58.0,0.006065,9.9,-4.797134,32.2,N1C=NC(=N1)C1=NC(=N[N-]1)c1cc[nH+]cc1,"[9, 2]",[]
16,2.622565,13.4,-6.238720,58.0,0.006065,9.9,-4.797134,32.2,N1C=NC(=N1)C1=NC(=N[N-]1)c1cc[nH+]cc1,"[9, 2]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [15]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}]"
16,2.622565,13.4,-6.238720,58.0,0.006065,9.9,-4.797134,32.2,N1C=NC(=N1)C1=NC(=N[N-]1)c1cc[nH+]cc1,"[9, 2]","[{'functional_group': 'amino', 'smiles_inds': [14]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [1]}]"
16,2.622565,13.4,-6.238720,58.0,0.006065,9.9,-4.797134,32.2,N1C=NC(=N1)C1=NC(=N[N-]1)c1cc[nH+]cc1,"[9, 2]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [15]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [11]}]"
16,2.630735,13.6,-7.676846,49.6,0.006301,10.2,-2.057978,60.4,O=C1c2ccncc2C(=O)c2ccncc12,[5],[]
16,2.736540,14.2,-63.460311,6.8,0.083164,67.8,-9.135514,9.8,[NH3+]Cc1ccncc1,[5],[]
16,2.770914,14.5,-8.454768,45.3,0.028127,36.2,-9.263996,9.6,Nc1[nH+]cnc2[N-]N=Nc12,[6],"[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [3]}, {'functional_group': 'hydroxyl', 'smiles_inds': [0]}]"
16,3.065016,16.3,-6.532897,56.6,0.008113,13.6,-5.254072,29.5,Cc1ccc(nc1)C1=NC(=NN1)C(F)(F)F,"[5, 8]","[{'functional_group': 'phosphonate', 'smiles_inds': [6]}]"
16,3.125491,16.9,-6.901794,54.4,0.005705,9.3,-2.684105,51.3,COC(=O)c1cnc(cc1C(=O)OC)C1=Nc2ccccc2S1,"[15, 6]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [8]}]"
16,3.183926,17.3,-6.903842,54.4,0.005749,9.3,-2.666076,51.7,COC(=O)c1cnc(cc1C(=O)OC)C1=Nc2ccccc2S1,"[15, 6]","[{'functional_group': 'trichloro', 'smiles_inds': [13]}]"
16,3.214695,17.4,-7.873834,47.8,0.006756,11.2,-2.099374,59.8,NNC1=NN=CS1,"[3, 0]","[{'functional_group': 'methyl_ester', 'smiles_inds': [1]}, {'functional_group': 'chloro', 'smiles_inds': [5]}]"
16,3.335345,17.9,-34.404106,10.3,0.014754,22.7,-11.477126,5.9,[NH3+]CCN=C(C)C(C)=NO,"[3, 8]",[]
16,3.335521,17.9,-6.848786,54.7,0.003276,5.0,-1.122699,74.8,N1N=NC(=N1)c1ccccn1,"[4, 10]",[]
16,3.335521,17.9,-6.848786,54.7,0.003276,5.0,-1.122699,74.8,N1N=NC(=N1)c1ccccn1,"[4, 10]","[{'functional_group': 'phosphonate', 'smiles_inds': [8]}]"
16,3.472841,18.8,-63.223822,6.8,0.069235,64.8,-7.978537,12.5,[NH3+]Cc1ccncc1,[5],"[{'functional_group': 'methyl_ester', 'smiles_inds': [7]}]"
16,3.713348,19.7,-28.478315,10.9,0.000458,0.3,-12.034731,5.4,N1N=C(C=C1c1[nH+]cccc1)c1ccccn1,"[16, 1]",[]
16,4.062662,22.0,-6.092681,58.8,0.009525,16.1,-12.615046,4.8,Cc1cccc(c1O)C([O-])=NN=Cc1cc(cc(Br)c1[O-])N(=O)=O,"[20, 11, 9]","[{'functional_group': 'carbonyl', 'smiles_inds': [16]}]"
16,5.377743,28.0,-4.408022,67.0,0.032222,39.4,-12.678791,4.7,O=N(=O)C1=C([N-]C(=N1)c1ccccn1)N(=O)=O,"[5, 13]","[{'functional_group': 'methyl_ester', 'smiles_inds': [9]}, {'functional_group': 'carbonyl', 'smiles_inds': [11]}]"
16,5.428177,28.2,-6.104112,58.7,0.077434,66.8,-13.359825,4.4,O=N(=O)c1cc(C=Nc2ccccc2[O-])c([O-])c(c1)N(=O)=O,"[16, 14, 7]",[]
16,5.543834,28.9,-6.128099,58.6,0.055422,60.1,-13.147019,4.5,Brc1ccc([O-])c(C=NN=C([O-])c2cccc(c2)N(=O)=O)c1,"[8, 5, 11]","[{'functional_group': 'methyl_ester', 'smiles_inds': [3]}]"
16,5.583965,29.2,-12.476370,25.1,0.064169,63.3,-16.677899,2.6,[NH2+](CCN(CCNCc1ccc(nc1)c1ccccn1)CCNCc1ccc(nc1)c1ccccn1)Cc1ccc(nc1)c1ccccn1,"[19, 12, 41, 48, 35, 28]",[]
16,6.159656,31.9,-4.456245,66.4,0.023289,31.9,-12.883997,4.5,O=N(=O)C1=C([N-]C(=N1)c1ccccn1)N(=O)=O,"[5, 13]","[{'functional_group': 'hydroxyl', 'smiles_inds': [10]}]"
16,6.181252,31.9,-4.463232,66.4,0.023025,31.7,-12.919742,4.5,O=N(=O)C1=C([N-]C(=N1)c1ccccn1)N(=O)=O,"[5, 13]","[{'functional_group': 'hydroxyl', 'smiles_inds': [10]}, {'functional_group': 'carbonyl', 'smiles_inds': [12]}]"
16,6.260754,32.1,-4.579257,65.7,0.017829,26.0,-13.065529,4.5,O=N(=O)C1=C([N-]C(=N1)c1ccccn1)N(=O)=O,"[5, 13]","[{'functional_group': 'trichloro', 'smiles_inds': [9]}]"
16,6.279316,32.3,-4.611255,65.6,0.014505,22.5,-13.150808,4.5,O=N(=O)C1=C([N-]C(=N1)c1ccccn1)N(=O)=O,"[5, 13]",[]
16,6.678167,34.2,-8.704754,43.2,0.014438,22.4,-12.600955,4.8,[NH3+]c1ccc(nc1)C(=[N-])OCC,"[8, 5]","[{'functional_group': 'carboxylate', 'smiles_inds': [6]}]"
16,7.287353,37.9,-9.944673,36.1,0.000388,0.2,-0.013454,99.6,O=N(=O)c1ccnc(c1)c1cc(ccn1)N(=O)=O,"[6, 14]",[]
16,7.595030,39.3,-7.161052,52.8,0.000406,0.2,-0.017234,99.6,Ic1ccnc(c1)c1cc(I)ccn1,"[4, 13]","[{'functional_group': 'chloro', 'smiles_inds': [11]}, {'functional_group': 'carboxylate', 'smiles_inds': [2]}]"
16,7.814089,39.8,-3.228815,75.6,0.000435,0.3,-7.616511,13.5,CN([O-])C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,"[2, 4]",[]
16,8.594132,43.9,-6.315336,57.5,0.005111,8.0,-22.450081,1.0,OCc1ccc(cn1)c1ccc(cc1)C(=O)[O-],"[0, 7]",[]
16,8.665853,44.1,-3.721193,72.3,0.000089,0.1,-10.618992,7.2,CCCN(CCC)C([S-])=NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,"[8, 11]",[]
16,8.781770,44.6,-59.235290,7.0,0.008096,13.6,-16.937963,2.4,N1N=NN=C1c1cc[nH+]cc1,[2],[]
16,9.674656,49.4,-77.973635,6.3,0.660256,93.0,-3.267861,44.3,Nc1ccc[nH+]c1c1[nH+]cccc1N,"[13, 0]","[{'functional_group': 'carboxylate', 'smiles_inds': [10]}]"
16,9.903903,50.0,-77.933410,6.3,0.588386,91.9,-1.604286,67.3,Nc1ccc[nH+]c1c1[nH+]cccc1N,"[13, 0]",[]
16,9.911551,50.1,-6.756637,55.5,0.036843,47.9,-18.466473,2.0,OCC(CO)(C[O-])N=Cc1cc(cc(c1[O-])N(=O)=O)N(=O)=O,"[6, 7, 15]","[{'functional_group': 'phosphonate', 'smiles_inds': [0]}]"
16,11.548291,55.1,-9.591105,37.5,0.027053,35.4,-17.673861,2.1,[NH3+]Cc1ccc(cc1)N=Cc1cc(Cl)ccc1[O-],"[8, 17]",[]
16,13.938162,61.2,-59.151952,7.0,0.006757,11.2,-17.012049,2.4,N1N=NN=C1c1cc[nH+]cc1,[2],"[{'functional_group': 'amino', 'smiles_inds': [0]}, {'functional_group': 'trichloro', 'smiles_inds': [6]}, {'functional_group': 'carboxylate', 'smiles_inds': [9]}]"
16,15.124464,64.3,-6.896122,54.4,0.000265,0.2,-0.031702,99.0,[S-]C1=C(NC(=C1[S-])c1cc[nH+]cc1)c1cc[nH+]cc1,"[6, 0]","[{'functional_group': 'amino', 'smiles_inds': [12]}]"
16,15.589340,65.9,-11.283086,28.8,0.020410,28.7,-17.767965,2.1,O=N(=O)c1ccc([O-])c(C=NCCN2CC[NH2+]CC2)c1,"[7, 10, 13]",[]
16,16.521812,67.3,-59.214687,7.0,0.007682,13.2,-16.984998,2.4,N1N=NN=C1c1cc[nH+]cc1,[2],"[{'functional_group': 'amino', 'smiles_inds': [0]}, {'functional_group': 'trichloro', 'smiles_inds': [6]}]"
16,18.107893,70.8,-30.691111,10.5,0.006123,10.0,-3.679960,40.0,NNC(=O)C1=C(N)N[NH+]=C1,"[0, 3]","[{'functional_group': 'ketone', 'smiles_inds': [7]}]"
16,20.544656,74.8,-13.249999,22.4,0.004986,7.9,-14.659162,3.3,[NH3+]CCNC(=O)c1cc(ccc1[O-])N(=O)=O,"[12, 5]",[]
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]",[]
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'bromo', 'smiles_inds': [15]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'chloro', 'smiles_inds': [18]}, {'functional_group': 'cyano', 'smiles_inds': [3]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'bromo', 'smiles_inds': [15]}, {'functional_group': 'trichloro', 'smiles_inds': [10]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'bromo', 'smiles_inds': [15]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [10]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'hydroxyl', 'smiles_inds': [10]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'chloro', 'smiles_inds': [18]}, {'functional_group': 'cyano', 'smiles_inds': [3]}, {'functional_group': 'amino', 'smiles_inds': [1]}, {'functional_group': 'cyano', 'smiles_inds': [0]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'iodo', 'smiles_inds': [1]}, {'functional_group': 'iodo', 'smiles_inds': [2]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'amino', 'smiles_inds': [10]}, {'functional_group': 'trichloro', 'smiles_inds': [0]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'chloro', 'smiles_inds': [18]}, {'functional_group': 'cyano', 'smiles_inds': [3]}, {'functional_group': 'amino', 'smiles_inds': [1]}, {'functional_group': 'cyano', 'smiles_inds': [0]}, {'functional_group': 'bromo', 'smiles_inds': [15]}, {'functional_group': 'chloro', 'smiles_inds': [10]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'hydroxyl', 'smiles_inds': [19]}, {'functional_group': 'hydroxyl', 'smiles_inds': [6]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'bromo', 'smiles_inds': [15]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [10]}, {'functional_group': 'tribromo', 'smiles_inds': [1]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'bromo', 'smiles_inds': [15]}, {'functional_group': 'trichloro', 'smiles_inds': [10]}, {'functional_group': 'carboxyllic_acid', 'smiles_inds': [1]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'chloro', 'smiles_inds': [18]}, {'functional_group': 'cyano', 'smiles_inds': [3]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}]"
16,21.016555,75.8,-9.207800,39.8,0.035775,46.7,-19.804703,1.1,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'bromo', 'smiles_inds': [15]}, {'functional_group': 'trichloro', 'smiles_inds': [10]}, {'functional_group': 'bromo', 'smiles_inds': [3]}, {'functional_group': 'ether', 'smiles_inds': [19]}]"
16,22.267839,78.8,-9.271727,39.4,0.026124,34.7,-23.588458,0.8,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3C(C)COc1c23)C(=O)[O-],"[25, 13]",[]
16,22.864729,79.9,-22.517306,12.1,0.047695,56.1,-20.177636,1.0,C[NH+]1CCN(C)CC[NH+](C)CCN2Cc3cccc(n3)c3cccc(CN(CC1)Cc1cccc(n1)c1cccc(C2)n1)n3,"[26, 43, 35, 19, 12, 42]","[{'functional_group': 'aldehyde', 'smiles_inds': [33]}]"
16,22.875781,79.9,-9.631254,37.4,0.034512,46.2,-27.594530,0.4,CC1[NH2+]C(C)CN(C1)c1c(F)c(N)c2C(=O)C(=CN(C3CC3)c2c1F)C(=O)[O-],"[15, 27]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [5]}]"
16,24.361806,81.3,-9.847076,36.6,0.029503,37.4,-30.222619,0.1,CC[NH+]1CCN(CC1)c1cc2N(C=C(C(=O)[O-])C(=O)c2cc1F)C1CC1,"[18, 16]","[{'functional_group': 'methyl', 'smiles_inds': [9]}, {'functional_group': 'iodo', 'smiles_inds': [7]}, {'functional_group': 'carboxylate', 'smiles_inds': [20]}, {'functional_group': 'carboxylate', 'smiles_inds': [12]}, {'functional_group': 'cyano', 'smiles_inds': [2]}]"
16,24.380359,81.4,-9.840779,36.6,0.028957,36.9,-30.124473,0.1,CC[NH+]1CCN(CC1)c1cc2N(C=C(C(=O)[O-])C(=O)c2cc1F)C1CC1,"[18, 16]","[{'functional_group': 'methyl', 'smiles_inds': [9]}, {'functional_group': 'iodo', 'smiles_inds': [7]}, {'functional_group': 'carboxylate', 'smiles_inds': [20]}]"
16,25.044777,82.7,-65.713008,6.7,0.008996,15.3,-4.571394,33.8,CCCCCNc1nc[nH+]c2N=CNc12,[11],"[{'functional_group': 'chloro', 'smiles_inds': [2]}]"
16,25.631758,83.5,-10.224803,34.7,0.033560,40.5,-30.776206,0.1,CC[NH+]1CCN(CC1)c1cc2N(C=C(C(=O)[O-])C(=O)c2cc1F)C1CC1,"[18, 16]","[{'functional_group': 'methyl', 'smiles_inds': [9]}, {'functional_group': 'iodo', 'smiles_inds': [7]}, {'functional_group': 'carboxylate', 'smiles_inds': [20]}, {'functional_group': 'carboxylate', 'smiles_inds': [12]}]"
16,25.642172,83.6,-10.220596,34.7,0.032265,39.4,-30.711449,0.1,CC[NH+]1CCN(CC1)c1cc2N(C=C(C(=O)[O-])C(=O)c2cc1F)C1CC1,"[18, 16]","[{'functional_group': 'methyl', 'smiles_inds': [9]}, {'functional_group': 'iodo', 'smiles_inds': [7]}, {'functional_group': 'carboxylate', 'smiles_inds': [20]}, {'functional_group': 'carboxylate', 'smiles_inds': [12]}, {'functional_group': 'cyano', 'smiles_inds': [2]}, {'functional_group': 'trifluro', 'smiles_inds': [23]}, {'functional_group': 'amino', 'smiles_inds': [0]}]"
16,27.478214,85.2,-10.818514,31.4,0.025010,33.7,-20.509574,1.0,CCN1C=C(C(=O)[O-])C(=O)c2cnc(nc12)N1CC[NH2+]CC1,"[7, 9]","[{'functional_group': 'ethyl', 'smiles_inds': [0]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [21]}]"
16,27.538526,85.4,-10.900214,30.9,0.022332,30.9,-27.110387,0.4,CCN1C=C(C(=O)[O-])C(=O)c2cnc(nc12)N1CC[NH2+]CC1,"[7, 9]","[{'functional_group': 'cyano', 'smiles_inds': [11]}, {'functional_group': 'trichloro', 'smiles_inds': [3]}]"
16,28.470400,86.5,-8.909445,41.9,0.003372,5.4,-15.953210,2.8,O=C([O-])C1=COC(=N1)C1[NH2+]CCC1,"[2, 7]","[{'functional_group': 'ethyl', 'smiles_inds': [10]}, {'functional_group': 'phosphonate', 'smiles_inds': [11]}]"
16,37.068733,90.2,-66.274414,6.7,0.002615,3.9,-0.987000,77.1,[nH+]1cc[nH+]c2c1c1cccnc1c1ncccc21,"[13, 10]",[]
16,37.068733,90.2,-66.274414,6.7,0.002615,3.9,-0.987000,77.1,[nH+]1cc[nH+]c2c1c1cccnc1c1ncccc21,"[13, 10]","[{'functional_group': 'cyano', 'smiles_inds': [1]}, {'functional_group': 'carboxylate', 'smiles_inds': [9]}]"
16,55.086458,92.9,-6.195750,58.2,0.000000,0.1,-0.000000,99.9,[Ge],[0],[]
16,65.955436,93.6,-307.830149,0.0,0.072577,65.6,-3.170127,45.4,O1P2OP3OP1OP(O2)O3,[1],[]
16,98.532878,94.1,-982.020389,0.0,0.068159,64.6,-15.655299,2.8,[S+]12C3C4[S+]5C4C15C23,[5],"[{'functional_group': 'ether', 'smiles_inds': [2]}]"
16,2283.329212,94.7,-74.083427,6.4,0.024167,32.8,-10.998071,6.4,N1C=Nc2c[nH+]cnc12,[2],[]
16,2346.864724,94.7,-79.233378,6.3,0.002341,3.7,-0.105437,96.7,[nH+]1cccnc1c1[nH+]cccn1,"[4, 11]",[]
16,2346.864724,94.7,-79.233378,6.3,0.002341,3.7,-0.105437,96.7,[nH+]1cccnc1c1[nH+]cccn1,"[4, 11]","[{'functional_group': 'phosphonate', 'smiles_inds': [7]}]"
16,2346.864724,94.7,-79.233378,6.3,0.002341,3.7,-0.105437,96.7,[nH+]1cccnc1c1[nH+]cccn1,"[4, 11]","[{'functional_group': 'methyl_ester', 'smiles_inds': [8]}]"
16,2346.864724,94.7,-79.233378,6.3,0.002341,3.7,-0.105437,96.7,[nH+]1cccnc1c1[nH+]cccn1,"[4, 11]","[{'functional_group': 'phosphonate', 'smiles_inds': [7]}, {'functional_group': 'carboxylate', 'smiles_inds': [2]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]",[]
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'phenyl', 'smiles_inds': [0]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [1]}, {'functional_group': 'tribromo', 'smiles_inds': [10]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'amino', 'smiles_inds': [11]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'methyl', 'smiles_inds': [18]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'amide', 'smiles_inds': [0]}, {'functional_group': 'bromo', 'smiles_inds': [11]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'trifluro', 'smiles_inds': [16]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'ethyl', 'smiles_inds': [1]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'ketone', 'smiles_inds': [17]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'phenyl', 'smiles_inds': [11]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'trifluro', 'smiles_inds': [15]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'ketone', 'smiles_inds': [1]}, {'functional_group': 'ethyl', 'smiles_inds': [10]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'ketone', 'smiles_inds': [15]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [17]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'aldehyde', 'smiles_inds': [8]}, {'functional_group': 'trichloro', 'smiles_inds': [10]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'phenyl', 'smiles_inds': [0]}, {'functional_group': 'cyanimide', 'smiles_inds': [5]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [0]}]"
16,2360.333659,95.0,-80.001649,6.3,0.024933,33.7,-6.268504,23.3,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'tribromo', 'smiles_inds': [9]}]"
